Año,Editorial,Genero,Nombre,Plataforma,Región,Unidades Vendidas
2008,Electronic Arts,Strategy,Command & Conquer: Red Alert 3,X360,Europa,0.23
2008,Electronic Arts,Strategy,Command & Conquer: Red Alert 3,X360,Japón,0
2008,Electronic Arts,Strategy,Command & Conquer: Red Alert 3,X360,Norteamérica,0.18
2008,Electronic Arts,Strategy,Command & Conquer: Red Alert 3,X360,Otros,0.05
2009,Electronic Arts,Strategy,Command & Conquer: Red Alert 3 Ultimate Edition,PS3,Europa,0.17
2009,Electronic Arts,Strategy,Command & Conquer: Red Alert 3 Ultimate Edition,PS3,Japón,0
2009,Electronic Arts,Strategy,Command & Conquer: Red Alert 3 Ultimate Edition,PS3,Norteamérica,0.14
2009,Electronic Arts,Strategy,Command & Conquer: Red Alert 3 Ultimate Edition,PS3,Otros,0.06
1998,Virgin Interactive,Strategy,Command & Conquer: Red Alert Retaliation,PS,Europa,0.27
1998,Virgin Interactive,Strategy,Command & Conquer: Red Alert Retaliation,PS,Japón,0
1998,Virgin Interactive,Strategy,Command & Conquer: Red Alert Retaliation,PS,Norteamérica,0.39
1998,Virgin Interactive,Strategy,Command & Conquer: Red Alert Retaliation,PS,Otros,0.05
2006,Electronic Arts,Strategy,Command & Conquer: The First Decade,PC,Europa,0.01
2006,Electronic Arts,Strategy,Command & Conquer: The First Decade,PC,Japón,0
2006,Electronic Arts,Strategy,Command & Conquer: The First Decade,PC,Norteamérica,0.01
2006,Electronic Arts,Strategy,Command & Conquer: The First Decade,PC,Otros,0
1999,Westwood Studios,Strategy,Command & Conquer: Tiberian Sun,PC,Europa,0
1999,Westwood Studios,Strategy,Command & Conquer: Tiberian Sun,PC,Japón,0
1999,Westwood Studios,Strategy,Command & Conquer: Tiberian Sun,PC,Norteamérica,1.55
1999,Westwood Studios,Strategy,Command & Conquer: Tiberian Sun,PC,Otros,0
2010,Paradox Interactive,Strategy,Commander: Conquest of the Americas,PC,Europa,0.02
2010,Paradox Interactive,Strategy,Commander: Conquest of the Americas,PC,Japón,0
2010,Paradox Interactive,Strategy,Commander: Conquest of the Americas,PC,Norteamérica,0
2010,Paradox Interactive,Strategy,Commander: Conquest of the Americas,PC,Otros,0.01
1986,Capcom,Action,Commando,NES,Europa,0.16
1986,Capcom,Action,Commando,NES,Japón,0.25
1986,Capcom,Action,Commando,NES,Norteamérica,0.71
1986,Capcom,Action,Commando,NES,Otros,0.03
1987,Activision,Action,Commando,2600,Europa,0.02
1987,Activision,Action,Commando,2600,Japón,0
1987,Activision,Action,Commando,2600,Norteamérica,0.44
1987,Activision,Action,Commando,2600,Otros,0
2008,Lexicon Entertainment,Shooter,Commando: Steel Disaster,DS,Europa,0
2008,Lexicon Entertainment,Shooter,Commando: Steel Disaster,DS,Japón,0
2008,Lexicon Entertainment,Shooter,Commando: Steel Disaster,DS,Norteamérica,0.02
2008,Lexicon Entertainment,Shooter,Commando: Steel Disaster,DS,Otros,0
2002,Eidos Interactive,Strategy,Commandos 2: Men of Courage,PS2,Europa,0.07
2002,Eidos Interactive,Strategy,Commandos 2: Men of Courage,PS2,Japón,0
2002,Eidos Interactive,Strategy,Commandos 2: Men of Courage,PS2,Norteamérica,0.09
2002,Eidos Interactive,Strategy,Commandos 2: Men of Courage,PS2,Otros,0.02
2002,Eidos Interactive,Strategy,Commandos 2: Men of Courage,XB,Europa,0.02
2002,Eidos Interactive,Strategy,Commandos 2: Men of Courage,XB,Japón,0
2002,Eidos Interactive,Strategy,Commandos 2: Men of Courage,XB,Norteamérica,0.05
2002,Eidos Interactive,Strategy,Commandos 2: Men of Courage,XB,Otros,0
2003,Eidos Interactive,Strategy,Commandos 3: Destination Berlin,PC,Europa,0.02
2003,Eidos Interactive,Strategy,Commandos 3: Destination Berlin,PC,Japón,0
2003,Eidos Interactive,Strategy,Commandos 3: Destination Berlin,PC,Norteamérica,0
2003,Eidos Interactive,Strategy,Commandos 3: Destination Berlin,PC,Otros,0
2006,Eidos Interactive,Shooter,Commandos: Strike Force,PS2,Europa,0.02
2006,Eidos Interactive,Shooter,Commandos: Strike Force,PS2,Japón,0
2006,Eidos Interactive,Shooter,Commandos: Strike Force,PS2,Norteamérica,0.03
2006,Eidos Interactive,Shooter,Commandos: Strike Force,PS2,Otros,0.01
2006,Eidos Interactive,Shooter,Commandos: Strike Force,XB,Europa,0
2006,Eidos Interactive,Shooter,Commandos: Strike Force,XB,Japón,0
2006,Eidos Interactive,Shooter,Commandos: Strike Force,XB,Norteamérica,0.02
2006,Eidos Interactive,Shooter,Commandos: Strike Force,XB,Otros,0
2006,THQ,Strategy,Company of Heroes,PC,Europa,0.04
2006,THQ,Strategy,Company of Heroes,PC,Japón,0
2006,THQ,Strategy,Company of Heroes,PC,Norteamérica,0
2006,THQ,Strategy,Company of Heroes,PC,Otros,0.01
2013,THQ,Strategy,Company of Heroes 2,PC,Europa,0.25
2013,THQ,Strategy,Company of Heroes 2,PC,Japón,0
2013,THQ,Strategy,Company of Heroes 2,PC,Norteamérica,0.06
2013,THQ,Strategy,Company of Heroes 2,PC,Otros,0.05
2009,THQ,Strategy,Company of Heroes: Anthology,PC,Europa,0.15
2009,THQ,Strategy,Company of Heroes: Anthology,PC,Japón,0
2009,THQ,Strategy,Company of Heroes: Anthology,PC,Norteamérica,0
2009,THQ,Strategy,Company of Heroes: Anthology,PC,Otros,0.04
2007,THQ,Strategy,Company of Heroes: Opposing Fronts,PC,Europa,0.03
2007,THQ,Strategy,Company of Heroes: Opposing Fronts,PC,Japón,0
2007,THQ,Strategy,Company of Heroes: Opposing Fronts,PC,Norteamérica,0.01
2007,THQ,Strategy,Company of Heroes: Opposing Fronts,PC,Otros,0.01
2009,THQ,Strategy,Company of Heroes: Tales of Valor,PC,Europa,0.03
2009,THQ,Strategy,Company of Heroes: Tales of Valor,PC,Japón,0
2009,THQ,Strategy,Company of Heroes: Tales of Valor,PC,Norteamérica,0
2009,THQ,Strategy,Company of Heroes: Tales of Valor,PC,Otros,0.01
2007,THQ,Action,Conan,PS3,Europa,0.15
2007,THQ,Action,Conan,PS3,Japón,0
2007,THQ,Action,Conan,PS3,Norteamérica,0.13
2007,THQ,Action,Conan,PS3,Otros,0.06
2007,THQ,Action,Conan,X360,Europa,0.02
2007,THQ,Action,Conan,X360,Japón,0
2007,THQ,Action,Conan,X360,Norteamérica,0.16
2007,THQ,Action,Conan,X360,Otros,0.02
2013,Screenlife,Role-Playing,Conception II: Children of the Seven Stars,3DS,Europa,0
2013,Screenlife,Role-Playing,Conception II: Children of the Seven Stars,3DS,Japón,0.03
2013,Screenlife,Role-Playing,Conception II: Children of the Seven Stars,3DS,Norteamérica,0.09
2013,Screenlife,Role-Playing,Conception II: Children of the Seven Stars,3DS,Otros,0.01
2013,Screenlife,Role-Playing,Conception II: Children of the Seven Stars,PSV,Europa,0
2013,Screenlife,Role-Playing,Conception II: Children of the Seven Stars,PSV,Japón,0.04
2013,Screenlife,Role-Playing,Conception II: Children of the Seven Stars,PSV,Norteamérica,0.13
2013,Screenlife,Role-Playing,Conception II: Children of the Seven Stars,PSV,Otros,0.02
2012,Spike,Role-Playing,Conception: Please Give Birth to My Child!,PSP,Europa,0
2012,Spike,Role-Playing,Conception: Please Give Birth to My Child!,PSP,Japón,0.08
2012,Spike,Role-Playing,Conception: Please Give Birth to My Child!,PSP,Norteamérica,0
2012,Spike,Role-Playing,Conception: Please Give Birth to My Child!,PSP,Otros,0
2008,Sega,Action,Condemned 2: Bloodshot,PS3,Europa,0.16
2008,Sega,Action,Condemned 2: Bloodshot,PS3,Japón,0
2008,Sega,Action,Condemned 2: Bloodshot,PS3,Norteamérica,0.17
2008,Sega,Action,Condemned 2: Bloodshot,PS3,Otros,0.07
2008,Sega,Action,Condemned 2: Bloodshot,X360,Europa,0.19
2008,Sega,Action,Condemned 2: Bloodshot,X360,Japón,0
2008,Sega,Action,Condemned 2: Bloodshot,X360,Norteamérica,0.38
2008,Sega,Action,Condemned 2: Bloodshot,X360,Otros,0.06
2005,Sega,Action,Condemned: Criminal Origins,X360,Europa,0.03
2005,Sega,Action,Condemned: Criminal Origins,X360,Japón,0
2005,Sega,Action,Condemned: Criminal Origins,X360,Norteamérica,0.36
2005,Sega,Action,Condemned: Criminal Origins,X360,Otros,0.03
2011,Sega,Shooter,Conduit 2,Wii,Europa,0.04
2011,Sega,Shooter,Conduit 2,Wii,Japón,0
2011,Sega,Shooter,Conduit 2,Wii,Norteamérica,0.07
2011,Sega,Shooter,Conduit 2,Wii,Otros,0.01
2002,Ubisoft,Strategy,Conflict Zone,PS2,Europa,0.08
2002,Ubisoft,Strategy,Conflict Zone,PS2,Japón,0
2002,Ubisoft,Strategy,Conflict Zone,PS2,Norteamérica,0.1
2002,Ubisoft,Strategy,Conflict Zone,PS2,Otros,0.03
2008,Eidos Interactive,Shooter,Conflict: Denied Ops,PC,Europa,0.01
2008,Eidos Interactive,Shooter,Conflict: Denied Ops,PC,Japón,0
2008,Eidos Interactive,Shooter,Conflict: Denied Ops,PC,Norteamérica,0
2008,Eidos Interactive,Shooter,Conflict: Denied Ops,PC,Otros,0
2008,Eidos Interactive,Shooter,Conflict: Denied Ops,PS3,Europa,0.1
2008,Eidos Interactive,Shooter,Conflict: Denied Ops,PS3,Japón,0
2008,Eidos Interactive,Shooter,Conflict: Denied Ops,PS3,Norteamérica,0.05
2008,Eidos Interactive,Shooter,Conflict: Denied Ops,PS3,Otros,0.03
2008,Eidos Interactive,Shooter,Conflict: Denied Ops,X360,Europa,0.09
2008,Eidos Interactive,Shooter,Conflict: Denied Ops,X360,Japón,0
2008,Eidos Interactive,Shooter,Conflict: Denied Ops,X360,Norteamérica,0.08
2008,Eidos Interactive,Shooter,Conflict: Denied Ops,X360,Otros,0.02
2002,Gotham Games,Shooter,Conflict: Desert Storm,PS2,Europa,0.53
2002,Gotham Games,Shooter,Conflict: Desert Storm,PS2,Japón,0
2002,Gotham Games,Shooter,Conflict: Desert Storm,PS2,Norteamérica,0.98
2002,Gotham Games,Shooter,Conflict: Desert Storm,PS2,Otros,0.06
2002,SCi,Shooter,Conflict: Desert Storm,XB,Europa,0.37
2002,SCi,Shooter,Conflict: Desert Storm,XB,Japón,0
2002,SCi,Shooter,Conflict: Desert Storm,XB,Norteamérica,0.48
2002,SCi,Shooter,Conflict: Desert Storm,XB,Otros,0.02
2003,SCi,Shooter,Conflict: Desert Storm,GC,Europa,0.02
2003,SCi,Shooter,Conflict: Desert Storm,GC,Japón,0
2003,SCi,Shooter,Conflict: Desert Storm,GC,Norteamérica,0.06
2003,SCi,Shooter,Conflict: Desert Storm,GC,Otros,0
2003,SCi,Shooter,Conflict: Desert Storm II - Back to Bagdhad,PS2,Europa,0.29
2003,SCi,Shooter,Conflict: Desert Storm II - Back to Bagdhad,PS2,Japón,0
2003,SCi,Shooter,Conflict: Desert Storm II - Back to Bagdhad,PS2,Norteamérica,0.38
2003,SCi,Shooter,Conflict: Desert Storm II - Back to Bagdhad,PS2,Otros,0.1
2003,SCi,Shooter,Conflict: Desert Storm II - Back to Bagdhad,XB,Europa,0.06
2003,SCi,Shooter,Conflict: Desert Storm II - Back to Bagdhad,XB,Japón,0
2003,SCi,Shooter,Conflict: Desert Storm II - Back to Bagdhad,XB,Norteamérica,0.21
2003,SCi,Shooter,Conflict: Desert Storm II - Back to Bagdhad,XB,Otros,0.01
2004,SCi,Shooter,Conflict: Desert Storm II - Back to Bagdhad,GC,Europa,0.01
2004,SCi,Shooter,Conflict: Desert Storm II - Back to Bagdhad,GC,Japón,0
2004,SCi,Shooter,Conflict: Desert Storm II - Back to Bagdhad,GC,Norteamérica,0.03
2004,SCi,Shooter,Conflict: Desert Storm II - Back to Bagdhad,GC,Otros,0
2005,Eidos Interactive,Shooter,Conflict: Global Terror,PS2,Europa,0.07
2005,Eidos Interactive,Shooter,Conflict: Global Terror,PS2,Japón,0
2005,Eidos Interactive,Shooter,Conflict: Global Terror,PS2,Norteamérica,0.09
2005,Eidos Interactive,Shooter,Conflict: Global Terror,PS2,Otros,0.02
2005,SCi,Shooter,Conflict: Global Terror,XB,Europa,0.02
2005,SCi,Shooter,Conflict: Global Terror,XB,Japón,0
2005,SCi,Shooter,Conflict: Global Terror,XB,Norteamérica,0.08
2005,SCi,Shooter,Conflict: Global Terror,XB,Otros,0
2004,SCi,Shooter,Conflict: Vietnam,PS2,Europa,0.2
2004,SCi,Shooter,Conflict: Vietnam,PS2,Japón,0
2004,SCi,Shooter,Conflict: Vietnam,PS2,Norteamérica,0.26
2004,SCi,Shooter,Conflict: Vietnam,PS2,Otros,0.07
2004,SCi,Shooter,Conflict: Vietnam,XB,Europa,0.05
2004,SCi,Shooter,Conflict: Vietnam,XB,Japón,0
2004,SCi,Shooter,Conflict: Vietnam,XB,Norteamérica,0.17
2004,SCi,Shooter,Conflict: Vietnam,XB,Otros,0.01
1982,Sega,Action,Congo Bongo,2600,Europa,0.02
1982,Sega,Action,Congo Bongo,2600,Japón,0
1982,Sega,Action,Congo Bongo,2600,Norteamérica,0.37
1982,Sega,Action,Congo Bongo,2600,Otros,0
2005,Microsoft Game Studios,Adventure,Conker: Live And Reloaded,XB,Europa,0.2
2005,Microsoft Game Studios,Adventure,Conker: Live And Reloaded,XB,Japón,0
2005,Microsoft Game Studios,Adventure,Conker: Live And Reloaded,XB,Norteamérica,0.49
2005,Microsoft Game Studios,Adventure,Conker: Live And Reloaded,XB,Otros,0.02
2001,THQ,Platform,Conker's Bad Fur Day,N64,Europa,0.22
2001,THQ,Platform,Conker's Bad Fur Day,N64,Japón,0
2001,THQ,Platform,Conker's Bad Fur Day,N64,Norteamérica,0.53
2001,THQ,Platform,Conker's Bad Fur Day,N64,Otros,0.02
2005,Zoo Digital Publishing,Misc,Connect Four / Perfection / Trouble,GBA,Europa,0.07
2005,Zoo Digital Publishing,Misc,Connect Four / Perfection / Trouble,GBA,Japón,0
2005,Zoo Digital Publishing,Misc,Connect Four / Perfection / Trouble,GBA,Norteamérica,0.19
2005,Zoo Digital Publishing,Misc,Connect Four / Perfection / Trouble,GBA,Otros,0
2005,SCi,Action,Constantine,PS2,Europa,0.04
2005,SCi,Action,Constantine,PS2,Japón,0
2005,SCi,Action,Constantine,PS2,Norteamérica,0.05
2005,SCi,Action,Constantine,PS2,Otros,0.01
2005,SCi,Action,Constantine,XB,Europa,0.01
2005,SCi,Action,Constantine,XB,Japón,0
2005,SCi,Action,Constantine,XB,Norteamérica,0.04
2005,SCi,Action,Constantine,XB,Otros,0
2006,Rising Star Games,Role-Playing,Contact,DS,Europa,0
2006,Rising Star Games,Role-Playing,Contact,DS,Japón,0.03
2006,Rising Star Games,Role-Playing,Contact,DS,Norteamérica,0.07
2006,Rising Star Games,Role-Playing,Contact,DS,Otros,0.01
2000,3DO,Fighting,Contender 2,PS,Europa,0.21
2000,3DO,Fighting,Contender 2,PS,Japón,0
2000,3DO,Fighting,Contender 2,PS,Norteamérica,0.31
2000,3DO,Fighting,Contender 2,PS,Otros,0.04
2007,Konami Digital Entertainment,Shooter,Contra 4,DS,Europa,0
2007,Konami Digital Entertainment,Shooter,Contra 4,DS,Japón,0.01
2007,Konami Digital Entertainment,Shooter,Contra 4,DS,Norteamérica,0.28
2007,Konami Digital Entertainment,Shooter,Contra 4,DS,Otros,0.02
2002,Konami Digital Entertainment,Shooter,Contra Advance: The Alien Wars EX,GBA,Europa,0.03
2002,Konami Digital Entertainment,Shooter,Contra Advance: The Alien Wars EX,GBA,Japón,0
2002,Konami Digital Entertainment,Shooter,Contra Advance: The Alien Wars EX,GBA,Norteamérica,0.08
2002,Konami Digital Entertainment,Shooter,Contra Advance: The Alien Wars EX,GBA,Otros,0
1992,Konami Digital Entertainment,Shooter,Contra III: The Alien Wars,SNES,Europa,0
1992,Konami Digital Entertainment,Shooter,Contra III: The Alien Wars,SNES,Japón,0.13
1992,Konami Digital Entertainment,Shooter,Contra III: The Alien Wars,SNES,Norteamérica,0
1992,Konami Digital Entertainment,Shooter,Contra III: The Alien Wars,SNES,Otros,0
1996,Konami Digital Entertainment,Shooter,Contra: Legacy of War,PS,Europa,0.25
1996,Konami Digital Entertainment,Shooter,Contra: Legacy of War,PS,Japón,0
1996,Konami Digital Entertainment,Shooter,Contra: Legacy of War,PS,Norteamérica,0.37
1996,Konami Digital Entertainment,Shooter,Contra: Legacy of War,PS,Otros,0.04
2002,Konami Digital Entertainment,Shooter,Contra: Shattered Soldier,PS2,Europa,0.22
2002,Konami Digital Entertainment,Shooter,Contra: Shattered Soldier,PS2,Japón,0
2002,Konami Digital Entertainment,Shooter,Contra: Shattered Soldier,PS2,Norteamérica,0.28
2002,Konami Digital Entertainment,Shooter,Contra: Shattered Soldier,PS2,Otros,0.07
2013,Focus Home Interactive,Platform,Contrast,PC,Europa,0.01
2013,Focus Home Interactive,Platform,Contrast,PC,Japón,0
2013,Focus Home Interactive,Platform,Contrast,PC,Norteamérica,0
2013,Focus Home Interactive,Platform,Contrast,PC,Otros,0
2009,Ubisoft,Misc,Cook Wars,Wii,Europa,0
2009,Ubisoft,Misc,Cook Wars,Wii,Japón,0
2009,Ubisoft,Misc,Cook Wars,Wii,Norteamérica,0.03
2009,Ubisoft,Misc,Cook Wars,Wii,Otros,0
2007,505 Games,Platform,Cookie & Cream,DS,Europa,0
2007,505 Games,Platform,Cookie & Cream,DS,Japón,0
2007,505 Games,Platform,Cookie & Cream,DS,Norteamérica,0.01
2007,505 Games,Platform,Cookie & Cream,DS,Otros,0
2006,505 Games,Simulation,Cooking Mama,DS,Europa,1.94
2006,505 Games,Simulation,Cooking Mama,DS,Japón,0.07
2006,505 Games,Simulation,Cooking Mama,DS,Norteamérica,3.13
2006,505 Games,Simulation,Cooking Mama,DS,Otros,0.58
2007,505 Games,Simulation,Cooking Mama 2: Dinner With Friends,DS,Europa,1.5
2007,505 Games,Simulation,Cooking Mama 2: Dinner With Friends,DS,Japón,0.1
2007,505 Games,Simulation,Cooking Mama 2: Dinner With Friends,DS,Norteamérica,1.61
2007,505 Games,Simulation,Cooking Mama 2: Dinner With Friends,DS,Otros,0.39
2009,505 Games,Simulation,Cooking Mama 3: Shop & Chop,DS,Europa,0.66
2009,505 Games,Simulation,Cooking Mama 3: Shop & Chop,DS,Japón,0.08
2009,505 Games,Simulation,Cooking Mama 3: Shop & Chop,DS,Norteamérica,0.83
2009,505 Games,Simulation,Cooking Mama 3: Shop & Chop,DS,Otros,0.18
2011,505 Games,Simulation,Cooking Mama 4: Kitchen Magic!,3DS,Europa,0.07
2011,505 Games,Simulation,Cooking Mama 4: Kitchen Magic!,3DS,Japón,0
2011,505 Games,Simulation,Cooking Mama 4: Kitchen Magic!,3DS,Norteamérica,0.5
2011,505 Games,Simulation,Cooking Mama 4: Kitchen Magic!,3DS,Otros,0.04
2013,Office Create,Simulation,Cooking Mama 5: Bon Appetit!,3DS,Europa,0
2013,Office Create,Simulation,Cooking Mama 5: Bon Appetit!,3DS,Japón,0.03
2013,Office Create,Simulation,Cooking Mama 5: Bon Appetit!,3DS,Norteamérica,0
2013,Office Create,Simulation,Cooking Mama 5: Bon Appetit!,3DS,Otros,0
2007,505 Games,Simulation,Cooking Mama: Cook Off,Wii,Europa,1.13
2007,505 Games,Simulation,Cooking Mama: Cook Off,Wii,Japón,0.05
2007,505 Games,Simulation,Cooking Mama: Cook Off,Wii,Norteamérica,1.43
2007,505 Games,Simulation,Cooking Mama: Cook Off,Wii,Otros,0.3
2014,Office Create,Simulation,Cooking Mama: My Sweets Shop,3DS,Europa,0
2014,Office Create,Simulation,Cooking Mama: My Sweets Shop,3DS,Japón,0.03
2014,Office Create,Simulation,Cooking Mama: My Sweets Shop,3DS,Norteamérica,0
2014,Office Create,Simulation,Cooking Mama: My Sweets Shop,3DS,Otros,0
2008,505 Games,Simulation,Cooking Mama: World Kitchen,Wii,Europa,0.28
2008,505 Games,Simulation,Cooking Mama: World Kitchen,Wii,Japón,0.01
2008,505 Games,Simulation,Cooking Mama: World Kitchen,Wii,Norteamérica,0.51
2008,505 Games,Simulation,Cooking Mama: World Kitchen,Wii,Otros,0.08
1996,Sony Computer Entertainment,Sports,Cool Boarders,PS,Europa,0.07
1996,Sony Computer Entertainment,Sports,Cool Boarders,PS,Japón,0.24
1996,Sony Computer Entertainment,Sports,Cool Boarders,PS,Norteamérica,0.1
1996,Sony Computer Entertainment,Sports,Cool Boarders,PS,Otros,0.03
1997,UEP Systems,Sports,Cool Boarders 2,PS,Europa,0.46
1997,UEP Systems,Sports,Cool Boarders 2,PS,Japón,0.2
1997,UEP Systems,Sports,Cool Boarders 2,PS,Norteamérica,1.52
1997,UEP Systems,Sports,Cool Boarders 2,PS,Otros,0.08
2000,Sony Computer Entertainment,Sports,Cool Boarders 2001,PS,Europa,0.16
2000,Sony Computer Entertainment,Sports,Cool Boarders 2001,PS,Japón,0
2000,Sony Computer Entertainment,Sports,Cool Boarders 2001,PS,Norteamérica,0.23
2000,Sony Computer Entertainment,Sports,Cool Boarders 2001,PS,Otros,0.03
2001,Sony Computer Entertainment,Sports,Cool Boarders 2001,PS2,Europa,0.13
2001,Sony Computer Entertainment,Sports,Cool Boarders 2001,PS2,Japón,0
2001,Sony Computer Entertainment,Sports,Cool Boarders 2001,PS2,Norteamérica,0.16
2001,Sony Computer Entertainment,Sports,Cool Boarders 2001,PS2,Otros,0.04
1998,989 Studios,Sports,Cool Boarders 3,PS,Europa,0.46
1998,989 Studios,Sports,Cool Boarders 3,PS,Japón,0.1
1998,989 Studios,Sports,Cool Boarders 3,PS,Norteamérica,1.65
1998,989 Studios,Sports,Cool Boarders 3,PS,Otros,0.1
1998,989 Studios,Sports,Cool Boarders 4,PS,Europa,0.44
1998,989 Studios,Sports,Cool Boarders 4,PS,Japón,0
1998,989 Studios,Sports,Cool Boarders 4,PS,Norteamérica,0.65
1998,989 Studios,Sports,Cool Boarders 4,PS,Otros,0.08
2009,D3Publisher,Action,Coraline,DS,Europa,0
2009,D3Publisher,Action,Coraline,DS,Japón,0
2009,D3Publisher,Action,Coraline,DS,Norteamérica,0.04
2009,D3Publisher,Action,Coraline,DS,Otros,0
2009,D3Publisher,Action,Coraline,PS2,Europa,0.04
2009,D3Publisher,Action,Coraline,PS2,Japón,0
2009,D3Publisher,Action,Coraline,PS2,Norteamérica,0.06
2009,D3Publisher,Action,Coraline,PS2,Otros,0.01
2009,D3Publisher,Action,Coraline,Wii,Europa,0
2009,D3Publisher,Action,Coraline,Wii,Japón,0
2009,D3Publisher,Action,Coraline,Wii,Norteamérica,0.05
2009,D3Publisher,Action,Coraline,Wii,Otros,0
2011,Avanquest,Adventure,Coronation Street: The Mystery of the Missing Hotpot Recipe,PC,Europa,0.01
2011,Avanquest,Adventure,Coronation Street: The Mystery of the Missing Hotpot Recipe,PC,Japón,0
2011,Avanquest,Adventure,Coronation Street: The Mystery of the Missing Hotpot Recipe,PC,Norteamérica,0
2011,Avanquest,Adventure,Coronation Street: The Mystery of the Missing Hotpot Recipe,PC,Otros,0
2010,5pb,Adventure,Corpse Party: Blood Covered - Repeated Fear,PSP,Europa,0
2010,5pb,Adventure,Corpse Party: Blood Covered - Repeated Fear,PSP,Japón,0.05
2010,5pb,Adventure,Corpse Party: Blood Covered - Repeated Fear,PSP,Norteamérica,0
