,FECHAH,TIPO,CO,NO,NO2,PM2.5,PM10,NOx,O3,VELOCIDAD VIENTO,DIR. VIENTO,TEMPERATURA,HUMEDAD RELATIVA,PRESION BAROMETRICA,PRECIPITACIONES,ES10,ES53,ESSUMA
7000,2019-10-22 02:00:00,laborable,0.2,16.0,51.0,8.0,11.0,75.0,5.71,0.52,239.0,8.0,77.0,946.0,0.0,81.0,126.0,207.0
7001,2019-10-22 03:00:00,laborable,0.1,7.0,27.0,3.0,6.0,37.0,28.38,0.56,133.0,8.8,74.0,946.0,0.0,66.0,98.0,164.0
7002,2019-10-22 04:00:00,laborable,0.1,6.0,19.0,2.0,4.0,27.0,36.5,0.57,263.0,9.3,72.0,945.0,0.0,96.0,87.0,183.0
7003,2019-10-22 05:00:00,laborable,0.1,9.0,27.0,6.0,8.0,40.0,32.65,0.59,74.0,9.4,71.0,945.0,0.0,173.0,176.0,349.0
7004,2019-10-22 06:00:00,laborable,0.2,18.0,35.0,5.0,7.0,63.0,30.33,0.78,167.0,9.6,70.0,944.0,0.0,431.0,432.0,863.0
7005,2019-10-22 07:00:00,laborable,0.2,25.0,50.0,2.0,3.0,89.0,17.61,0.69,267.0,9.6,70.0,944.0,0.0,670.0,677.0,1347.0
7006,2019-10-22 08:00:00,laborable,0.3,39.0,69.0,7.0,10.0,130.0,8.5,0.79,284.0,9.9,70.0,944.0,0.0,698.0,727.0,1425.0
7007,2019-10-22 09:00:00,laborable,0.3,50.0,68.0,9.0,14.0,144.0,13.75,0.85,225.0,10.3,69.0,944.0,0.0,619.0,744.0,1363.0
7008,2019-10-22 10:00:00,laborable,0.2,40.0,61.0,8.0,13.0,123.0,21.71,1.21,192.0,10.5,69.0,943.0,0.0,572.0,564.0,1136.0
7009,2019-10-22 11:00:00,laborable,0.2,53.0,63.0,13.0,18.0,144.0,20.96,1.07,108.0,11.1,67.0,944.0,0.0,611.0,678.0,1289.0
7010,2019-10-22 12:00:00,laborable,0.2,55.0,62.0,10.0,16.0,147.0,23.3,1.57,117.0,11.7,67.0,943.0,0.0,654.0,727.0,1381.0
7011,2019-10-22 13:00:00,laborable,0.2,56.0,66.0,10.0,15.0,152.0,23.18,1.68,88.0,11.1,74.0,943.0,0.0,651.0,811.0,1462.0
7012,2019-10-22 14:00:00,laborable,0.2,40.0,64.0,8.0,11.0,125.0,25.93,1.52,69.0,11.1,72.0,942.0,0.0,669.0,656.0,1325.0
7013,2019-10-22 15:00:00,laborable,0.2,46.0,67.0,9.0,11.0,138.0,30.49,1.79,77.0,11.0,70.0,941.0,0.0,589.0,598.0,1187.0
7014,2019-10-22 16:00:00,laborable,0.3,55.0,77.0,9.0,11.0,162.0,24.67,1.11,104.0,11.3,66.0,941.0,0.0,677.0,739.0,1416.0
7015,2019-10-22 17:00:00,laborable,0.3,54.0,86.0,8.0,11.0,169.0,18.68,0.71,83.0,11.5,66.0,940.0,0.0,693.0,771.0,1464.0
7016,2019-10-22 18:00:00,laborable,0.3,43.0,68.0,7.0,10.0,133.0,21.72,0.79,278.0,10.9,74.0,940.0,0.4,650.0,801.0,1451.0
7017,2019-10-22 19:00:00,laborable,0.4,44.0,63.0,9.0,11.0,131.0,12.29,0.55,234.0,10.3,78.0,939.0,0.1,662.0,793.0,1455.0
7018,2019-10-22 20:00:00,laborable,0.4,83.0,79.0,11.0,13.0,206.0,4.4,0.54,267.0,10.1,82.0,939.0,0.0,627.0,682.0,1309.0
7019,2019-10-22 21:00:00,laborable,0.3,49.0,72.0,15.0,17.0,148.0,4.85,0.71,200.0,9.6,87.0,939.0,0.5,494.0,577.0,1071.0
7020,2019-10-22 22:00:00,laborable,0.2,38.0,62.0,11.0,13.0,120.0,5.43,0.64,171.0,9.2,92.0,939.0,0.7,389.0,431.0,820.0
7021,2019-10-22 23:00:00,laborable,0.2,25.0,57.0,9.0,11.0,94.0,8.67,0.72,160.0,9.0,93.0,938.0,0.9,280.0,342.0,622.0
7022,2019-10-23 00:00:00,laborable,0.1,13.0,35.0,8.0,10.0,55.0,21.53,0.68,171.0,8.9,93.0,938.0,1.3,177.0,255.0,432.0
7023,2019-10-23 01:00:00,laborable,0.1,6.0,22.0,7.0,8.0,31.0,36.95,0.68,209.0,8.8,94.0,937.0,1.7,126.0,186.0,312.0
7024,2019-10-23 02:00:00,laborable,0.1,5.0,13.0,4.0,5.0,20.0,43.65,0.58,200.0,8.5,94.0,937.0,1.8,61.0,114.0,175.0
7025,2019-10-23 03:00:00,laborable,0.1,5.0,11.0,1.0,2.0,18.0,48.52,0.74,199.0,8.4,95.0,936.0,1.2,68.0,100.0,168.0
7026,2019-10-23 04:00:00,laborable,0.1,5.0,8.0,2.0,2.0,16.0,56.23,0.92,212.0,7.9,95.0,936.0,1.6,81.0,116.0,197.0
7027,2019-10-23 05:00:00,laborable,0.1,6.0,12.0,2.0,3.0,21.0,55.36,0.96,237.0,7.9,95.0,936.0,1.9,177.0,150.0,327.0
7028,2019-10-23 06:00:00,laborable,0.2,15.0,26.0,3.0,3.0,48.0,44.08,1.15,223.0,7.8,95.0,936.0,0.3,441.0,442.0,883.0
7029,2019-10-23 07:00:00,laborable,0.2,25.0,45.0,5.0,5.0,84.0,30.24,0.95,279.0,7.8,95.0,935.0,0.3,581.0,539.0,1120.0
7030,2019-10-23 08:00:00,laborable,0.3,25.0,53.0,8.0,9.0,91.0,23.96,0.88,225.0,8.1,93.0,936.0,0.3,741.0,709.0,1450.0
7031,2019-10-23 09:00:00,laborable,0.2,18.0,42.0,6.0,7.0,70.0,29.73,0.94,245.0,8.2,93.0,936.0,0.1,666.0,764.0,1430.0
7032,2019-10-23 10:00:00,laborable,0.3,18.0,36.0,5.0,6.0,65.0,34.6,0.94,254.0,8.5,92.0,937.0,0.4,499.0,692.0,1191.0
7033,2019-10-23 11:00:00,laborable,0.2,13.0,27.0,5.0,6.0,47.0,43.0,1.0,237.0,8.9,92.0,937.0,0.8,551.0,641.0,1192.0
7034,2019-10-23 12:00:00,laborable,0.1,15.0,24.0,3.0,4.0,46.0,49.07,1.2,223.0,9.6,89.0,937.0,0.1,596.0,679.0,1275.0
7035,2019-10-23 13:00:00,laborable,0.2,13.0,22.0,4.0,5.0,42.0,52.85,1.54,228.0,10.5,82.0,937.0,0.0,609.0,693.0,1302.0
7036,2019-10-23 14:00:00,laborable,0.2,16.0,30.0,2.0,3.0,55.0,47.85,1.34,233.0,10.1,83.0,937.0,0.0,723.0,700.0,1423.0
7037,2019-10-23 15:00:00,laborable,0.2,19.0,30.0,5.0,7.0,59.0,47.75,1.13,206.0,10.9,78.0,937.0,0.0,653.0,639.0,1292.0
7038,2019-10-23 16:00:00,laborable,0.3,21.0,36.0,4.0,6.0,69.0,40.22,1.03,209.0,10.8,78.0,937.0,0.0,658.0,797.0,1455.0
7039,2019-10-23 17:00:00,laborable,0.2,21.0,38.0,4.0,6.0,70.0,42.84,0.94,245.0,11.3,75.0,938.0,0.0,713.0,785.0,1498.0
7040,2019-10-23 18:00:00,laborable,0.3,29.0,50.0,7.0,9.0,94.0,28.98,0.81,217.0,11.1,78.0,938.0,0.0,695.0,777.0,1472.0
7041,2019-10-23 19:00:00,laborable,0.6,47.0,62.0,7.0,10.0,135.0,19.5,0.86,209.0,10.7,82.0,939.0,0.0,684.0,759.0,1443.0
7042,2019-10-23 20:00:00,laborable,0.2,38.0,65.0,7.0,10.0,124.0,9.98,0.71,200.0,10.2,89.0,939.0,0.0,691.0,731.0,1422.0
7043,2019-10-23 21:00:00,laborable,0.3,17.0,51.0,12.0,15.0,78.0,20.41,0.74,223.0,10.4,87.0,940.0,0.0,536.0,594.0,1130.0
7044,2019-10-23 22:00:00,laborable,0.2,16.0,40.0,7.0,9.0,65.0,23.54,0.61,246.0,10.4,86.0,940.0,0.0,443.0,467.0,910.0
7045,2019-10-23 23:00:00,laborable,0.2,24.0,50.0,5.0,7.0,87.0,14.39,0.58,185.0,10.1,87.0,941.0,0.0,282.0,324.0,606.0
7046,2019-10-24 00:00:00,laborable,0.2,9.0,31.0,4.0,6.0,46.0,30.86,0.59,186.0,10.0,84.0,941.0,0.0,209.0,264.0,473.0
7047,2019-10-24 01:00:00,laborable,0.1,9.0,14.0,3.0,4.0,28.0,51.75,0.66,237.0,10.2,79.0,942.0,0.0,132.0,201.0,333.0
7048,2019-10-24 02:00:00,laborable,0.1,6.0,10.0,2.0,4.0,19.0,54.98,0.75,224.0,10.0,80.0,942.0,0.0,93.0,144.0,237.0
7049,2019-10-24 03:00:00,laborable,0.1,5.0,10.0,1.0,2.0,17.0,55.32,0.74,245.0,10.2,78.0,942.0,0.0,90.0,99.0,189.0
7050,2019-10-24 04:00:00,laborable,0.1,5.0,9.0,3.0,4.0,17.0,56.53,0.94,231.0,9.9,78.0,943.0,0.0,63.0,84.0,147.0
7051,2019-10-24 05:00:00,laborable,0.1,6.0,11.0,3.0,5.0,20.0,59.08,1.11,229.0,9.6,80.0,943.0,0.0,165.0,155.0,320.0
7052,2019-10-24 06:00:00,laborable,0.1,11.0,28.0,2.0,3.0,45.0,47.3,0.93,12.0,9.6,77.0,944.0,0.0,434.0,480.0,914.0
7053,2019-10-24 07:00:00,laborable,0.3,26.0,60.0,4.0,5.0,100.0,21.27,0.7,343.0,9.0,80.0,945.0,0.0,672.0,622.0,1294.0
7054,2019-10-24 08:00:00,laborable,0.3,33.0,72.0,6.0,10.0,122.0,23.47,0.74,250.0,9.1,72.0,946.0,0.0,704.0,687.0,1391.0
7055,2019-10-24 09:00:00,laborable,0.3,40.0,79.0,7.0,11.0,140.0,19.41,0.61,237.0,9.8,68.0,947.0,0.0,626.0,690.0,1316.0
7056,2019-10-24 10:00:00,laborable,0.2,17.0,43.0,10.0,15.0,70.0,46.83,0.91,277.0,12.7,58.0,948.0,0.0,593.0,608.0,1201.0
7057,2019-10-24 11:00:00,laborable,0.1,14.0,31.0,6.0,10.0,52.0,54.78,1.02,261.0,14.0,55.0,948.0,0.0,606.0,682.0,1288.0
7058,2019-10-24 12:00:00,laborable,0.1,19.0,31.0,7.0,11.0,60.0,57.62,1.13,284.0,15.2,51.0,949.0,0.0,660.0,746.0,1406.0
7059,2019-10-24 13:00:00,laborable,0.2,16.0,26.0,9.0,13.0,50.0,65.64,1.07,270.0,17.5,43.0,949.0,0.0,654.0,722.0,1376.0
7060,2019-10-24 14:00:00,laborable,0.2,28.0,35.0,6.0,10.0,78.0,63.6,1.38,237.0,17.9,45.0,949.0,0.0,679.0,683.0,1362.0
7061,2019-10-24 15:00:00,laborable,0.1,17.0,28.0,9.0,13.0,55.0,67.22,1.58,205.0,17.2,48.0,949.0,0.0,642.0,675.0,1317.0
7062,2019-10-24 16:00:00,laborable,0.1,13.0,26.0,9.0,12.0,45.0,64.8,1.41,195.0,17.5,48.0,949.0,0.0,669.0,724.0,1393.0
7063,2019-10-24 17:00:00,laborable,0.2,45.0,53.0,12.0,16.0,122.0,46.08,1.24,209.0,17.3,50.0,949.0,0.0,751.0,788.0,1539.0
7064,2019-10-24 18:00:00,laborable,0.4,60.0,65.0,20.0,26.0,158.0,35.59,1.3,206.0,16.6,56.0,950.0,0.0,769.0,756.0,1525.0
7065,2019-10-24 19:00:00,laborable,0.3,99.0,89.0,23.0,29.0,241.0,22.77,1.03,192.0,15.2,62.0,950.0,0.0,696.0,796.0,1492.0
7066,2019-10-24 20:00:00,laborable,0.3,44.0,83.0,19.0,26.0,151.0,17.25,0.74,196.0,14.2,66.0,951.0,0.0,703.0,753.0,1456.0
7067,2019-10-24 21:00:00,laborable,0.4,65.0,99.0,14.0,22.0,199.0,5.56,0.7,246.0,13.5,69.0,952.0,0.0,612.0,641.0,1253.0
7068,2019-10-24 22:00:00,laborable,0.4,93.0,99.0,17.0,27.0,241.0,3.9,0.55,132.0,12.5,73.0,952.0,0.0,482.0,526.0,1008.0
7069,2019-10-24 23:00:00,laborable,0.5,80.0,91.0,19.0,28.0,213.0,4.03,0.55,233.0,11.7,76.0,953.0,0.0,305.0,387.0,692.0
7070,2019-10-25 00:00:00,laborable,0.6,79.0,85.0,17.0,25.0,206.0,3.96,0.52,265.0,10.7,83.0,953.0,0.0,206.0,317.0,523.0
7071,2019-10-25 01:00:00,laborable,0.4,46.0,72.0,19.0,26.0,142.0,3.99,0.56,91.0,10.7,84.0,953.0,0.0,128.0,228.0,356.0
7072,2019-10-25 02:00:00,laborable,0.3,29.0,59.0,14.0,19.0,103.0,3.93,0.53,90.0,10.2,86.0,953.0,0.0,119.0,181.0,300.0
7073,2019-10-25 03:00:00,laborable,0.3,32.0,54.0,14.0,19.0,102.0,3.76,0.51,246.0,9.5,89.0,953.0,0.0,83.0,160.0,243.0
7074,2019-10-25 04:00:00,laborable,0.3,35.0,48.0,15.0,19.0,102.0,3.59,0.51,83.0,9.4,89.0,953.0,0.0,110.0,120.0,230.0
7075,2019-10-25 05:00:00,laborable,0.2,31.0,44.0,14.0,17.0,92.0,3.78,0.51,116.0,9.1,89.0,953.0,0.0,159.0,175.0,334.0
7076,2019-10-25 06:00:00,laborable,0.3,45.0,43.0,12.0,16.0,111.0,3.68,0.56,358.0,8.5,89.0,953.0,0.0,477.0,465.0,942.0
7077,2019-10-25 07:00:00,laborable,0.4,62.0,45.0,14.0,18.0,140.0,3.68,0.55,297.0,8.4,88.0,953.0,0.0,654.0,660.0,1314.0
7078,2019-10-25 08:00:00,laborable,0.5,96.0,51.0,16.0,20.0,198.0,3.67,0.55,307.0,8.2,88.0,954.0,0.0,702.0,662.0,1364.0
7079,2019-10-25 09:00:00,laborable,0.7,148.0,68.0,20.0,26.0,294.0,4.66,0.55,32.0,9.1,86.0,954.0,0.0,646.0,650.0,1296.0
7080,2019-10-25 10:00:00,laborable,0.5,130.0,69.0,25.0,35.0,268.0,7.19,0.7,292.0,12.5,72.0,954.0,0.0,603.0,614.0,1217.0
7081,2019-10-25 11:00:00,laborable,0.3,72.0,59.0,24.0,35.0,169.0,14.97,0.93,151.0,15.4,62.0,954.0,0.0,592.0,735.0,1327.0
7082,2019-10-25 12:00:00,laborable,0.3,51.0,57.0,22.0,30.0,135.0,25.86,0.98,67.0,17.0,57.0,954.0,0.0,644.0,744.0,1388.0
7083,2019-10-25 13:00:00,laborable,0.2,51.0,64.0,22.0,32.0,143.0,30.7,1.08,138.0,18.6,53.0,954.0,0.0,673.0,777.0,1450.0
7084,2019-10-25 14:00:00,laborable,0.2,33.0,52.0,17.0,26.0,103.0,42.96,0.96,106.0,20.0,49.0,953.0,0.0,724.0,743.0,1467.0
7085,2019-10-25 15:00:00,laborable,0.2,40.0,58.0,15.0,22.0,118.0,43.14,0.96,186.0,21.1,46.0,952.0,0.0,728.0,734.0,1462.0
7086,2019-10-25 16:00:00,laborable,0.2,27.0,50.0,17.0,24.0,91.0,44.62,0.99,207.0,21.4,45.0,951.0,0.0,724.0,742.0,1466.0
7087,2019-10-25 17:00:00,laborable,0.2,24.0,52.0,13.0,19.0,89.0,42.37,0.95,213.0,20.3,48.0,951.0,0.0,661.0,808.0,1469.0
7088,2019-10-25 18:00:00,laborable,0.3,77.0,78.0,10.0,15.0,195.0,20.98,0.67,186.0,19.5,52.0,951.0,0.0,697.0,776.0,1473.0
7089,2019-10-25 19:00:00,laborable,0.9,212.0,122.0,16.0,23.0,446.0,5.23,0.5,253.0,17.2,64.0,951.0,0.0,705.0,807.0,1512.0
7090,2019-10-25 20:00:00,laborable,1.6,373.0,164.0,37.0,58.0,736.0,6.11,0.51,237.0,15.2,73.0,951.0,0.0,728.0,872.0,1600.0
7091,2019-10-25 21:00:00,laborable,2.3,580.0,199.0,63.0,89.0,1088.0,5.96,0.51,225.0,14.4,78.0,952.0,0.0,713.0,736.0,1449.0
7092,2019-10-25 22:00:00,laborable,1.3,241.0,117.0,60.0,83.0,487.0,4.75,0.54,245.0,13.8,78.0,952.0,0.0,533.0,609.0,1142.0
7093,2019-10-25 23:00:00,laborable,0.6,109.0,83.0,26.0,37.0,250.0,4.04,0.64,59.0,12.7,79.0,952.0,0.0,449.0,506.0,955.0
7094,2019-10-26 00:00:00,laborable,0.4,66.0,68.0,17.0,23.0,169.0,4.0,0.57,75.0,11.9,81.0,952.0,0.0,160.0,245.0,405.0
7095,2019-10-26 01:00:00,laborable,0.4,62.0,60.0,16.0,21.0,155.0,4.08,0.58,48.0,11.2,83.0,952.0,0.0,109.0,203.0,312.0
7096,2019-10-26 02:00:00,laborable,0.3,41.0,48.0,16.0,20.0,110.0,4.03,0.57,31.0,10.3,85.0,952.0,0.0,69.0,126.0,195.0
7097,2019-10-26 03:00:00,laborable,0.3,35.0,44.0,12.0,15.0,99.0,3.69,0.51,65.0,9.9,86.0,951.0,0.0,44.0,99.0,143.0
7098,2019-10-26 04:00:00,laborable,0.3,50.0,41.0,15.0,18.0,118.0,3.72,0.56,59.0,9.4,86.0,951.0,0.0,68.0,107.0,175.0
7099,2019-10-26 05:00:00,laborable,0.2,25.0,37.0,14.0,17.0,76.0,3.43,0.53,90.0,9.0,87.0,951.0,0.0,133.0,156.0,289.0
7100,2019-10-26 06:00:00,laborable,0.3,40.0,37.0,10.0,12.0,99.0,3.53,0.55,306.0,8.5,88.0,951.0,0.0,377.0,446.0,823.0
7101,2019-10-26 07:00:00,laborable,0.3,46.0,36.0,14.0,17.0,107.0,3.31,0.56,33.0,8.3,88.0,951.0,0.0,591.0,681.0,1272.0
7102,2019-10-26 08:00:00,laborable,0.3,57.0,37.0,14.0,17.0,125.0,3.36,0.6,307.0,7.9,88.0,951.0,0.0,602.0,708.0,1310.0
7103,2019-10-26 09:00:00,laborable,0.4,98.0,51.0,15.0,19.0,201.0,4.62,0.54,326.0,9.0,85.0,951.0,0.0,607.0,757.0,1364.0
7104,2019-10-26 10:00:00,laborable,0.4,78.0,49.0,19.0,24.0,169.0,7.78,0.67,299.0,13.0,70.0,952.0,0.0,392.0,687.0,1079.0
7105,2019-10-26 11:00:00,laborable,0.5,69.0,55.0,21.0,28.0,161.0,13.16,0.77,90.0,17.6,57.0,952.0,0.0,560.0,717.0,1277.0
7106,2019-10-26 12:00:00,laborable,0.3,41.0,51.0,20.0,28.0,114.0,27.23,1.11,59.0,18.5,57.0,952.0,0.0,604.0,763.0,1367.0
7107,2019-10-26 13:00:00,laborable,0.3,36.0,52.0,22.0,28.0,107.0,37.8,1.07,74.0,20.5,51.0,951.0,0.0,582.0,754.0,1336.0
7108,2019-10-26 14:00:00,laborable,0.2,29.0,49.0,15.0,21.0,94.0,43.33,0.93,106.0,22.6,44.0,951.0,0.0,613.0,743.0,1356.0
7109,2019-10-26 15:00:00,laborable,0.2,20.0,37.0,10.0,15.0,67.0,53.12,0.91,175.0,23.2,39.0,950.0,0.0,595.0,742.0,1337.0
7110,2019-10-26 16:00:00,laborable,0.2,17.0,35.0,8.0,11.0,62.0,54.96,0.88,211.0,23.9,37.0,950.0,0.0,599.0,707.0,1306.0
7111,2019-10-26 17:00:00,laborable,0.1,17.0,39.0,5.0,7.0,65.0,53.56,0.75,212.0,22.2,40.0,949.0,0.0,654.0,837.0,1491.0
7112,2019-10-26 18:00:00,laborable,0.3,56.0,78.0,9.0,13.0,163.0,29.6,0.54,263.0,21.1,44.0,949.0,0.0,690.0,827.0,1517.0
7113,2019-10-26 19:00:00,laborable,1.0,195.0,128.0,19.0,28.0,427.0,5.5,0.5,219.0,18.1,57.0,950.0,0.0,669.0,837.0,1506.0
7114,2019-10-26 20:00:00,laborable,1.6,377.0,189.0,37.0,52.0,767.0,5.03,0.5,230.0,16.1,65.0,950.0,0.0,659.0,791.0,1450.0
7115,2019-10-26 21:00:00,laborable,2.2,448.0,178.0,47.0,67.0,865.0,5.27,0.5,240.0,15.2,71.0,950.0,0.0,559.0,685.0,1244.0
7116,2019-10-26 22:00:00,laborable,0.9,149.0,103.0,48.0,66.0,332.0,3.87,0.63,35.0,14.7,68.0,951.0,0.0,363.0,502.0,865.0
7117,2019-10-26 23:00:00,laborable,0.5,67.0,77.0,18.0,25.0,179.0,3.72,0.65,31.0,13.6,70.0,951.0,0.0,244.0,347.0,591.0
7118,2019-10-27 00:00:00,laborable,0.4,63.0,71.0,13.0,18.0,167.0,4.0,0.6,59.0,12.5,74.0,951.0,0.0,200.0,273.0,473.0
7119,2019-10-27 01:00:00,laborable,0.4,66.0,68.0,15.0,20.0,169.0,3.77,0.57,47.0,12.1,75.0,951.0,0.0,118.0,217.0,335.0
7120,2019-10-27 02:00:00,laborable,0.4,58.0,59.0,13.0,18.0,148.0,3.63,0.55,62.0,11.1,79.0,951.0,0.0,69.0,141.0,210.0
7121,2019-10-27 03:00:00,laborable,0.3,38.0,45.0,11.0,14.0,103.0,3.45,0.51,73.0,10.0,83.0,950.0,0.0,64.0,110.0,174.0
7122,2019-10-27 04:00:00,laborable,0.3,40.0,40.0,10.0,13.0,102.0,3.41,0.55,206.0,9.7,84.0,950.0,0.0,67.0,134.0,201.0
7123,2019-10-27 05:00:00,laborable,0.3,41.0,39.0,10.0,13.0,102.0,3.59,0.53,77.0,9.4,85.0,950.0,0.0,155.0,187.0,342.0
7124,2019-10-27 06:00:00,laborable,0.2,28.0,37.0,9.0,11.0,80.0,3.56,0.56,38.0,9.1,85.0,950.0,0.0,357.0,470.0,827.0
7125,2019-10-27 07:00:00,laborable,0.2,33.0,35.0,10.0,12.0,86.0,3.57,0.53,77.0,8.6,85.0,951.0,0.0,609.0,638.0,1247.0
7126,2019-10-27 08:00:00,laborable,0.3,50.0,37.0,11.0,14.0,113.0,5.28,0.64,72.0,9.0,85.0,951.0,0.0,597.0,693.0,1290.0
7127,2019-10-27 09:00:00,laborable,0.3,50.0,37.0,13.0,17.0,114.0,9.49,0.66,66.0,12.9,71.0,952.0,0.0,473.0,769.0,1242.0
7128,2019-10-27 10:00:00,laborable,0.3,33.0,37.0,14.0,19.0,87.0,22.54,1.06,67.0,16.3,59.0,952.0,0.0,508.0,698.0,1206.0
7129,2019-10-27 11:00:00,laborable,0.2,27.0,39.0,13.0,17.0,80.0,34.48,0.76,121.0,19.7,51.0,952.0,0.0,413.0,534.0,947.0
7130,2019-10-27 12:00:00,laborable,0.2,28.0,44.0,10.0,14.0,86.0,42.26,0.97,83.0,20.9,48.0,951.0,0.0,649.0,733.0,1382.0
7131,2019-10-27 13:00:00,laborable,0.1,23.0,37.0,11.0,14.0,73.0,51.94,1.14,167.0,22.2,43.0,950.0,0.0,635.0,766.0,1401.0
7132,2019-10-27 14:00:00,laborable,0.2,21.0,39.0,9.0,12.0,71.0,54.72,0.93,181.0,22.9,42.0,949.0,0.0,636.0,763.0,1399.0
7133,2019-10-27 15:00:00,laborable,0.1,19.0,41.0,11.0,14.0,70.0,54.31,0.94,145.0,21.8,44.0,949.0,0.0,578.0,746.0,1324.0
7134,2019-10-27 16:00:00,laborable,0.1,16.0,45.0,12.0,15.0,69.0,55.31,0.69,127.0,21.9,44.0,949.0,0.0,587.0,834.0,1421.0
7135,2019-10-27 17:00:00,laborable,0.5,90.0,97.0,12.0,16.0,236.0,13.06,0.51,344.0,20.7,51.0,949.0,0.0,708.0,855.0,1563.0
7136,2019-10-27 18:00:00,laborable,1.3,256.0,140.0,23.0,33.0,533.0,5.4,0.5,223.0,18.7,63.0,949.0,0.0,678.0,859.0,1537.0
7137,2019-10-27 19:00:00,laborable,1.4,231.0,136.0,36.0,51.0,491.0,5.36,0.51,48.0,17.7,66.0,949.0,0.0,687.0,867.0,1554.0
7138,2019-10-27 20:00:00,laborable,0.7,82.0,97.0,30.0,42.0,223.0,4.68,0.56,62.0,17.6,64.0,949.0,0.0,660.0,916.0,1576.0
7139,2019-10-27 21:00:00,laborable,0.7,77.0,89.0,22.0,29.0,207.0,4.87,0.54,48.0,16.6,68.0,949.0,0.0,608.0,803.0,1411.0
7140,2019-10-27 22:00:00,laborable,0.6,94.0,85.0,21.0,27.0,229.0,4.91,0.56,89.0,15.4,73.0,949.0,0.0,519.0,635.0,1154.0
7141,2019-10-27 23:00:00,laborable,0.4,52.0,73.0,20.0,26.0,152.0,4.74,0.55,33.0,15.1,72.0,949.0,0.0,348.0,503.0,851.0
7142,2019-10-28 00:00:00,laborable,0.4,41.0,64.0,15.0,20.0,127.0,4.63,0.56,62.0,14.7,73.0,949.0,0.0,198.0,259.0,457.0
7143,2019-10-28 01:00:00,laborable,0.3,39.0,60.0,14.0,19.0,120.0,4.49,0.53,96.0,14.0,76.0,949.0,0.0,127.0,186.0,313.0
7144,2019-10-28 02:00:00,laborable,0.3,36.0,51.0,13.0,19.0,106.0,4.6,0.53,65.0,13.4,78.0,949.0,0.0,89.0,149.0,238.0
7145,2019-10-28 03:00:00,laborable,0.2,29.0,44.0,11.0,18.0,89.0,4.53,0.56,28.0,13.2,79.0,948.0,0.0,81.0,121.0,202.0
7146,2019-10-28 04:00:00,laborable,0.2,25.0,44.0,12.0,15.0,82.0,4.42,0.58,23.0,13.1,80.0,948.0,0.0,62.0,103.0,165.0
7147,2019-10-28 05:00:00,laborable,0.2,27.0,45.0,13.0,16.0,86.0,4.64,0.56,77.0,13.2,79.0,948.0,0.0,175.0,153.0,328.0
7148,2019-10-28 06:00:00,laborable,0.3,40.0,45.0,14.0,17.0,106.0,4.76,0.57,347.0,13.2,79.0,948.0,0.0,473.0,479.0,952.0
7149,2019-10-28 07:00:00,laborable,0.5,93.0,59.0,18.0,22.0,201.0,4.67,0.62,277.0,13.2,79.0,948.0,0.0,688.0,663.0,1351.0
7150,2019-10-28 08:00:00,laborable,0.7,169.0,76.0,23.0,29.0,336.0,5.04,0.54,237.0,13.6,79.0,948.0,0.0,690.0,759.0,1449.0
7151,2019-10-28 09:00:00,laborable,0.8,221.0,103.0,25.0,35.0,443.0,5.67,0.63,74.0,14.9,73.0,949.0,0.0,684.0,700.0,1384.0
7152,2019-10-28 10:00:00,laborable,0.4,112.0,74.0,31.0,46.0,246.0,11.33,0.74,292.0,18.7,59.0,949.0,0.0,515.0,685.0,1200.0
7153,2019-10-28 11:00:00,laborable,0.2,46.0,54.0,21.0,30.0,125.0,24.07,0.87,234.0,19.9,55.0,949.0,0.0,458.0,518.0,976.0
7154,2019-10-28 12:00:00,laborable,0.2,43.0,56.0,21.0,30.0,121.0,29.94,1.03,205.0,21.3,51.0,948.0,0.0,631.0,694.0,1325.0
7155,2019-10-28 13:00:00,laborable,0.2,28.0,45.0,17.0,25.0,88.0,47.77,1.54,205.0,22.1,48.0,947.0,0.0,674.0,709.0,1383.0
7156,2019-10-28 14:00:00,laborable,0.2,17.0,34.0,18.0,24.0,61.0,68.02,1.32,202.0,22.4,46.0,947.0,0.0,675.0,671.0,1346.0
7157,2019-10-28 16:00:00,laborable,0.3,14.0,36.0,12.0,20.0,58.0,64.99,1.45,195.0,21.4,42.0,946.0,0.0,659.0,730.0,1389.0
7158,2019-10-28 17:00:00,laborable,0.3,23.0,62.0,10.0,19.0,97.0,48.21,1.17,191.0,20.8,47.0,946.0,0.0,730.0,775.0,1505.0
7159,2019-10-28 18:00:00,laborable,0.8,122.0,112.0,15.0,26.0,299.0,11.03,0.57,237.0,18.9,52.0,946.0,0.0,675.0,787.0,1462.0
7160,2019-10-28 19:00:00,laborable,1.4,227.0,142.0,34.0,54.0,491.0,4.53,0.5,230.0,17.0,59.0,947.0,0.0,608.0,759.0,1367.0
7161,2019-10-28 20:00:00,laborable,1.6,254.0,146.0,56.0,77.0,535.0,4.57,0.5,225.0,16.4,62.0,947.0,0.0,590.0,676.0,1266.0
7162,2019-10-28 21:00:00,laborable,0.7,106.0,105.0,40.0,56.0,268.0,8.18,0.58,175.0,16.1,67.0,947.0,0.0,492.0,579.0,1071.0
