id,intensidad,ocupacion,vmed,error,periodo_integracion
4708,305,38.0,0.0,N,14
4708,295,43.0,0.0,N,12
4708,316,8.0,0.0,N,12
4708,375,13.0,0.0,N,13
4708,317,11.0,0.0,N,14
4708,346,11.0,0.0,N,13
4708,288,10.0,0.0,N,15
4708,279,7.0,0.0,N,14
4708,325,12.0,0.0,N,14
4708,296,10.0,0.0,N,14
4708,296,10.0,0.0,N,15
4708,300,9.0,0.0,N,14
4708,339,10.0,0.0,N,14
4708,326,8.0,0.0,N,14
4708,348,9.0,0.0,N,14
4708,294,8.0,0.0,N,13
4708,316,6.0,0.0,N,11
4708,330,9.0,0.0,N,8
4708,317,11.0,0.0,N,7
4708,270,7.0,0.0,N,2
4708,390,8.0,0.0,N,6
4708,330,8.0,0.0,N,2
4708,340,8.0,0.0,N,3
4708,180,4.0,0.0,N,9
4708,125,2.0,0.0,N,13
4708,83,2.0,0.0,N,8
4708,82,3.0,0.0,N,8
4708,127,3.0,0.0,N,9
4708,53,3.0,0.0,N,9
4708,70,1.0,0.0,N,6
4708,55,0.0,0.0,N,11
4708,69,1.0,0.0,N,13
4708,47,1.0,0.0,N,14
4708,43,1.0,0.0,N,14
4708,68,2.0,0.0,N,14
4708,51,2.0,0.0,N,13
4708,37,1.0,0.0,N,13
4708,34,0.0,0.0,N,14
4708,44,1.0,0.0,N,11
4708,52,2.0,0.0,N,15
4708,20,1.0,0.0,N,9
4708,38,1.0,0.0,N,8
4708,43,2.0,0.0,N,14
4708,38,2.0,0.0,N,13
4708,64,1.0,0.0,N,14
4708,44,1.0,0.0,N,15
4708,65,2.0,0.0,N,12
4708,78,3.0,0.0,N,13
4708,52,1.0,0.0,N,15
4708,65,2.0,0.0,N,13
4708,72,2.0,0.0,N,14
4708,64,3.0,0.0,N,14
4708,112,4.0,0.0,N,15
4708,146,5.0,0.0,N,14
4708,90,3.0,0.0,N,14
4708,100,4.0,0.0,N,15
4708,150,5.0,0.0,N,14
4708,149,6.0,0.0,N,15
4708,145,4.0,0.0,N,14
4708,192,5.0,0.0,N,15
4708,200,6.0,0.0,N,15
4708,169,6.0,0.0,N,15
4708,236,5.0,0.0,N,15
4708,179,4.0,0.0,N,15
4708,192,7.0,0.0,N,15
4708,244,5.0,0.0,N,15
4708,199,6.0,0.0,N,15
4708,264,9.0,0.0,N,15
4708,268,9.0,0.0,N,15
4708,305,9.0,0.0,N,15
4708,337,12.0,0.0,N,15
4708,352,16.0,0.0,N,15
4708,304,9.0,0.0,N,15
4708,357,11.0,0.0,N,15
4708,316,10.0,0.0,N,15
4708,313,12.0,0.0,N,15
4708,384,11.0,0.0,N,15
4708,376,15.0,0.0,N,15
4708,293,10.0,0.0,N,15
4708,316,11.0,0.0,N,15
4708,292,7.0,0.0,N,15
4708,330,9.0,0.0,N,14
4708,316,10.0,0.0,N,15
4708,300,7.0,0.0,N,15
4708,280,7.0,0.0,N,15
4708,267,7.0,0.0,N,15
4708,248,6.0,0.0,N,14
4708,275,7.0,0.0,N,15
4708,228,6.0,0.0,N,15
4708,265,6.0,0.0,N,15
4708,257,7.0,0.0,N,15
4708,240,6.0,0.0,N,15
4708,244,7.0,0.0,N,14
4708,292,7.0,0.0,N,14
4708,339,12.0,0.0,N,15
4708,336,15.0,0.0,N,15
4708,337,9.0,0.0,N,15
4708,376,14.0,0.0,N,15
4708,324,8.0,0.0,N,15
4708,324,10.0,0.0,N,15
4708,336,14.0,0.0,N,15
4708,288,40.0,0.0,N,15
4708,228,9.0,0.0,N,15
4708,319,13.0,0.0,N,15
4708,288,13.0,0.0,N,15
4708,288,6.0,0.0,N,15
4708,315,8.0,0.0,N,15
4708,324,8.0,0.0,N,15
4708,320,9.0,0.0,N,15
4708,272,8.0,0.0,N,15
4708,259,7.0,0.0,N,15
4708,292,9.0,0.0,N,15
4708,236,5.0,0.0,N,14
4708,300,7.0,0.0,N,15
4708,255,6.0,0.0,N,15
4708,228,4.0,0.0,N,15
4708,256,7.0,0.0,N,15
4708,300,9.0,0.0,N,14
4708,215,6.0,0.0,N,12
4708,163,5.0,0.0,N,14
4708,126,4.0,0.0,N,14
4708,100,4.0,0.0,N,15
4708,103,3.0,0.0,N,14
4708,72,3.0,0.0,N,15
4708,73,2.0,0.0,N,14
4708,40,4.0,0.0,N,15
4708,44,1.0,0.0,N,15
4708,44,2.0,0.0,N,15
4708,51,2.0,0.0,N,14
4708,57,1.0,0.0,N,15
4708,60,2.0,0.0,N,15
4708,36,1.0,0.0,N,15
4708,43,2.0,0.0,N,14
4708,36,1.0,0.0,N,10
4708,42,1.0,0.0,N,10
4708,32,1.0,0.0,N,15
4708,25,1.0,0.0,N,12
4708,47,2.0,0.0,N,14
4708,46,2.0,0.0,N,13
4708,43,2.0,0.0,N,14
4708,43,1.0,0.0,N,14
4708,40,1.0,0.0,N,15
4708,37,1.0,0.0,N,11
4708,60,2.0,0.0,N,11
4708,83,2.0,0.0,N,15
4708,64,2.0,0.0,N,15
4708,64,2.0,0.0,N,15
4708,56,2.0,0.0,N,15
4708,72,1.0,0.0,N,15
4708,140,4.0,0.0,N,15
4708,111,3.0,0.0,N,14
4708,84,3.0,0.0,N,15
4708,96,3.0,0.0,N,15
4708,157,4.0,0.0,N,15
4708,80,3.0,0.0,N,15
4708,149,3.0,0.0,N,15
4708,140,4.0,0.0,N,15
4708,164,6.0,0.0,N,15
4708,180,6.0,0.0,N,15
4708,223,6.0,0.0,N,14
4708,160,3.0,0.0,N,15
4708,184,6.0,0.0,N,15
4708,209,6.0,0.0,N,15
4708,208,5.0,0.0,N,15
4708,261,7.0,0.0,N,15
4708,249,8.0,0.0,N,15
4708,216,6.0,0.0,N,15
4708,316,12.0,0.0,N,15
4708,328,13.0,0.0,N,15
4708,368,18.0,0.0,N,15
4708,268,11.0,0.0,N,15
4708,423,22.0,0.0,N,15
4708,324,19.0,0.0,N,15
4708,368,21.0,0.0,N,15
4708,392,14.0,0.0,N,15
4708,368,12.0,0.0,N,15
4708,348,9.0,0.0,N,15
4708,348,8.0,0.0,N,15
4708,356,10.0,0.0,N,15
4708,309,8.0,0.0,N,15
4708,340,8.0,0.0,N,15
4708,321,10.0,0.0,N,14
4708,272,7.0,0.0,N,15
4708,282,7.0,0.0,N,13
4708,240,7.0,0.0,N,15
4708,260,7.0,0.0,N,15
4708,197,6.0,0.0,N,14
4708,232,6.0,0.0,N,15
4708,244,6.0,0.0,N,14
4708,292,7.0,0.0,N,15
4708,291,7.0,0.0,N,13
4708,248,6.0,0.0,N,15
4708,326,13.0,0.0,N,14
4708,299,8.0,0.0,N,12
4708,240,7.0,0.0,N,14
4708,307,10.0,0.0,N,9
4708,277,7.0,0.0,N,13
4708,231,6.0,0.0,N,13
4708,279,8.0,0.0,N,14
4708,239,6.0,0.0,N,15
4708,288,6.0,0.0,N,15
4708,277,6.0,0.0,N,13
4708,262,9.0,0.0,N,11
4708,171,4.0,0.0,N,14
4708,267,8.0,0.0,N,15
4708,184,5.0,0.0,N,14
4708,210,4.0,0.0,N,14
4708,236,6.0,0.0,N,14
4708,201,4.0,0.0,N,14
4708,257,6.0,0.0,N,14
4708,163,4.0,0.0,N,14
4708,188,4.0,0.0,N,15
4708,146,3.0,0.0,N,14
4708,112,3.0,0.0,N,15
4708,140,4.0,0.0,N,15
4708,68,2.0,0.0,N,15
4708,112,3.0,0.0,N,15
4708,35,2.0,0.0,N,15
4708,47,1.0,0.0,N,14
4708,29,2.0,0.0,N,13
4708,37,2.0,0.0,N,13
4708,33,0.0,0.0,N,11
4708,37,2.0,0.0,N,13
4708,36,2.0,0.0,N,10
4708,68,2.0,0.0,N,8
4708,42,1.0,0.0,N,13
4708,23,4.0,0.0,N,13
4708,51,3.0,0.0,N,13
4708,24,1.0,0.0,N,10
4708,45,2.0,0.0,N,12
4708,20,1.0,0.0,N,9
4708,40,0.0,0.0,N,6
4708,15,1.0,0.0,N,8
4708,33,1.0,0.0,N,9
4708,51,1.0,0.0,N,7
4708,55,2.0,0.0,N,11
4708,45,1.0,0.0,N,8
4708,53,2.0,0.0,N,9
4708,60,2.0,0.0,N,10
4708,65,2.0,0.0,N,11
4708,53,2.0,0.0,N,9
4708,111,3.0,0.0,N,13
4708,120,2.0,0.0,N,12
4708,140,6.0,0.0,N,15
4708,196,5.0,0.0,N,12
4708,270,7.0,0.0,N,14
4708,300,10.0,0.0,N,13
4708,316,13.0,0.0,N,11
4708,368,27.0,0.0,N,15
4708,310,14.0,0.0,N,12
4708,280,18.0,0.0,N,9
4708,260,37.0,0.0,N,12
4708,314,51.0,0.0,N,13
4708,310,12.0,0.0,N,12
4708,292,39.0,0.0,N,14
4708,311,18.0,0.0,N,11
4708,245,7.0,0.0,N,11
4708,260,8.0,0.0,N,12
4708,282,35.0,0.0,N,10
4708,295,68.0,0.0,N,13
4708,241,18.0,0.0,N,10
4708,291,15.0,0.0,N,14
4708,272,13.0,0.0,N,13
4708,335,15.0,0.0,N,12
4708,231,12.0,0.0,N,13
4708,330,13.0,0.0,N,12
4708,295,11.0,0.0,N,12
4708,321,10.0,0.0,N,14
4708,230,8.0,0.0,N,12
4708,319,11.0,0.0,N,13
4708,245,9.0,0.0,N,13
4708,257,8.0,0.0,N,14
4708,204,9.0,0.0,N,15
4708,212,6.0,0.0,N,15
4708,194,6.0,0.0,N,13
4708,241,6.0,0.0,N,13
4708,257,7.0,0.0,N,14
4708,208,7.0,0.0,N,13
4708,263,7.0,0.0,N,14
4708,210,9.0,0.0,N,14
4708,231,7.0,0.0,N,14
4708,300,8.0,0.0,N,13
4708,219,6.0,0.0,N,14
4708,299,9.0,0.0,N,13
4708,245,6.0,0.0,N,13
4708,284,10.0,0.0,N,15
4708,318,10.0,0.0,N,13
4708,235,8.0,0.0,N,13
4708,291,6.0,0.0,N,13
4708,232,7.0,0.0,N,15
4708,287,8.0,0.0,N,14
4708,262,8.0,0.0,N,13
4708,275,11.0,0.0,N,12
4708,266,9.0,0.0,N,14
4708,203,7.0,0.0,N,13
4708,261,9.0,0.0,N,15
4708,188,5.0,0.0,N,15
4708,292,8.0,0.0,N,14
4708,212,7.0,0.0,N,13
4708,257,8.0,0.0,N,14
4708,176,4.0,0.0,N,15
4708,192,5.0,0.0,N,15
4708,163,4.0,0.0,N,14
4708,245,6.0,0.0,N,11
4708,255,6.0,0.0,N,8
4708,205,5.0,0.0,N,12
4708,186,3.0,0.0,N,10
4708,138,4.0,0.0,N,10
4708,107,4.0,0.0,N,14
4708,82,3.0,0.0,N,11
4708,55,1.0,0.0,N,12
4708,49,2.0,0.0,N,12
4708,60,2.0,0.0,N,14
4708,44,1.0,0.0,N,11
4708,26,2.0,0.0,N,14
4708,37,1.0,0.0,N,10
4708,51,2.0,0.0,N,14
4708,60,2.0,0.0,N,11
4708,28,2.0,0.0,N,13
4708,32,1.0,0.0,N,15
4708,39,1.0,0.0,N,14
4708,23,1.0,0.0,N,13
4708,42,5.0,0.0,N,13
4708,20,1.0,0.0,N,9
4708,27,1.0,0.0,N,11
4708,22,1.0,0.0,N,11
4708,20,1.0,0.0,N,6
4708,18,1.0,0.0,N,10
4708,22,1.0,0.0,N,11
4708,23,0.0,0.0,N,13
4708,33,2.0,0.0,N,11
4708,44,1.0,0.0,N,11
4708,32,1.0,0.0,N,13
4708,49,1.0,0.0,N,11
4708,60,2.0,0.0,N,14
4708,66,1.0,0.0,N,14
4708,80,4.0,0.0,N,15
4708,116,5.0,0.0,N,15
4708,120,4.0,0.0,N,14
4708,185,6.0,0.0,N,15
4708,183,5.0,0.0,N,15
4708,321,11.0,0.0,N,15
4708,315,8.0,0.0,N,15
4708,292,15.0,0.0,N,14
4708,318,13.0,0.0,N,14
4708,295,12.0,0.0,N,15
4708,335,9.0,0.0,N,14
4708,330,11.0,0.0,N,14
4708,304,10.0,0.0,N,15
4708,312,16.0,0.0,N,15
4708,227,11.0,0.0,N,14
4708,228,66.0,0.0,N,14
4708,284,23.0,0.0,N,14
4708,286,10.0,0.0,N,12
4708,264,8.0,0.0,N,15
4708,308,10.0,0.0,N,14
4708,291,24.0,0.0,N,14
4708,297,12.0,0.0,N,15
4708,316,15.0,0.0,N,15
4708,309,42.0,0.0,N,13
4708,264,10.0,0.0,N,15
4708,328,11.0,0.0,N,15
4708,307,15.0,0.0,N,15
4708,265,10.0,0.0,N,14
4708,303,14.0,0.0,N,15
4708,320,8.0,0.0,N,12
4708,295,18.0,0.0,N,11
4708,304,9.0,0.0,N,15
4708,288,11.0,0.0,N,15
4708,276,7.0,0.0,N,15
4708,240,7.0,0.0,N,12
4708,244,7.0,0.0,N,14
4708,232,6.0,0.0,N,15
4708,270,8.0,0.0,N,10
4708,337,10.0,0.0,N,13
4708,264,8.0,0.0,N,5
4708,278,8.0,0.0,N,8
4708,280,7.0,0.0,N,6
4708,317,9.0,0.0,N,14
4708,320,10.0,0.0,N,12
4708,240,9.0,0.0,N,15
4708,236,6.0,0.0,N,14
4708,220,9.0,0.0,N,15
4708,264,7.0,0.0,N,15
4708,264,7.0,0.0,N,15
4708,228,7.0,0.0,N,15
4708,276,9.0,0.0,N,15
4708,277,14.0,0.0,N,13
4708,332,10.0,0.0,N,15
4708,276,8.0,0.0,N,15
4708,281,8.0,0.0,N,15
4708,211,6.0,0.0,N,14
4708,223,6.0,0.0,N,15
4708,231,7.0,0.0,N,14
4708,296,9.0,0.0,N,15
4708,275,8.0,0.0,N,15
4708,228,5.0,0.0,N,15
4708,227,6.0,0.0,N,14
4708,222,6.0,0.0,N,13
4708,197,5.0,0.0,N,14
4708,222,5.0,0.0,N,13
4708,232,6.0,0.0,N,15
4708,173,4.0,0.0,N,15
4708,150,4.0,0.0,N,14
4708,129,3.0,0.0,N,13
4708,160,5.0,0.0,N,15
4708,78,1.0,0.0,N,13
4708,84,3.0,0.0,N,15
4708,61,2.0,0.0,N,15
4708,56,3.0,0.0,N,15
4708,47,2.0,0.0,N,14
4708,34,1.0,0.0,N,14
4708,40,1.0,0.0,N,15
4708,20,1.0,0.0,N,12
4708,28,1.0,0.0,N,15
4708,32,1.0,0.0,N,15
4708,30,1.0,0.0,N,10
4708,35,2.0,0.0,N,12
4708,30,5.0,0.0,N,14
4708,28,2.0,0.0,N,15
4708,25,1.0,0.0,N,12
4708,40,2.0,0.0,N,14
4708,17,1.0,0.0,N,7
4708,30,1.0,0.0,N,10
4708,36,1.0,0.0,N,13
4708,44,1.0,0.0,N,15
4708,22,1.0,0.0,N,11
4708,56,2.0,0.0,N,14
4708,32,1.0,0.0,N,13
4708,35,1.0,0.0,N,14
4708,65,3.0,0.0,N,15
4708,61,3.0,0.0,N,15
4708,109,3.0,0.0,N,15
4708,133,4.0,0.0,N,15
4708,176,6.0,0.0,N,15
4708,160,4.0,0.0,N,14
4708,270,7.0,0.0,N,14
4708,299,9.0,0.0,N,15
4708,364,12.0,0.0,N,15
4708,331,19.0,0.0,N,15
4708,348,11.0,0.0,N,14
4708,320,10.0,0.0,N,15
4708,272,60.0,0.0,N,15
4708,287,62.0,0.0,N,15
4708,274,53.0,0.0,N,14
4708,311,24.0,0.0,N,15
4708,396,14.0,0.0,N,15
4708,272,13.0,0.0,N,15
4708,288,23.0,0.0,N,15
4708,368,38.0,0.0,N,15
4708,312,23.0,0.0,N,15
4708,328,14.0,0.0,N,15
4708,287,15.0,0.0,N,15
4708,309,25.0,0.0,N,15
4708,360,16.0,0.0,N,15
4708,297,17.0,0.0,N,15
4708,328,59.0,0.0,N,15
4708,360,17.0,0.0,N,15
4708,304,11.0,0.0,N,15
4708,296,15.0,0.0,N,15
4708,268,10.0,0.0,N,15
4708,308,13.0,0.0,N,15
4708,280,7.0,0.0,N,15
4708,243,8.0,0.0,N,15
4708,275,8.0,0.0,N,14
4708,193,6.0,0.0,N,14
4708,196,7.0,0.0,N,15
4708,248,9.0,0.0,N,15
4708,224,8.0,0.0,N,15
4708,249,8.0,0.0,N,13
4708,292,9.0,0.0,N,15
4708,257,7.0,0.0,N,15
4708,217,6.0,0.0,N,13
4708,377,12.0,0.0,N,14
4708,248,7.0,0.0,N,15
4708,264,9.0,0.0,N,15
4708,300,9.0,0.0,N,14
4708,196,14.0,0.0,N,15
4708,304,15.0,0.0,N,14
4708,317,10.0,0.0,N,15
4708,292,7.0,0.0,N,15
4708,272,10.0,0.0,N,13
4708,268,10.0,0.0,N,15
4708,253,11.0,0.0,N,14
4708,276,8.0,0.0,N,15
4708,270,9.0,0.0,N,14
4708,240,8.0,0.0,N,13
4708,283,7.0,0.0,N,14
4708,212,6.0,0.0,N,13
4708,300,9.0,0.0,N,11
4708,240,5.0,0.0,N,13
4708,202,5.0,0.0,N,14
4708,200,4.0,0.0,N,12
4708,266,6.0,0.0,N,7
4708,220,5.0,0.0,N,12
4708,188,4.0,0.0,N,8
4708,265,6.0,0.0,N,12
4708,262,7.0,0.0,N,11
4708,220,6.0,0.0,N,9
4708,220,6.0,0.0,N,12
4708,234,6.0,0.0,N,9
4708,82,3.0,0.0,N,11
4708,80,3.0,0.0,N,9
4708,53,2.0,0.0,N,9
4708,33,1.0,0.0,N,11
4708,54,2.0,0.0,N,10
4708,20,1.0,0.0,N,9
4708,32,1.0,0.0,N,13
4708,34,1.0,0.0,N,14
4708,60,1.0,0.0,N,8
4708,42,1.0,0.0,N,13
4708,55,3.0,0.0,N,11
4708,30,2.0,0.0,N,2
4708,20,1.0,0.0,N,3
4708,30,1.0,0.0,N,2
4708,0,0.0,0.0,N,1
4708,0,0.0,0.0,N,1
4708,0,0.0,0.0,N,1
4708,0,0.0,0.0,N,1
4708,60,2.0,0.0,N,1
4708,0,0.0,0.0,N,3
4708,84,1.0,0.0,N,5
4708,60,1.0,0.0,N,4
4708,52,2.0,0.0,N,8
4708,110,4.0,0.0,N,6
4708,70,2.0,0.0,N,11
4708,83,3.0,0.0,N,8
4708,120,3.0,0.0,N,6
4708,144,4.0,0.0,N,10
4708,120,4.0,0.0,N,10
4708,180,5.0,0.0,N,8
4708,300,8.0,0.0,N,9
4708,355,13.0,0.0,N,12
4708,333,18.0,0.0,N,11
4708,300,11.0,0.0,N,6
4708,330,10.0,0.0,N,6
4708,414,16.0,0.0,N,10
4708,287,9.0,0.0,N,14
4708,289,41.0,0.0,N,12
4708,305,73.0,0.0,N,11
4708,300,24.0,0.0,N,9
4708,289,12.0,0.0,N,11
4708,261,61.0,0.0,N,12
4708,355,39.0,0.0,N,11
4708,270,23.0,0.0,N,8
4708,286,14.0,0.0,N,13
4708,265,37.0,0.0,N,14
4708,320,54.0,0.0,N,9
4708,315,15.0,0.0,N,12
4708,287,20.0,0.0,N,13
4708,305,54.0,0.0,N,13
4708,310,9.0,0.0,N,12
4708,330,24.0,0.0,N,10
4708,320,21.0,0.0,N,12
4708,293,23.0,0.0,N,9
4708,320,19.0,0.0,N,9
4708,377,9.0,0.0,N,7
4708,390,20.0,0.0,N,10
4708,330,11.0,0.0,N,8
4708,220,6.0,0.0,N,6
4708,345,9.0,0.0,N,8
4708,262,7.0,0.0,N,11
4708,198,5.0,0.0,N,10
4708,373,8.0,0.0,N,9
4708,339,11.0,0.0,N,11
4708,230,24.0,0.0,N,12
4708,263,8.0,0.0,N,13
4708,300,7.0,0.0,N,8
4708,309,8.0,0.0,N,13
4708,251,8.0,0.0,N,11
4708,218,7.0,0.0,N,11
4708,266,8.0,0.0,N,9
4708,300,12.0,0.0,N,12
4708,318,13.0,0.0,N,10
4708,220,11.0,0.0,N,9
4708,262,8.0,0.0,N,11
4708,360,12.0,0.0,N,12
4708,310,8.0,0.0,N,12
4708,264,60.0,0.0,N,10
4708,305,26.0,0.0,N,13
4708,322,8.0,0.0,N,11
4708,294,16.0,0.0,N,10
4708,296,8.0,0.0,N,15
4708,315,7.0,0.0,N,12
4708,337,12.0,0.0,N,13
4708,263,7.0,0.0,N,8
4708,247,6.0,0.0,N,9
4708,217,5.0,0.0,N,8
4708,231,6.0,0.0,N,13
4708,333,8.0,0.0,N,11
4708,360,8.0,0.0,N,11
4708,285,6.0,0.0,N,12
4708,355,12.0,0.0,N,12
4708,305,6.0,0.0,N,13
4708,326,8.0,0.0,N,14
4708,309,8.0,0.0,N,14
4708,185,5.0,0.0,N,12
4708,86,2.0,0.0,N,11
4708,124,3.0,0.0,N,14
4708,70,2.0,0.0,N,12
4708,64,2.0,0.0,N,14
4708,48,1.0,0.0,N,15
4708,30,1.0,0.0,N,10
4708,43,2.0,0.0,N,14
4708,42,1.0,0.0,N,10
4708,50,23.0,0.0,N,12
4708,56,1.0,0.0,N,15
4708,30,1.0,0.0,N,12
4708,45,1.0,0.0,N,4
4708,55,2.0,0.0,N,14
4708,40,2.0,0.0,N,12
4708,30,1.0,0.0,N,8
4708,30,1.0,0.0,N,4
4708,34,1.0,0.0,N,9
4708,27,1.0,0.0,N,11
4708,45,1.0,0.0,N,13
4708,33,2.0,0.0,N,11
4708,40,1.0,0.0,N,12
4708,37,1.0,0.0,N,10
4708,43,1.0,0.0,N,15
4708,34,2.0,0.0,N,14
4708,38,1.0,0.0,N,14
4708,30,1.0,0.0,N,10
4708,56,2.0,0.0,N,13
4708,78,1.0,0.0,N,14
4708,60,2.0,0.0,N,13
4708,86,4.0,0.0,N,14
4708,104,3.0,0.0,N,15
4708,128,4.0,0.0,N,15
4708,116,2.0,0.0,N,15
4708,86,2.0,0.0,N,14
4708,120,4.0,0.0,N,14
4708,132,3.0,0.0,N,14
4708,164,5.0,0.0,N,15
4708,132,4.0,0.0,N,14
4708,149,4.0,0.0,N,13
4708,162,5.0,0.0,N,13
4708,148,4.0,0.0,N,13
4708,176,5.0,0.0,N,14
4708,171,4.0,0.0,N,13
4708,186,7.0,0.0,N,13
4708,219,6.0,0.0,N,14
4708,212,9.0,0.0,N,13
4708,228,6.0,0.0,N,15
4708,252,8.0,0.0,N,15
4708,279,7.0,0.0,N,14
4708,223,7.0,0.0,N,14
4708,252,9.0,0.0,N,15
4708,236,9.0,0.0,N,14
4708,325,11.0,0.0,N,14
4708,257,7.0,0.0,N,14
4708,280,8.0,0.0,N,15
4708,344,10.0,0.0,N,14
4708,313,9.0,0.0,N,14
4708,292,8.0,0.0,N,15
4708,265,7.0,0.0,N,15
4708,327,8.0,0.0,N,14
4708,160,29.0,0.0,N,15
4708,258,7.0,0.0,N,13
4708,183,4.0,0.0,N,15
4708,191,5.0,0.0,N,12
4708,221,7.0,0.0,N,13
4708,176,7.0,0.0,N,14
4708,223,7.0,0.0,N,15
4708,300,8.0,0.0,N,12
4708,272,9.0,0.0,N,13
4708,210,6.0,0.0,N,14
4708,245,6.0,0.0,N,11
4708,289,10.0,0.0,N,11
4708,252,7.0,0.0,N,10
4708,315,9.0,0.0,N,8
4708,270,8.0,0.0,N,6
4708,283,8.0,0.0,N,11
4708,352,14.0,0.0,N,15
4708,229,6.0,0.0,N,15
4708,287,9.0,0.0,N,14
4708,268,7.0,0.0,N,15
4708,305,6.0,0.0,N,12
4708,278,8.0,0.0,N,11
4708,187,6.0,0.0,N,9
4708,223,5.0,0.0,N,7
4708,263,7.0,0.0,N,8
4708,267,7.0,0.0,N,9
4708,300,8.0,0.0,N,11
4708,227,5.0,0.0,N,10
4708,270,5.0,0.0,N,6
4708,262,7.0,0.0,N,8
4708,247,5.0,0.0,N,9
4708,255,5.0,0.0,N,8
4708,264,4.0,0.0,N,10
4708,222,4.0,0.0,N,10
4708,254,8.0,0.0,N,9
4708,180,4.0,0.0,N,9
4708,187,5.0,0.0,N,9
4708,115,3.0,0.0,N,13
4708,90,3.0,0.0,N,10
4708,110,2.0,0.0,N,12
4708,23,1.0,0.0,N,13
4708,49,1.0,0.0,N,11
4708,32,2.0,0.0,N,13
4708,35,1.0,0.0,N,12
4708,60,2.0,0.0,N,14
4708,69,1.0,0.0,N,13
4708,50,1.0,0.0,N,14
4708,44,2.0,0.0,N,11
4708,38,2.0,0.0,N,11
4708,34,2.0,0.0,N,14
4708,66,1.0,0.0,N,10
4708,60,2.0,0.0,N,11
4708,39,1.0,0.0,N,14
4708,57,1.0,0.0,N,15
4708,48,2.0,0.0,N,15
4708,21,1.0,0.0,N,14
4708,35,1.0,0.0,N,12
4708,35,1.0,0.0,N,12
4708,48,1.0,0.0,N,14
4708,40,2.0,0.0,N,15
4708,78,3.0,0.0,N,13
4708,80,2.0,0.0,N,15
4708,88,3.0,0.0,N,15
4708,79,3.0,0.0,N,15
4708,88,3.0,0.0,N,15
4708,96,2.0,0.0,N,15
4708,108,2.0,0.0,N,15
4708,120,3.0,0.0,N,15
4708,116,4.0,0.0,N,14
4708,76,2.0,0.0,N,15
4708,127,5.0,0.0,N,15
4708,141,6.0,0.0,N,14
4708,176,6.0,0.0,N,15
4708,144,3.0,0.0,N,15
4708,200,5.0,0.0,N,15
4708,192,4.0,0.0,N,15
4708,224,6.0,0.0,N,15
4708,213,5.0,0.0,N,15
4708,220,6.0,0.0,N,15
4708,236,6.0,0.0,N,15
4708,259,7.0,0.0,N,15
4708,204,6.0,0.0,N,15
4708,280,7.0,0.0,N,15
4708,268,10.0,0.0,N,15
4708,288,7.0,0.0,N,15
4708,296,8.0,0.0,N,15
4708,351,10.0,0.0,N,14
4708,301,7.0,0.0,N,14
4708,276,10.0,0.0,N,15
4708,297,7.0,0.0,N,15
4708,292,8.0,0.0,N,15
4708,340,13.0,0.0,N,15
4708,308,10.0,0.0,N,15
4708,336,12.0,0.0,N,15
4708,276,8.0,0.0,N,15
4708,260,6.0,0.0,N,15
4708,232,6.0,0.0,N,15
4708,257,6.0,0.0,N,15
4708,236,6.0,0.0,N,15
4708,252,6.0,0.0,N,15
4708,269,6.0,0.0,N,14
4708,239,7.0,0.0,N,15
4708,272,7.0,0.0,N,15
4708,248,5.0,0.0,N,15
4708,284,8.0,0.0,N,15
4708,272,8.0,0.0,N,15
4708,268,7.0,0.0,N,15
4708,301,9.0,0.0,N,15
4708,252,9.0,0.0,N,15
4708,292,10.0,0.0,N,15
4708,336,14.0,0.0,N,15
4708,296,22.0,0.0,N,15
4708,318,10.0,0.0,N,13
4708,327,7.0,0.0,N,15
4708,359,15.0,0.0,N,15
4708,360,12.0,0.0,N,15
4708,305,9.0,0.0,N,15
4708,332,17.0,0.0,N,15
4708,360,10.0,0.0,N,15
4708,313,8.0,0.0,N,14
4708,282,6.0,0.0,N,13
4708,275,9.0,0.0,N,12
4708,271,6.0,0.0,N,15
4708,347,8.0,0.0,N,14
4708,299,9.0,0.0,N,15
4708,197,5.0,0.0,N,14
4708,305,8.0,0.0,N,15
4708,281,7.0,0.0,N,15
4708,276,6.0,0.0,N,15
4708,252,5.0,0.0,N,15
4708,284,7.0,0.0,N,15
4708,256,6.0,0.0,N,15
4708,163,4.0,0.0,N,14
4708,120,4.0,0.0,N,14
4708,107,4.0,0.0,N,15
4708,93,2.0,0.0,N,15
4708,51,2.0,0.0,N,13
4708,44,1.0,0.0,N,15
4708,64,2.0,0.0,N,14
4708,64,3.0,0.0,N,15
4708,45,1.0,0.0,N,8
4708,46,2.0,0.0,N,9
4708,78,2.0,0.0,N,10
4708,51,1.0,0.0,N,7
4708,38,1.0,0.0,N,8
4708,30,0.0,0.0,N,6
4708,55,1.0,0.0,N,11
4708,86,2.0,0.0,N,7
4708,60,2.0,0.0,N,6
4708,43,2.0,0.0,N,7
4708,40,7.0,0.0,N,6
4708,65,2.0,0.0,N,12
4708,30,1.0,0.0,N,14
4708,20,1.0,0.0,N,9
4708,55,1.0,0.0,N,11
4708,22,1.0,0.0,N,8
4708,54,2.0,0.0,N,10
4708,40,1.0,0.0,N,12
4708,41,0.0,0.0,N,12
4708,60,1.0,0.0,N,14
4708,70,1.0,0.0,N,12
4708,78,2.0,0.0,N,13
4708,115,5.0,0.0,N,11
4708,90,3.0,0.0,N,10
