year,month,day,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,contaminante,fecha,day-of-week
2017,4,15,57.0,49.0,15.0,27.0,32.0,47.0,41.0,45.0,46.0,40.0,34.0,28.0,23.0,22.0,9.0,8.0,7.0,14.0,33.0,49.0,56.0,72.0,39.0,19.0,NO2,2017-04-15,Saturday
2017,5,15,70.0,66.0,61.0,52.0,39.0,33.0,26.0,31.0,31.0,34.0,42.0,30.0,27.0,25.0,26.0,13.0,15.0,16.0,27.0,52.0,74.0,88.0,93.0,111.0,NO2,2017-05-15,Monday
2017,6,15,98.0,94.0,93.0,69.0,62.0,63.0,67.0,78.0,99.0,135.0,145.0,134.0,106.0,61.0,72.0,43.0,44.0,35.0,44.0,72.0,87.0,83.0,30.0,25.0,NO2,2017-06-15,Thursday
2017,7,15,23.0,21.0,20.0,21.0,13.0,17.0,18.0,17.0,22.0,40.0,34.0,28.0,25.0,28.0,16.0,16.0,19.0,16.0,21.0,35.0,67.0,141.0,164.0,29.0,NO2,2017-07-15,Saturday
2017,8,15,30.0,17.0,14.0,16.0,13.0,11.0,14.0,18.0,22.0,22.0,26.0,22.0,27.0,18.0,17.0,15.0,13.0,13.0,13.0,15.0,20.0,21.0,32.0,57.0,NO2,2017-08-15,Tuesday
2017,9,15,14.0,12.0,9.0,8.0,6.0,5.0,10.0,21.0,30.0,31.0,20.0,21.0,27.0,26.0,25.0,24.0,26.0,25.0,30.0,27.0,27.0,22.0,25.0,23.0,NO2,2017-09-15,Friday
2017,10,15,104.0,95.0,89.0,83.0,71.0,63.0,61.0,60.0,62.0,67.0,65.0,44.0,50.0,47.0,43.0,35.0,43.0,43.0,41.0,87.0,93.0,65.0,59.0,47.0,NO2,2017-10-15,Sunday
2017,11,15,71.0,58.0,46.0,38.0,34.0,33.0,40.0,61.0,91.0,99.0,101.0,101.0,88.0,78.0,73.0,73.0,78.0,84.0,84.0,100.0,125.0,146.0,107.0,84.0,NO2,2017-11-15,Wednesday
2017,12,15,11.0,8.0,7.0,8.0,8.0,4.0,19.0,50.0,40.0,39.0,48.0,46.0,41.0,40.0,52.0,59.0,57.0,63.0,74.0,85.0,82.0,66.0,85.0,93.0,NO2,2017-12-15,Friday
2019,1,15,18.0,17.0,16.0,13.0,11.0,10.0,11.0,14.0,21.0,21.0,,33.0,29.0,27.0,22.0,19.0,17.0,18.0,27.0,32.0,31.0,27.0,23.0,18.0,SO2,2019-01-15,Tuesday
2019,2,15,16.0,15.0,13.0,12.0,11.0,11.0,11.0,13.0,14.0,16.0,24.0,21.0,22.0,18.0,17.0,17.0,16.0,16.0,19.0,24.0,28.0,25.0,20.0,18.0,SO2,2019-02-15,Friday
2019,3,15,19.0,18.0,16.0,16.0,15.0,15.0,15.0,17.0,19.0,22.0,24.0,21.0,19.0,16.0,15.0,15.0,15.0,15.0,16.0,17.0,25.0,30.0,26.0,22.0,SO2,2019-03-15,Friday
2019,11,15,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,13.0,13.0,12.0,12.0,13.0,12.0,13.0,13.0,12.0,12.0,12.0,11.0,SO2,2019-11-15,Friday
2018,10,15,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,13.0,12.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,SO2,2018-10-15,Monday
2018,11,15,11.0,10.0,11.0,10.0,11.0,10.0,11.0,11.0,12.0,12.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,12.0,14.0,14.0,12.0,11.0,12.0,SO2,2018-11-15,Thursday
2018,12,15,13.0,14.0,13.0,12.0,12.0,11.0,11.0,11.0,13.0,14.0,15.0,12.0,15.0,17.0,15.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,12.0,SO2,2018-12-15,Saturday
2020,1,15,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,15.0,11.0,8.0,11.0,9.0,10.0,10.0,10.0,10.0,12.0,11.0,12.0,13.0,13.0,11.0,11.0,SO2,2020-01-15,Wednesday
2021,1,15,8.0,6.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,6.0,7.0,6.0,6.0,8.0,11.0,13.0,13.0,12.0,11.0,9.0,11.0,10.0,9.0,8.0,SO2,2021-01-15,Friday
2021,10,15,,,,,,,,,,,,,,,,,,,,,,,,,SO2,2021-10-15,Friday
2021,2,15,10.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,12.0,12.0,11.0,11.0,SO2,2021-02-15,Monday
2021,4,15,10.0,10.0,11.0,10.0,10.0,11.0,12.0,11.0,12.0,13.0,11.0,13.0,13.0,11.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,11.0,SO2,2021-04-15,Thursday
2020,2,15,12.0,9.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,11.0,9.0,8.0,8.0,9.0,9.0,10.0,11.0,11.0,13.0,14.0,13.0,SO2,2020-02-15,Saturday
2021,9,15,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,12.0,12.0,12.0,11.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,10.0,11.0,11.0,12.0,SO2,2021-09-15,Wednesday
2017,12,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,SO2,2017-12-15,Friday
2020,6,15,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,SO2,2020-06-15,Monday
2020,7,15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,SO2,2020-07-15,Wednesday
2019,4,15,2.0,2.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,7.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,SO2,2019-04-15,Monday
2019,5,15,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,SO2,2019-05-15,Wednesday
2019,6,15,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,SO2,2019-06-15,Saturday
2017,4,15,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,SO2,2017-04-15,Saturday
2020,9,15,7.0,7.0,7.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,7.0,6.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,7.0,7.0,8.0,SO2,2020-09-15,Tuesday
2017,5,15,5.0,6.0,7.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,7.0,SO2,2017-05-15,Monday
2017,2,15,5.0,4.0,4.0,4.0,4.0,3.0,6.0,11.0,13.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,4.0,SO2,2017-02-15,Wednesday
2017,11,15,5.0,4.0,2.0,2.0,1.0,1.0,2.0,5.0,9.0,9.0,9.0,10.0,9.0,6.0,5.0,4.0,4.0,7.0,7.0,9.0,12.0,15.0,9.0,7.0,SO2,2017-11-15,Wednesday
2019,9,15,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,11.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,SO2,2019-09-15,Sunday
2019,12,15,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,SO2,2019-12-15,Sunday
2021,5,15,10.0,10.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,9.0,9.0,10.0,10.0,SO2,2021-05-15,Saturday
2017,1,15,10.0,8.0,7.0,4.0,5.0,3.0,2.0,3.0,3.0,5.0,6.0,5.0,8.0,6.0,5.0,5.0,5.0,7.0,9.0,11.0,12.0,15.0,15.0,9.0,SO2,2017-01-15,Sunday
2021,3,15,11.0,10.0,10.0,9.0,8.0,7.0,6.0,6.0,11.0,7.0,7.0,10.0,11.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,10.0,12.0,12.0,12.0,SO2,2021-03-15,Monday
2019,8,15,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,9.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,SO2,2019-08-15,Thursday
2019,10,15,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,SO2,2019-10-15,Tuesday
2021,6,15,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,SO2,2021-06-15,Tuesday
2018,8,15,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,SO2,2018-08-15,Wednesday
2018,9,15,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,SO2,2018-09-15,Saturday
2017,3,15,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0,6.0,6.0,7.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,7.0,6.0,5.0,4.0,4.0,SO2,2017-03-15,Wednesday
2017,8,15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,SO2,2017-08-15,Tuesday
2020,12,15,,,,,,,,,,,,,1.0,3.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,SO2,2020-12-15,Tuesday
2018,7,15,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,SO2,2018-07-15,Sunday
2021,7,15,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,SO2,2021-07-15,Thursday
2017,6,15,6.0,6.0,6.0,5.0,5.0,6.0,6.0,8.0,11.0,12.0,9.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,SO2,2017-06-15,Thursday
2017,7,15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,SO2,2017-07-15,Saturday
2017,9,15,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,SO2,2017-09-15,Friday
2018,2,15,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,6.0,5.0,3.0,SO2,2018-02-15,Thursday
2019,7,15,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,SO2,2019-07-15,Monday
2020,8,15,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,SO2,2020-08-15,Saturday
2020,10,15,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,7.0,9.0,7.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,SO2,2020-10-15,Thursday
2017,10,15,5.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,SO2,2017-10-15,Sunday
2018,4,15,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,SO2,2018-04-15,Sunday
2018,5,15,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,SO2,2018-05-15,Tuesday
2018,1,15,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,,9.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,SO2,2018-01-15,Monday
2018,6,15,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,SO2,2018-06-15,Friday
2018,3,15,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,SO2,2018-03-15,Thursday
2020,11,15,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,SO2,2020-11-15,Sunday
2018,6,15,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.8,0.7,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.2,CO,2018-06-15,Friday
2021,10,15,76.0,68.0,60.0,52.0,50.0,46.0,47.0,59.0,80.0,82.0,77.0,80.0,67.0,62.0,52.0,43.0,58.0,50.0,32.0,51.0,49.0,40.0,31.0,38.0,NO2,2021-10-15,Friday
2019,4,15,0.4,0.3,0.4,0.4,0.4,0.3,0.7,0.9,1.4,1.0,0.9,0.6,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,CO,2019-04-15,Monday
2018,3,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,SO2,2018-03-16,Friday
2019,10,16,36.0,28.0,16.0,32.0,24.0,19.0,31.0,42.0,43.0,46.0,51.0,43.0,24.0,18.0,16.0,14.0,16.0,18.0,24.0,38.0,53.0,64.0,61.0,32.0,NO2,2019-10-16,Wednesday
2018,8,16,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,CO,2018-08-16,Thursday
2019,5,16,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.6,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,CO,2019-05-16,Thursday
2019,7,16,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.4,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,CO,2019-07-16,Tuesday
2021,9,16,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.4,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,CO,2021-09-16,Thursday
2017,3,16,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.5,0.5,0.4,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.4,0.3,CO,2017-03-16,Thursday
2017,8,16,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.5,0.7,0.8,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.4,CO,2017-08-16,Wednesday
2018,5,16,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.5,CO,2018-05-16,Wednesday
2018,12,16,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,CO,2018-12-16,Sunday
2019,3,16,0.7,0.6,0.6,0.5,0.5,0.4,0.6,0.9,0.9,0.7,0.6,0.6,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.5,0.4,0.7,CO,2019-03-16,Saturday
2019,11,16,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.4,0.4,0.3,CO,2019-11-16,Saturday
2017,4,16,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.9,0.7,CO,2017-04-16,Sunday
2018,10,16,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.5,0.9,1.1,0.9,0.7,CO,2018-10-16,Tuesday
2017,2,16,0.4,0.3,0.5,0.4,0.3,0.3,0.3,0.4,0.9,0.9,0.7,0.6,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.6,1.2,0.7,0.6,0.5,CO,2017-02-16,Thursday
2017,5,16,0.6,0.4,0.4,0.3,0.3,0.3,0.4,0.9,0.6,0.5,0.5,0.4,0.5,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.6,0.7,0.8,0.6,CO,2017-05-16,Tuesday
2018,4,16,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,CO,2018-04-16,Monday
2019,4,16,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.9,0.6,0.5,0.6,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.6,0.8,0.7,CO,2019-04-16,Tuesday
2019,9,16,0.4,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.6,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.6,CO,2019-09-16,Monday
2019,6,16,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.4,0.5,0.7,0.8,CO,2019-06-16,Sunday
2017,1,16,0.9,0.8,0.7,0.7,0.6,0.6,0.6,0.9,1.0,0.9,0.8,0.3,0.2,0.4,0.3,0.2,0.3,0.3,0.5,0.8,0.7,0.7,0.6,0.5,CO,2017-01-16,Monday
2017,10,16,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.7,1.0,1.0,1.2,1.0,CO,2017-10-16,Monday
2021,2,16,0.2,0.3,0.4,0.3,0.3,0.3,0.3,0.5,0.8,0.7,0.8,0.3,0.4,0.5,0.4,0.4,0.3,0.3,0.3,0.4,0.6,0.8,0.3,0.3,CO,2021-02-16,Tuesday
2021,10,16,0.3,0.4,0.3,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.6,0.7,0.4,CO,2021-10-16,Saturday
2019,12,16,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.5,0.5,,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.4,0.4,0.3,0.3,CO,2019-12-16,Monday
2017,9,16,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.4,0.5,0.5,0.7,CO,2017-09-16,Saturday
2018,3,16,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.3,CO,2018-03-16,Friday
2018,6,16,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.4,0.3,0.4,0.4,0.3,CO,2018-06-16,Saturday
2019,10,16,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.5,0.9,0.8,0.6,0.4,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.3,CO,2019-10-16,Wednesday
2019,8,16,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.4,0.4,CO,2019-08-16,Friday
2021,4,16,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,CO,2021-04-16,Friday
2021,8,16,,,,,,,,,,,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2021-08-16,Monday
2017,7,16,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.5,0.5,CO,2017-07-16,Sunday
2018,7,16,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.4,0.3,0.3,CO,2018-07-16,Monday
2020,1,16,0.4,0.4,0.3,0.2,0.2,0.2,0.3,0.4,0.8,0.6,0.5,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.6,1.3,0.6,0.3,0.5,0.3,CO,2020-01-16,Thursday
2020,10,16,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.5,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.7,CO,2020-10-16,Friday
2020,11,16,0.6,0.4,0.3,0.4,0.3,0.2,0.2,0.4,0.9,0.8,0.6,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.5,0.7,1.2,1.2,0.6,0.5,CO,2020-11-16,Monday
2018,9,16,0.3,0.4,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.4,0.8,0.9,0.6,CO,2018-09-16,Sunday
2021,3,16,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2021-03-16,Tuesday
2021,6,16,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2021-06-16,Wednesday
2021,7,16,0.4,0.3,0.2,0.2,0.1,0.1,0.1,0.2,,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.5,0.4,CO,2021-07-16,Friday
2018,1,16,0.4,0.3,0.3,0.3,0.3,0.4,0.5,0.6,0.7,1.0,1.1,0.7,0.5,0.5,0.6,0.5,0.6,0.4,0.4,0.4,0.5,0.5,0.4,0.4,CO,2018-01-16,Tuesday
2019,1,16,0.8,0.8,0.6,0.5,0.5,0.5,0.6,0.8,1.1,1.2,1.3,1.2,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,CO,2019-01-16,Wednesday
2018,2,16,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.6,0.5,0.6,0.6,0.6,0.5,0.4,0.4,0.5,0.5,0.5,0.6,0.7,CO,2018-02-16,Friday
2019,2,16,0.8,0.8,0.7,0.6,0.6,0.5,0.5,0.8,0.9,0.9,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.4,CO,2019-02-16,Saturday
2017,6,16,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.6,0.5,0.5,0.5,0.4,0.3,0.3,0.4,0.4,0.3,0.4,0.5,0.4,0.6,0.7,0.9,0.9,CO,2017-06-16,Friday
2017,12,16,0.9,1.1,1.0,0.9,0.7,0.7,0.6,0.5,0.6,0.8,0.7,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.7,0.6,0.4,CO,2017-12-16,Saturday
2020,2,16,0.4,0.3,0.3,0.2,0.3,0.2,0.2,0.5,0.7,0.5,0.6,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.2,0.2,CO,2020-02-16,Sunday
2020,9,16,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.3,0.4,0.3,0.1,CO,2020-09-16,Wednesday
2021,5,16,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,CO,2021-05-16,Sunday
2020,7,16,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,CO,2020-07-16,Thursday
2020,6,16,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-06-16,Tuesday
