PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,DIA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,source_file
28,79,56,6,28079056_6_48,2019,12,28,0.7,V,0.6,V,0.7,V,0.5,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.7,V,0.8,V,0.6,V,0.5,V,0.7,V,0.6,V,0.4,V,0.6,V,1.2,V,1.1,V,2.0,V,1.5,V,1.9,V,1.2,V,0.9,V,dic_mo19.csv
28,79,56,6,28079056_6_48,2019,12,29,0.9,V,0.8,V,0.8,V,0.6,V,0.6,V,0.5,V,0.5,V,0.4,V,0.0,N,0.0,N,0.0,N,0.7,N,0.7,V,0.7,V,0.6,V,0.4,V,0.4,V,0.6,V,1.2,V,1.4,V,1.9,V,0.9,V,0.8,V,0.8,V,dic_mo19.csv
28,79,56,6,28079056_6_48,2019,12,30,0.7,V,0.6,V,0.6,V,0.5,V,0.6,V,0.6,V,0.6,V,0.7,V,0.7,V,0.8,V,0.8,V,0.8,V,0.5,V,0.4,V,0.3,V,0.3,V,0.3,V,0.5,V,1.2,V,1.5,V,1.3,V,1.0,V,1.0,V,1.6,V,dic_mo19.csv
28,79,56,6,28079056_6_48,2019,12,31,1.4,V,0.9,V,0.6,V,0.6,V,0.6,V,0.6,V,0.6,V,0.7,V,0.7,V,0.9,V,0.7,N,0.8,V,0.7,V,0.7,V,0.5,V,0.5,V,0.4,V,0.5,V,1.1,V,1.5,V,1.7,V,1.1,V,0.9,V,0.8,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,1,9.0,V,7.0,V,7.0,V,6.0,V,8.0,V,3.0,V,7.0,V,8.0,V,5.0,V,20.0,V,19.0,V,22.0,V,22.0,V,24.0,V,27.0,V,23.0,V,20.0,V,30.0,V,42.0,V,74.0,V,37.0,V,21.0,V,16.0,V,11.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,2,9.0,V,7.0,V,5.0,V,4.0,V,4.0,V,6.0,V,17.0,V,32.0,V,47.0,V,38.0,V,34.0,V,39.0,V,39.0,V,36.0,V,39.0,V,43.0,V,46.0,V,47.0,V,42.0,V,35.0,V,32.0,V,21.0,V,16.0,V,8.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,3,7.0,V,6.0,V,6.0,V,6.0,V,7.0,V,9.0,V,17.0,V,36.0,V,46.0,V,43.0,V,40.0,V,46.0,V,47.0,V,45.0,V,46.0,V,45.0,V,54.0,V,71.0,V,69.0,V,57.0,V,45.0,V,35.0,V,23.0,V,13.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,4,9.0,V,7.0,V,5.0,V,6.0,V,6.0,V,6.0,V,13.0,V,44.0,V,54.0,V,48.0,V,41.0,V,53.0,V,52.0,V,40.0,V,39.0,V,48.0,V,74.0,V,93.0,V,144.0,V,73.0,V,47.0,V,49.0,V,47.0,V,19.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,5,13.0,V,8.0,V,7.0,V,6.0,V,8.0,V,11.0,V,23.0,V,39.0,V,68.0,V,51.0,V,43.0,V,49.0,N,44.0,V,47.0,V,47.0,V,60.0,V,51.0,V,61.0,V,91.0,V,62.0,V,49.0,V,31.0,V,26.0,V,14.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,6,11.0,V,9.0,V,8.0,V,8.0,V,6.0,V,7.0,V,18.0,V,19.0,V,19.0,V,27.0,V,22.0,V,30.0,V,21.0,V,20.0,V,19.0,V,16.0,V,24.0,V,38.0,V,147.0,V,113.0,V,227.0,V,151.0,V,45.0,V,43.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,7,57.0,V,58.0,V,34.0,V,34.0,V,45.0,V,53.0,V,61.0,V,69.0,V,70.0,V,84.0,V,92.0,V,61.0,V,65.0,V,60.0,V,46.0,V,38.0,V,42.0,V,58.0,V,126.0,V,172.0,V,207.0,V,208.0,V,203.0,V,233.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,8,115.0,V,73.0,V,111.0,V,81.0,V,49.0,V,100.0,V,35.0,V,23.0,V,23.0,V,33.0,V,33.0,V,39.0,V,37.0,V,33.0,V,29.0,V,35.0,V,47.0,V,59.0,V,78.0,V,84.0,V,91.0,V,77.0,V,64.0,V,53.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,9,43.0,V,20.0,V,20.0,V,22.0,V,13.0,V,10.0,V,17.0,V,15.0,V,27.0,V,18.0,V,18.0,V,20.0,V,24.0,V,20.0,V,15.0,V,23.0,V,20.0,V,26.0,V,64.0,V,55.0,V,83.0,V,93.0,V,128.0,V,48.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,10,18.0,V,8.0,V,8.0,V,8.0,V,16.0,V,12.0,V,18.0,V,29.0,V,55.0,V,91.0,V,83.0,V,76.0,V,91.0,V,99.0,V,98.0,V,93.0,V,104.0,V,64.0,V,79.0,V,135.0,V,118.0,V,166.0,V,269.0,V,235.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,11,147.0,V,75.0,V,76.0,V,63.0,V,31.0,V,47.0,V,59.0,V,70.0,V,98.0,V,51.0,V,41.0,V,56.0,V,42.0,V,23.0,V,14.0,V,12.0,V,14.0,V,15.0,V,26.0,V,18.0,V,19.0,V,18.0,V,33.0,V,10.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,12,7.0,V,6.0,V,5.0,V,5.0,V,4.0,V,7.0,V,20.0,V,40.0,V,45.0,V,35.0,V,39.0,V,48.0,V,21.0,V,21.0,V,29.0,V,19.0,V,29.0,V,79.0,V,60.0,V,32.0,V,12.0,V,12.0,V,9.0,V,10.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,13,8.0,V,6.0,V,5.0,V,6.0,V,5.0,V,6.0,V,7.0,V,9.0,V,15.0,V,11.0,V,12.0,V,14.0,V,11.0,V,15.0,V,16.0,V,13.0,V,18.0,V,21.0,V,22.0,V,21.0,V,47.0,V,37.0,V,27.0,V,13.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,14,14.0,V,11.0,V,11.0,V,7.0,V,6.0,V,7.0,V,9.0,V,10.0,V,9.0,V,11.0,V,14.0,V,15.0,V,16.0,V,21.0,V,16.0,V,12.0,V,12.0,V,17.0,V,34.0,V,47.0,V,43.0,V,39.0,V,28.0,V,26.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,15,55.0,V,52.0,V,38.0,V,12.0,V,5.0,V,8.0,V,9.0,V,13.0,V,10.0,V,11.0,V,26.0,V,22.0,V,15.0,V,12.0,V,13.0,V,12.0,V,13.0,V,12.0,V,47.0,V,22.0,V,18.0,V,39.0,V,35.0,V,21.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,16,19.0,V,9.0,V,7.0,V,6.0,V,6.0,V,9.0,V,29.0,V,44.0,V,55.0,V,54.0,V,65.0,V,50.0,V,52.0,V,47.0,V,150.0,N,41.0,V,43.0,V,50.0,V,70.0,V,45.0,V,49.0,V,63.0,V,35.0,V,24.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,17,21.0,V,9.0,V,8.0,V,7.0,V,8.0,V,12.0,V,36.0,V,43.0,V,59.0,V,65.0,V,51.0,V,61.0,V,35.0,V,20.0,V,20.0,V,25.0,V,20.0,V,31.0,V,30.0,V,45.0,V,35.0,V,25.0,V,32.0,V,20.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,18,15.0,V,8.0,V,5.0,V,6.0,V,5.0,V,7.0,V,46.0,V,71.0,V,108.0,V,94.0,V,66.0,V,39.0,V,55.0,V,29.0,V,21.0,V,26.0,V,35.0,V,37.0,V,51.0,V,82.0,V,75.0,V,43.0,V,31.0,V,16.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,19,13.0,V,14.0,V,10.0,V,7.0,V,7.0,V,9.0,V,22.0,V,63.0,V,56.0,V,48.0,V,38.0,V,32.0,V,34.0,V,36.0,V,41.0,V,37.0,V,51.0,V,54.0,V,76.0,V,44.0,V,45.0,V,27.0,V,21.0,V,8.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,20,6.0,V,6.0,V,6.0,V,5.0,V,6.0,V,6.0,V,8.0,V,12.0,V,13.0,V,13.0,V,14.0,V,13.0,V,16.0,V,16.0,V,15.0,V,16.0,V,16.0,V,17.0,V,29.0,V,30.0,V,25.0,V,20.0,V,9.0,V,7.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,21,7.0,V,6.0,V,5.0,V,6.0,V,5.0,V,6.0,V,7.0,V,7.0,V,9.0,V,9.0,V,9.0,V,12.0,V,10.0,V,15.0,V,12.0,V,11.0,V,8.0,V,8.0,V,14.0,V,13.0,V,16.0,V,12.0,V,10.0,V,12.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,22,6.0,V,6.0,V,5.0,V,5.0,V,5.0,V,4.0,V,5.0,V,5.0,V,7.0,V,7.0,V,8.0,V,8.0,V,8.0,V,9.0,V,10.0,V,8.0,V,8.0,V,9.0,V,15.0,V,18.0,V,19.0,V,8.0,V,6.0,V,6.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,23,5.0,V,5.0,V,5.0,V,5.0,V,5.0,V,5.0,V,31.0,V,56.0,V,66.0,V,49.0,V,51.0,V,83.0,V,35.0,V,39.0,V,50.0,V,46.0,V,30.0,V,62.0,V,91.0,V,102.0,V,145.0,V,219.0,V,163.0,V,200.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,24,130.0,V,131.0,V,110.0,V,50.0,V,30.0,V,49.0,V,119.0,V,56.0,V,77.0,V,76.0,V,97.0,V,56.0,V,39.0,V,50.0,V,40.0,V,42.0,V,51.0,V,126.0,V,332.0,V,411.0,V,277.0,V,127.0,V,94.0,V,80.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,25,86.0,V,108.0,V,82.0,V,78.0,V,62.0,V,40.0,V,49.0,V,44.0,V,39.0,V,44.0,V,53.0,V,40.0,V,31.0,V,42.0,V,36.0,V,27.0,V,35.0,V,61.0,V,187.0,V,274.0,V,368.0,V,204.0,V,194.0,V,98.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,26,65.0,V,56.0,V,61.0,V,38.0,V,33.0,V,50.0,V,90.0,V,108.0,V,166.0,V,166.0,V,105.0,V,142.0,V,191.0,V,135.0,V,60.0,V,58.0,V,50.0,V,130.0,V,373.0,V,164.0,V,124.0,V,126.0,V,92.0,V,38.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,27,62.0,V,64.0,V,33.0,V,22.0,V,14.0,V,32.0,V,70.0,V,102.0,V,105.0,V,109.0,V,125.0,V,104.0,V,99.0,V,91.0,V,78.0,V,83.0,V,56.0,V,210.0,V,396.0,V,369.0,V,117.0,V,125.0,V,108.0,V,86.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,28,84.0,V,69.0,V,47.0,V,59.0,V,48.0,V,37.0,V,42.0,V,67.0,V,85.0,V,132.0,V,128.0,V,97.0,V,64.0,V,119.0,V,102.0,V,49.0,V,58.0,V,238.0,V,227.0,V,453.0,V,242.0,V,314.0,V,183.0,V,120.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,29,120.0,V,125.0,V,96.0,V,79.0,V,67.0,V,60.0,V,62.0,V,46.0,V,0.0,N,0.0,N,0.0,N,73.0,N,72.0,V,76.0,V,59.0,V,36.0,V,37.0,V,105.0,V,229.0,V,364.0,V,367.0,V,112.0,V,106.0,V,91.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,30,70.0,V,61.0,V,60.0,V,53.0,V,76.0,V,72.0,V,69.0,V,117.0,V,132.0,V,152.0,V,152.0,V,145.0,V,89.0,V,44.0,V,45.0,V,42.0,V,43.0,V,101.0,V,265.0,V,395.0,V,243.0,V,152.0,V,163.0,V,321.0,V,dic_mo19.csv
28,79,56,7,28079056_7_8,2019,12,31,275.0,V,141.0,V,84.0,V,85.0,V,82.0,V,84.0,V,85.0,V,120.0,V,117.0,V,153.0,V,112.0,N,117.0,V,126.0,V,123.0,V,81.0,V,71.0,V,55.0,V,74.0,V,194.0,V,309.0,V,319.0,V,177.0,V,140.0,V,111.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,1,41.0,V,33.0,V,31.0,V,35.0,V,24.0,V,12.0,V,24.0,V,31.0,V,29.0,V,48.0,V,42.0,V,43.0,V,45.0,V,43.0,V,52.0,V,44.0,V,42.0,V,60.0,V,66.0,V,84.0,V,76.0,V,57.0,V,48.0,V,39.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,2,35.0,V,18.0,V,11.0,V,9.0,V,9.0,V,14.0,V,34.0,V,59.0,V,65.0,V,56.0,V,52.0,V,45.0,V,46.0,V,45.0,V,48.0,V,54.0,V,65.0,V,72.0,V,70.0,V,67.0,V,62.0,V,49.0,V,38.0,V,25.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,3,18.0,V,16.0,V,14.0,V,14.0,V,15.0,V,21.0,V,32.0,V,58.0,V,66.0,V,58.0,V,48.0,V,50.0,V,54.0,V,55.0,V,58.0,V,58.0,V,76.0,V,92.0,V,89.0,V,79.0,V,71.0,V,59.0,V,47.0,V,33.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,4,24.0,V,23.0,V,15.0,V,14.0,V,15.0,V,16.0,V,30.0,V,58.0,V,76.0,V,74.0,V,64.0,V,68.0,V,68.0,V,59.0,V,63.0,V,65.0,V,81.0,V,97.0,V,113.0,V,88.0,V,76.0,V,80.0,V,79.0,V,59.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,5,45.0,V,30.0,V,24.0,V,16.0,V,18.0,V,25.0,V,45.0,V,60.0,V,72.0,V,59.0,V,51.0,V,51.0,N,47.0,V,51.0,V,54.0,V,67.0,V,63.0,V,77.0,V,90.0,V,81.0,V,78.0,V,62.0,V,57.0,V,42.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,6,38.0,V,33.0,V,26.0,V,24.0,V,21.0,V,25.0,V,44.0,V,50.0,V,49.0,V,53.0,V,47.0,V,46.0,V,32.0,V,29.0,V,29.0,V,33.0,V,44.0,V,68.0,V,118.0,V,102.0,V,125.0,V,102.0,V,63.0,V,60.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,7,64.0,V,56.0,V,47.0,V,43.0,V,44.0,V,41.0,V,39.0,V,43.0,V,39.0,V,44.0,V,52.0,V,51.0,V,59.0,V,61.0,V,61.0,V,62.0,V,70.0,V,79.0,V,95.0,V,99.0,V,100.0,V,102.0,V,97.0,V,97.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,8,67.0,V,52.0,V,51.0,V,42.0,V,36.0,V,53.0,V,51.0,V,49.0,V,46.0,V,44.0,V,42.0,V,41.0,V,43.0,V,45.0,V,45.0,V,47.0,V,55.0,V,61.0,V,66.0,V,68.0,V,69.0,V,65.0,V,62.0,V,61.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,9,54.0,V,49.0,V,50.0,V,56.0,V,49.0,V,51.0,V,53.0,V,46.0,V,51.0,V,44.0,V,35.0,V,28.0,V,28.0,V,24.0,V,22.0,V,34.0,V,41.0,V,50.0,V,67.0,V,68.0,V,73.0,V,68.0,V,73.0,V,51.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,10,45.0,V,45.0,V,45.0,V,46.0,V,47.0,V,44.0,V,44.0,V,52.0,V,60.0,V,69.0,V,68.0,V,65.0,V,68.0,V,70.0,V,69.0,V,71.0,V,78.0,V,66.0,V,72.0,V,78.0,V,75.0,V,84.0,V,109.0,V,94.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,11,70.0,V,44.0,V,43.0,V,57.0,V,54.0,V,52.0,V,52.0,V,53.0,V,59.0,V,46.0,V,37.0,V,38.0,V,31.0,V,24.0,V,22.0,V,22.0,V,29.0,V,40.0,V,55.0,V,41.0,V,37.0,V,45.0,V,57.0,V,32.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,12,15.0,V,10.0,V,6.0,V,7.0,V,7.0,V,17.0,V,50.0,V,73.0,V,75.0,V,64.0,V,53.0,V,58.0,V,41.0,V,36.0,V,46.0,V,38.0,V,40.0,V,54.0,V,47.0,V,39.0,V,29.0,V,28.0,V,22.0,V,19.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,13,14.0,V,10.0,V,7.0,V,6.0,V,5.0,V,8.0,V,12.0,V,20.0,V,31.0,V,25.0,V,23.0,V,26.0,V,21.0,V,30.0,V,38.0,V,29.0,V,30.0,V,35.0,V,33.0,V,31.0,V,56.0,V,55.0,V,44.0,V,34.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,14,34.0,V,29.0,V,28.0,V,17.0,V,12.0,V,19.0,V,24.0,V,31.0,V,34.0,V,28.0,V,24.0,V,25.0,V,24.0,V,26.0,V,23.0,V,18.0,V,22.0,V,40.0,V,51.0,V,61.0,V,65.0,V,59.0,V,52.0,V,52.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,15,73.0,V,74.0,V,64.0,V,26.0,V,10.0,V,22.0,V,17.0,V,30.0,V,22.0,V,23.0,V,23.0,V,26.0,V,27.0,V,26.0,V,29.0,V,23.0,V,30.0,V,32.0,V,86.0,V,56.0,V,57.0,V,66.0,V,69.0,V,60.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,16,52.0,V,25.0,V,17.0,V,16.0,V,12.0,V,22.0,V,49.0,V,61.0,V,67.0,V,68.0,V,68.0,V,56.0,V,53.0,V,50.0,V,121.0,N,53.0,V,60.0,V,65.0,V,76.0,V,58.0,V,61.0,V,69.0,V,54.0,V,53.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,17,56.0,V,36.0,V,37.0,V,38.0,V,31.0,V,35.0,V,54.0,V,56.0,V,63.0,V,68.0,V,62.0,V,60.0,V,49.0,V,36.0,V,35.0,V,45.0,V,41.0,V,56.0,V,54.0,V,66.0,V,67.0,V,52.0,V,59.0,V,45.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,18,45.0,V,23.0,V,11.0,V,14.0,V,19.0,V,24.0,V,57.0,V,76.0,V,85.0,V,84.0,V,74.0,V,51.0,V,72.0,V,52.0,V,38.0,V,46.0,V,68.0,V,75.0,V,82.0,V,91.0,V,91.0,V,73.0,V,60.0,V,58.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,19,39.0,V,31.0,V,23.0,V,19.0,V,22.0,V,27.0,V,48.0,V,74.0,V,72.0,V,64.0,V,51.0,V,52.0,V,51.0,V,53.0,V,53.0,V,52.0,V,66.0,V,54.0,V,69.0,V,62.0,V,74.0,V,50.0,V,41.0,V,15.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,20,7.0,V,5.0,V,5.0,V,5.0,V,6.0,V,5.0,V,14.0,V,27.0,V,31.0,V,33.0,V,28.0,V,23.0,V,24.0,V,26.0,V,30.0,V,32.0,V,36.0,V,42.0,V,58.0,V,53.0,V,42.0,V,33.0,V,23.0,V,15.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,21,11.0,V,10.0,V,8.0,V,7.0,V,7.0,V,7.0,V,10.0,V,14.0,V,18.0,V,13.0,V,13.0,V,16.0,V,13.0,V,16.0,V,14.0,V,14.0,V,11.0,V,13.0,V,20.0,V,23.0,V,23.0,V,19.0,V,15.0,V,15.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,22,8.0,V,6.0,V,5.0,V,4.0,V,4.0,V,4.0,V,7.0,V,11.0,V,15.0,V,14.0,V,12.0,V,11.0,V,10.0,V,12.0,V,13.0,V,11.0,V,13.0,V,21.0,V,38.0,V,44.0,V,47.0,V,25.0,V,12.0,V,13.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,23,10.0,V,7.0,V,6.0,V,5.0,V,6.0,V,13.0,V,62.0,V,73.0,V,78.0,V,67.0,V,64.0,V,79.0,V,50.0,V,56.0,V,64.0,V,60.0,V,49.0,V,68.0,V,90.0,V,92.0,V,106.0,V,126.0,V,107.0,V,104.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,24,88.0,V,84.0,V,69.0,V,47.0,V,38.0,V,41.0,V,58.0,V,44.0,V,48.0,V,50.0,V,57.0,V,55.0,V,51.0,V,62.0,V,56.0,V,65.0,V,78.0,V,96.0,V,146.0,V,162.0,V,131.0,V,85.0,V,71.0,V,62.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,25,59.0,V,61.0,V,51.0,V,43.0,V,38.0,V,30.0,V,30.0,V,28.0,V,26.0,V,27.0,V,30.0,V,36.0,V,34.0,V,46.0,V,48.0,V,43.0,V,58.0,V,64.0,V,99.0,V,123.0,V,135.0,V,99.0,V,89.0,V,61.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,26,49.0,V,40.0,V,39.0,V,31.0,V,26.0,V,28.0,V,38.0,V,43.0,V,56.0,V,56.0,V,46.0,V,71.0,V,90.0,V,81.0,V,66.0,V,60.0,V,59.0,V,86.0,V,143.0,V,102.0,V,85.0,V,84.0,V,81.0,V,67.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,27,67.0,V,66.0,V,49.0,V,42.0,V,30.0,V,38.0,V,46.0,V,52.0,V,54.0,V,59.0,V,71.0,V,71.0,V,80.0,V,81.0,V,82.0,V,86.0,V,79.0,V,114.0,V,157.0,V,157.0,V,92.0,V,87.0,V,78.0,V,68.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,28,65.0,V,60.0,V,52.0,V,50.0,V,45.0,V,43.0,V,44.0,V,51.0,V,54.0,V,69.0,V,74.0,V,74.0,V,71.0,V,95.0,V,85.0,V,70.0,V,84.0,V,139.0,V,128.0,V,178.0,V,129.0,V,146.0,V,102.0,V,79.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,29,77.0,V,72.0,V,59.0,V,53.0,V,47.0,V,44.0,V,43.0,V,42.0,V,0.0,N,0.0,N,0.0,N,62.0,N,68.0,V,77.0,V,76.0,V,62.0,V,71.0,V,99.0,V,131.0,V,160.0,V,159.0,V,89.0,V,81.0,V,74.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,30,64.0,V,56.0,V,52.0,V,47.0,V,47.0,V,45.0,V,46.0,V,57.0,V,61.0,V,64.0,V,70.0,V,81.0,V,70.0,V,52.0,V,56.0,V,60.0,V,63.0,V,86.0,V,128.0,V,160.0,V,127.0,V,99.0,V,95.0,V,119.0,V,dic_mo19.csv
28,79,56,8,28079056_8_8,2019,12,31,106.0,V,72.0,V,56.0,V,52.0,V,48.0,V,46.0,V,46.0,V,54.0,V,51.0,V,60.0,V,59.0,N,68.0,V,80.0,V,84.0,V,72.0,V,72.0,V,68.0,V,76.0,V,100.0,V,124.0,V,134.0,V,100.0,V,84.0,V,69.0,V,dic_mo19.csv
28,79,56,9,28079056_9_47,2019,12,1,9.0,V,7.0,V,7.0,V,7.0,V,9.0,V,7.0,V,8.0,V,8.0,V,9.0,V,10.0,V,10.0,V,10.0,V,10.0,V,12.0,V,12.0,V,10.0,V,10.0,V,9.0,V,12.0,V,12.0,V,12.0,V,10.0,V,9.0,V,3.0,V,dic_mo19.csv
28,79,56,9,28079056_9_47,2019,12,2,3.0,V,3.0,V,2.0,V,2.0,V,1.0,V,1.0,V,3.0,V,5.0,V,5.0,V,5.0,V,5.0,V,4.0,V,5.0,V,6.0,V,4.0,V,5.0,V,3.0,V,9.0,V,8.0,V,2.0,V,4.0,V,7.0,V,4.0,V,2.0,V,dic_mo19.csv
28,79,56,9,28079056_9_47,2019,12,3,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,4.0,V,7.0,V,8.0,V,3.0,V,6.0,V,6.0,V,5.0,V,8.0,V,5.0,V,9.0,V,8.0,V,10.0,V,7.0,V,6.0,V,7.0,V,8.0,V,5.0,V,dic_mo19.csv
28,79,56,9,28079056_9_47,2019,12,4,5.0,V,4.0,V,6.0,V,3.0,V,2.0,V,2.0,V,4.0,V,5.0,V,8.0,V,9.0,V,8.0,V,10.0,V,13.0,V,10.0,V,9.0,V,8.0,V,11.0,V,13.0,V,11.0,V,11.0,V,7.0,V,7.0,V,9.0,V,12.0,V,dic_mo19.csv
28,79,56,9,28079056_9_47,2019,12,5,6.0,V,5.0,V,6.0,V,5.0,V,1.0,V,4.0,V,5.0,V,5.0,V,8.0,V,8.0,V,10.0,V,10.0,V,6.0,V,9.0,V,14.0,V,7.0,V,4.0,V,8.0,V,12.0,V,10.0,V,8.0,V,7.0,V,6.0,V,7.0,V,dic_mo19.csv
28,79,56,9,28079056_9_47,2019,12,6,5.0,V,2.0,V,3.0,V,4.0,V,3.0,V,3.0,V,5.0,V,4.0,V,5.0,V,9.0,V,9.0,V,6.0,V,11.0,V,5.0,V,5.0,V,5.0,V,6.0,V,7.0,V,13.0,V,16.0,V,19.0,V,26.0,V,18.0,V,11.0,V,dic_mo19.csv
28,79,56,9,28079056_9_47,2019,12,7,11.0,V,14.0,V,13.0,V,12.0,V,13.0,V,12.0,V,13.0,V,15.0,V,17.0,V,16.0,V,21.0,V,18.0,V,24.0,V,25.0,V,20.0,V,22.0,V,22.0,V,22.0,V,27.0,V,31.0,V,39.0,V,49.0,V,39.0,V,43.0,V,dic_mo19.csv
28,79,56,9,28079056_9_47,2019,12,8,37.0,V,21.0,V,23.0,V,24.0,V,17.0,V,20.0,V,27.0,V,20.0,V,15.0,V,11.0,V,9.0,V,9.0,V,13.0,V,18.0,V,19.0,V,20.0,V,19.0,V,20.0,V,17.0,V,17.0,V,16.0,V,19.0,V,20.0,V,22.0,V,dic_mo19.csv
28,79,56,9,28079056_9_47,2019,12,9,28.0,V,24.0,V,13.0,V,16.0,V,16.0,V,14.0,V,13.0,V,17.0,V,17.0,V,15.0,V,15.0,V,11.0,V,12.0,V,11.0,V,11.0,V,8.0,V,9.0,V,10.0,V,11.0,V,17.0,V,22.0,V,27.0,V,26.0,V,27.0,V,dic_mo19.csv
28,79,56,9,28079056_9_47,2019,12,10,17.0,V,18.0,V,15.0,V,16.0,V,19.0,V,17.0,V,21.0,V,20.0,V,21.0,V,21.0,V,27.0,V,27.0,V,31.0,V,1.0,N,11.0,N,34.0,V,30.0,V,32.0,V,25.0,V,29.0,V,29.0,V,32.0,V,34.0,V,40.0,V,dic_mo19.csv
28,79,56,9,28079056_9_47,2019,12,11,39.0,V,28.0,V,22.0,V,23.0,V,23.0,V,25.0,V,30.0,V,29.0,V,22.0,V,17.0,V,13.0,V,16.0,V,15.0,V,13.0,V,5.0,V,3.0,V,3.0,V,6.0,V,4.0,V,4.0,V,4.0,V,6.0,V,7.0,V,2.0,V,dic_mo19.csv
