estacion1,estacion2
E_28_34,E_30_34
E_28_35,E_28_36
E_28_35,E_28_37
E_28_35,E_29_35
E_28_35,E_30_35
E_28_36,E_28_37
E_28_36,E_28_38
E_28_36,E_29_36
E_28_36,E_30_36
E_28_37,E_28_38
E_28_37,E_28_39
E_28_37,E_29_37
E_28_37,E_30_37
E_28_38,E_28_39
E_28_38,E_28_40
E_28_38,E_29_38
E_28_38,E_30_38
E_28_39,E_28_40
E_28_39,E_28_41
E_28_39,E_29_39
E_28_39,E_30_39
E_28_40,E_28_41
E_28_40,E_28_42
E_28_40,E_29_40
E_28_40,E_30_40
E_28_41,E_28_42
E_28_41,E_28_43
E_28_41,E_29_41
E_28_41,E_30_41
E_28_42,E_28_43
E_28_42,E_28_44
E_28_42,E_29_42
E_28_42,E_30_42
E_28_43,E_28_44
E_28_43,E_28_45
E_28_43,E_29_43
E_28_43,E_30_43
E_28_44,E_28_45
E_28_44,E_28_46
E_28_44,E_29_44
E_28_44,E_30_44
E_28_45,E_28_46
E_28_45,E_28_47
E_28_45,E_29_45
E_28_45,E_30_45
E_28_46,E_28_47
E_28_46,E_28_48
E_28_46,E_29_46
E_28_46,E_30_46
E_28_47,E_28_48
E_28_47,E_28_49
E_28_47,E_29_47
E_28_47,E_30_47
E_28_48,E_28_49
E_28_48,E_29_48
E_28_48,E_30_48
E_28_49,E_29_49
E_28_49,E_30_49
E_29_00,E_29_01
E_29_00,E_29_02
E_29_00,E_30_00
E_29_01,E_29_02
E_29_01,E_29_03
E_29_01,E_30_01
E_29_02,E_29_03
E_29_02,E_29_04
E_29_02,E_30_02
E_29_03,E_29_04
E_29_03,E_29_05
E_29_03,E_30_03
E_29_04,E_29_05
E_29_04,E_29_06
E_29_04,E_30_04
E_29_05,E_29_06
E_29_05,E_29_07
E_29_05,E_30_05
E_29_06,E_29_07
E_29_06,E_29_08
E_29_06,E_30_06
E_29_07,E_29_08
E_29_07,E_29_09
E_29_07,E_30_07
E_29_08,E_29_09
E_29_08,E_29_10
E_29_08,E_30_08
E_29_09,E_29_10
E_29_09,E_29_11
E_29_09,E_30_09
E_29_10,E_29_11
E_29_10,E_29_12
E_29_10,E_30_10
E_29_11,E_29_12
E_29_11,E_29_13
E_29_11,E_30_11
E_29_12,E_29_13
E_29_12,E_29_14
E_29_12,E_30_12
E_29_13,E_29_14
E_29_13,E_29_15
E_29_13,E_30_13
E_29_14,E_29_15
E_29_14,E_29_16
E_29_14,E_30_14
E_29_15,E_29_16
E_29_15,E_29_17
E_29_15,E_30_15
E_29_16,E_29_17
E_29_16,E_29_18
E_29_16,E_30_16
E_29_17,E_29_18
E_29_17,E_29_19
E_29_17,E_30_17
E_29_18,E_29_19
E_29_18,E_29_20
E_29_18,E_30_18
E_29_19,E_29_20
E_29_19,E_29_21
E_29_19,E_30_19
E_29_20,E_29_21
E_29_20,E_29_22
E_29_20,E_30_20
E_29_21,E_29_22
E_29_21,E_29_23
E_29_21,E_30_21
E_29_22,E_29_23
E_29_22,E_29_24
E_29_22,E_30_22
E_29_23,E_29_24
E_29_23,E_29_25
E_29_23,E_30_23
E_29_24,E_29_25
E_29_24,E_29_26
E_29_24,E_30_24
E_29_25,E_29_26
E_29_25,E_29_27
E_29_25,E_30_25
E_29_26,E_29_27
E_29_26,E_29_28
E_29_26,E_30_26
E_29_27,E_29_28
E_29_27,E_29_29
E_29_27,E_30_27
E_29_28,E_29_29
E_29_28,E_29_30
E_29_28,E_30_28
E_29_29,E_29_30
E_29_29,E_29_31
E_29_29,E_30_29
E_29_30,E_29_31
E_29_30,E_29_32
E_29_30,E_30_30
E_29_31,E_29_32
E_29_31,E_29_33
E_29_31,E_30_31
E_29_32,E_29_33
E_29_32,E_29_34
E_29_32,E_30_32
E_29_33,E_29_34
E_29_33,E_29_35
E_29_33,E_30_33
E_29_34,E_29_35
E_29_34,E_29_36
E_29_34,E_30_34
E_29_35,E_29_36
E_29_35,E_29_37
E_29_35,E_30_35
E_29_36,E_29_37
E_29_36,E_29_38
E_29_36,E_30_36
E_29_37,E_29_38
E_29_37,E_29_39
E_29_37,E_30_37
E_29_38,E_29_39
E_29_38,E_29_40
E_29_38,E_30_38
E_29_39,E_29_40
E_29_39,E_29_41
E_29_39,E_30_39
E_29_40,E_29_41
E_29_40,E_29_42
E_29_40,E_30_40
E_29_41,E_29_42
E_29_41,E_29_43
E_29_41,E_30_41
E_29_42,E_29_43
E_29_42,E_29_44
E_29_42,E_30_42
E_29_43,E_29_44
E_29_43,E_29_45
E_29_43,E_30_43
E_29_44,E_29_45
E_29_44,E_29_46
E_29_44,E_30_44
E_29_45,E_29_46
E_29_45,E_29_47
E_29_45,E_30_45
E_29_46,E_29_47
E_29_46,E_29_48
E_29_46,E_30_46
E_29_47,E_29_48
E_29_47,E_29_49
E_29_47,E_30_47
E_29_48,E_29_49
E_29_48,E_30_48
E_29_49,E_30_49
E_30_00,E_30_01
E_30_00,E_30_02
E_30_01,E_30_02
E_30_01,E_30_03
E_30_02,E_30_03
E_30_02,E_30_04
E_30_03,E_30_04
E_30_03,E_30_05
E_30_04,E_30_05
E_30_04,E_30_06
E_30_05,E_30_06
E_30_05,E_30_07
E_30_06,E_30_07
E_30_06,E_30_08
E_30_07,E_30_08
E_30_07,E_30_09
E_30_08,E_30_09
E_30_08,E_30_10
E_30_09,E_30_10
E_30_09,E_30_11
E_30_10,E_30_11
E_30_10,E_30_12
E_30_11,E_30_12
E_30_11,E_30_13
E_30_12,E_30_13
E_30_12,E_30_14
E_30_13,E_30_14
E_30_13,E_30_15
E_30_14,E_30_15
E_30_14,E_30_16
E_30_15,E_30_16
E_30_15,E_30_17
E_30_16,E_30_17
E_30_16,E_30_18
E_30_17,E_30_18
E_30_17,E_30_19
E_30_18,E_30_19
E_30_18,E_30_20
E_30_19,E_30_20
E_30_19,E_30_21
E_30_20,E_30_21
E_30_20,E_30_22
E_30_21,E_30_22
E_30_21,E_30_23
E_30_22,E_30_23
E_30_22,E_30_24
E_30_23,E_30_24
E_30_23,E_30_25
E_30_24,E_30_25
E_30_24,E_30_26
E_30_25,E_30_26
E_30_25,E_30_27
E_30_26,E_30_27
E_30_26,E_30_28
E_30_27,E_30_28
E_30_27,E_30_29
E_30_28,E_30_29
E_30_28,E_30_30
E_30_29,E_30_30
E_30_29,E_30_31
E_30_30,E_30_31
E_30_30,E_30_32
E_30_31,E_30_32
E_30_31,E_30_33
E_30_32,E_30_33
E_30_32,E_30_34
E_30_33,E_30_34
E_30_33,E_30_35
E_30_34,E_30_35
E_30_34,E_30_36
E_30_35,E_30_36
E_30_35,E_30_37
E_30_36,E_30_37
E_30_36,E_30_38
E_30_37,E_30_38
E_30_37,E_30_39
E_30_38,E_30_39
E_30_38,E_30_40
E_30_39,E_30_40
E_30_39,E_30_41
E_30_40,E_30_41
E_30_40,E_30_42
E_30_41,E_30_42
E_30_41,E_30_43
E_30_42,E_30_43
E_30_42,E_30_44
E_30_43,E_30_44
E_30_43,E_30_45
E_30_44,E_30_45
E_30_44,E_30_46
E_30_45,E_30_46
E_30_45,E_30_47
E_30_46,E_30_47
E_30_46,E_30_48
E_30_47,E_30_48
E_30_47,E_30_49
E_30_48,E_30_49
