year,month,day,hour,minute,second,laborday,saturday,sunday,holiday,CO,PM25,NOx,O3,windspeed,winddirection,temperature,humidity,pressure,rain,traffic
2019,9,18,8,0,0,0,1,0,0,0.3,12.0,153.0,16.41,0.75,76.0,18.0,71.0,947.0,0.0,1442.0
2019,9,18,9,0,0,0,1,0,0,0.4,16.0,192.0,12.38,0.78,122.0,18.5,71.0,947.0,0.0,1314.0
2019,9,18,10,0,0,0,1,0,0,0.3,17.0,121.0,29.05,1.35,67.0,19.5,65.0,948.0,0.0,1208.0
2019,9,18,11,0,0,0,1,0,0,0.2,12.0,103.0,45.0,1.33,83.0,22.0,56.0,948.0,0.0,1064.0
2019,9,18,12,0,0,0,1,0,0,0.2,11.0,101.0,49.69,1.3,90.0,23.8,49.0,948.0,0.0,1355.0
2019,9,18,13,0,0,0,1,0,0,0.2,17.0,92.0,57.36,1.14,125.0,25.6,44.0,947.0,0.0,1373.0
2019,9,18,14,0,0,0,1,0,0,0.2,19.0,81.0,68.05,1.23,140.0,26.9,40.0,947.0,0.0,1405.0
2019,9,18,15,0,0,0,1,0,0,0.2,16.0,83.0,74.27,1.24,171.0,28.0,36.0,946.0,0.0,1339.0
2019,9,18,16,0,0,0,1,0,0,0.1,8.0,81.0,83.68,1.28,185.0,28.8,34.0,946.0,0.0,1324.0
2019,9,18,17,0,0,0,1,0,0,0.2,23.0,84.0,86.88,1.42,175.0,27.7,35.0,945.0,0.0,1391.0
2019,9,18,18,0,0,0,1,0,0,0.2,18.0,90.0,82.78,1.34,197.0,27.5,35.0,945.0,0.0,1432.0
2019,9,18,19,0,0,0,1,0,0,0.2,19.0,135.0,61.51,0.86,228.0,26.5,37.0,946.0,0.0,1432.0
2019,9,18,20,0,0,0,1,0,0,0.7,24.0,280.0,9.2,0.57,262.0,25.0,41.0,946.0,0.0,1462.0
2019,9,18,21,0,0,0,1,0,0,0.3,19.0,116.0,35.55,0.69,263.0,24.0,42.0,946.0,0.0,1280.0
2019,9,18,22,0,0,0,1,0,0,0.5,15.0,181.0,23.09,0.58,225.0,22.7,46.0,947.0,0.0,900.0
2019,9,18,23,0,0,0,1,0,0,0.8,21.0,266.0,4.77,0.51,234.0,20.8,55.0,947.0,0.0,672.0
2019,9,19,0,0,0,0,1,0,0,0.3,19.0,116.0,18.93,0.61,74.0,20.3,56.0,947.0,0.0,501.0
2019,9,19,1,0,0,0,1,0,0,0.2,12.0,71.0,22.4,0.57,13.0,20.1,58.0,947.0,0.0,311.0
2019,9,19,2,0,0,0,1,0,0,0.2,10.0,63.0,19.06,0.63,298.0,19.3,62.0,947.0,0.0,265.0
2019,9,19,3,0,0,0,1,0,0,0.1,12.0,58.0,22.92,0.58,20.0,18.6,66.0,947.0,0.0,209.0
2019,9,19,4,0,0,0,1,0,0,0.1,12.0,52.0,21.43,0.54,96.0,18.2,68.0,947.0,0.0,192.0
2019,9,19,5,0,0,0,1,0,0,0.1,11.0,69.0,20.23,0.53,56.0,18.1,68.0,947.0,0.0,355.0
2019,9,19,6,0,0,0,1,0,0,0.2,12.0,72.0,18.51,0.6,312.0,18.1,68.0,947.0,0.0,707.0
2019,9,19,7,0,0,0,1,0,0,0.3,12.0,125.0,9.19,0.59,331.0,18.0,68.0,947.0,0.0,1038.0
2019,9,19,8,0,0,0,1,0,0,0.7,15.0,242.0,6.2,0.61,308.0,18.4,67.0,947.0,0.0,1419.0
2019,9,19,9,0,0,0,1,0,0,0.6,18.0,225.0,10.38,0.84,300.0,21.0,58.0,947.0,0.0,1302.0
2019,9,19,10,0,0,0,1,0,0,0.4,21.0,149.0,26.29,1.27,67.0,22.3,54.0,948.0,0.0,1040.0
2019,9,19,11,0,0,0,1,0,0,0.3,18.0,119.0,45.03,1.06,98.0,24.7,47.0,948.0,0.0,1233.0
2019,9,19,12,0,0,0,1,0,0,0.2,14.0,75.0,67.64,1.04,132.0,26.6,42.0,948.0,0.0,1282.0
2019,9,19,13,0,0,0,1,0,0,0.2,14.0,79.0,78.14,1.28,106.0,27.5,40.0,947.0,0.0,1379.0
2019,9,19,14,0,0,0,1,0,0,0.2,21.0,102.0,93.21,1.33,237.0,28.7,38.0,947.0,0.0,1401.0
2019,9,19,15,0,0,0,1,0,0,0.1,21.0,49.0,104.3,1.3,211.0,29.4,35.0,946.0,0.0,1308.0
2019,9,19,16,0,0,0,1,0,0,0.1,14.0,59.0,100.7,1.37,215.0,29.9,32.0,945.0,0.0,1321.0
2019,9,19,17,0,0,0,1,0,0,0.2,17.0,97.0,93.63,1.31,182.0,29.0,31.0,945.0,0.0,1417.0
2019,9,19,18,0,0,0,1,0,0,0.2,27.0,155.0,83.13,1.38,106.0,28.6,32.0,945.0,0.0,1548.0
2019,9,19,19,0,0,0,1,0,0,0.2,25.0,232.0,50.69,0.9,154.0,27.8,34.0,945.0,0.0,1498.0
2019,9,19,20,0,0,0,1,0,0,0.3,30.0,211.0,21.71,0.67,171.0,26.4,38.0,945.0,0.0,1434.0
2019,9,19,21,0,0,0,1,0,0,0.4,26.0,152.0,29.92,1.58,67.0,24.9,44.0,946.0,0.0,1292.0
2019,9,19,22,0,0,0,1,0,0,0.4,18.0,141.0,27.38,1.19,75.0,23.8,48.0,946.0,0.0,997.0
2019,9,19,23,0,0,0,1,0,0,0.3,16.0,95.0,36.91,1.03,59.0,23.1,51.0,946.0,0.0,719.0
2019,9,20,0,0,0,0,1,0,0,0.2,15.0,67.0,39.51,1.41,62.0,22.4,54.0,946.0,0.0,510.0
2019,9,20,1,0,0,0,1,0,0,0.1,19.0,42.0,56.05,1.27,84.0,21.9,58.0,946.0,0.0,408.0
2019,9,20,2,0,0,0,1,0,0,0.1,14.0,21.0,74.14,0.97,62.0,21.1,62.0,946.0,0.0,297.0
2019,9,20,3,0,0,0,1,0,0,0.1,17.0,25.0,70.64,1.0,70.0,20.7,64.0,946.0,0.0,252.0
2019,9,20,4,0,0,0,1,0,0,0.1,17.0,21.0,73.38,1.29,67.0,20.5,64.0,946.0,0.0,240.0
2019,9,20,5,0,0,0,1,0,0,0.1,17.0,27.0,64.31,1.45,59.0,20.1,65.0,946.0,0.0,358.0
2019,9,20,6,0,0,0,1,0,0,0.2,16.0,68.0,36.68,1.47,64.0,19.7,67.0,946.0,0.0,671.0
2019,9,20,7,0,0,0,1,0,0,0.3,17.0,131.0,16.19,1.21,89.0,19.5,68.0,946.0,0.0,1022.0
2019,9,20,8,0,0,0,1,0,0,0.4,20.0,158.0,19.15,1.2,77.0,19.4,68.0,947.0,0.0,1372.0
2019,9,20,9,0,0,0,1,0,0,0.3,21.0,134.0,29.1,1.2,83.0,19.8,68.0,947.0,0.0,1302.0
2019,9,20,10,0,0,0,1,0,0,0.2,23.0,67.0,55.71,1.66,84.0,20.8,67.0,947.0,0.0,1304.0
2019,9,20,11,0,0,0,1,0,0,0.2,22.0,60.0,66.91,1.72,59.0,21.9,64.0,947.0,0.0,1207.0
2019,9,20,12,0,0,0,1,0,0,0.2,21.0,62.0,69.56,1.5,106.0,23.2,59.0,947.0,0.0,1338.0
2019,9,20,13,0,0,0,1,0,0,0.2,21.0,64.0,68.98,1.46,99.0,23.6,58.0,946.0,0.0,1416.0
2019,9,20,14,0,0,0,1,0,0,0.2,19.0,65.0,71.83,1.58,125.0,24.1,56.0,946.0,0.0,1413.0
2019,9,20,15,0,0,0,1,0,0,0.2,18.0,68.0,73.87,1.67,125.0,25.1,51.0,945.0,0.0,1376.0
2019,9,20,16,0,0,0,1,0,0,0.2,21.0,72.0,72.11,1.71,106.0,25.4,50.0,944.0,0.0,1381.0
2019,9,20,17,0,0,0,1,0,0,0.2,20.0,78.0,66.7,1.64,113.0,25.3,49.0,944.0,0.0,1471.0
2019,9,20,18,0,0,0,1,0,0,0.1,22.0,66.0,70.3,1.96,133.0,25.3,49.0,943.0,0.0,1437.0
2019,9,20,19,0,0,0,1,0,0,0.2,23.0,81.0,55.61,1.59,160.0,24.5,52.0,943.0,0.0,1548.0
2019,9,20,20,0,0,0,1,0,0,0.2,23.0,94.0,44.92,1.53,132.0,23.9,53.0,943.0,0.0,1524.0
2019,9,20,21,0,0,0,1,0,0,0.2,14.0,83.0,47.6,1.52,308.0,18.2,85.0,944.0,1.2,1371.0
2019,9,20,22,0,0,0,1,0,0,0.4,19.0,156.0,15.68,0.63,54.0,18.4,89.0,944.0,0.0,1207.0
2019,9,20,23,0,0,0,1,0,0,0.4,23.0,148.0,11.07,0.62,232.0,18.5,88.0,944.0,0.1,999.0
2019,9,21,0,0,0,0,0,1,0,0.3,21.0,104.0,26.67,0.93,96.0,18.4,80.0,944.0,1.2,1246.0
2019,9,21,1,0,0,0,0,1,0,0.2,16.0,73.0,22.38,0.76,71.0,17.6,89.0,944.0,0.1,866.0
2019,9,21,2,0,0,0,0,1,0,0.2,18.0,62.0,21.79,0.68,90.0,17.8,89.0,944.0,0.0,615.0
2019,9,21,3,0,0,0,0,1,0,0.2,16.0,56.0,18.45,0.54,83.0,17.6,91.0,944.0,0.0,401.0
2019,9,21,4,0,0,0,0,1,0,0.1,14.0,37.0,20.96,0.57,347.0,17.3,92.0,944.0,0.0,365.0
2019,9,21,5,0,0,0,0,1,0,0.1,13.0,29.0,26.71,0.57,306.0,16.6,92.0,944.0,0.0,334.0
2019,9,21,6,0,0,0,0,1,0,0.2,11.0,92.0,11.9,0.5,77.0,16.1,93.0,944.0,0.0,504.0
2019,9,21,7,0,0,0,0,1,0,0.3,16.0,169.0,7.09,0.53,233.0,15.9,94.0,944.0,0.0,587.0
2019,9,21,8,0,0,0,0,1,0,0.3,20.0,166.0,8.89,0.51,226.0,15.9,92.0,944.0,0.0,788.0
2019,9,21,9,0,0,0,0,1,0,0.3,27.0,94.0,26.63,0.6,139.0,19.3,75.0,944.0,0.0,956.0
2019,9,21,10,0,0,0,0,1,0,0.2,24.0,80.0,36.11,1.04,90.0,20.5,71.0,944.0,0.0,1145.0
2019,9,21,11,0,0,0,0,1,0,0.1,23.0,48.0,60.86,1.39,192.0,20.7,65.0,944.0,0.0,1448.0
2019,9,21,12,0,0,0,0,1,0,0.1,18.0,37.0,67.46,1.39,230.0,20.7,63.0,944.0,0.0,1335.0
2019,9,21,13,0,0,0,0,1,0,0.1,16.0,47.0,64.04,1.29,203.0,20.9,62.0,944.0,0.0,1546.0
2019,9,21,14,0,0,0,0,1,0,0.2,20.0,52.0,67.09,1.0,175.0,22.1,59.0,944.0,0.0,1510.0
2019,9,21,15,0,0,0,0,1,0,0.1,23.0,46.0,66.64,1.12,200.0,21.5,63.0,943.0,0.0,1312.0
2019,9,21,16,0,0,0,0,1,0,0.1,19.0,39.0,72.09,1.09,199.0,21.6,63.0,943.0,0.0,1224.0
2019,9,21,17,0,0,0,0,1,0,0.2,23.0,52.0,63.35,0.95,265.0,21.1,70.0,943.0,0.1,1363.0
2019,9,21,18,0,0,0,0,1,0,0.2,24.0,58.0,57.06,0.92,213.0,20.8,71.0,943.0,0.0,1433.0
2019,9,21,19,0,0,0,0,1,0,0.2,22.0,36.0,60.51,0.93,298.0,20.2,75.0,943.0,0.0,1396.0
2019,9,21,20,0,0,0,0,1,0,0.1,20.0,34.0,56.58,0.74,298.0,19.7,77.0,943.0,0.0,1291.0
2019,9,21,21,0,0,0,0,1,0,0.2,21.0,36.0,49.72,0.72,244.0,19.0,80.0,943.0,0.0,1290.0
2019,9,21,22,0,0,0,0,1,0,0.2,18.0,44.0,45.95,0.64,233.0,18.7,77.0,943.0,0.0,1132.0
2019,9,21,23,0,0,0,0,1,0,0.2,19.0,98.0,23.89,0.61,205.0,18.6,76.0,943.0,0.0,970.0
2019,9,22,0,0,0,0,0,0,1,0.3,18.0,92.0,15.52,0.62,213.0,18.4,78.0,943.0,0.0,883.0
2019,9,22,1,0,0,0,0,0,1,0.2,23.0,49.0,29.76,0.79,146.0,18.4,83.0,943.0,0.0,777.0
2019,9,22,2,0,0,0,0,0,1,0.1,25.0,33.0,37.72,1.03,144.0,18.3,79.0,943.0,0.0,612.0
2019,9,22,3,0,0,0,0,0,1,0.1,15.0,23.0,43.04,1.03,182.0,18.2,76.0,943.0,0.0,483.0
2019,9,22,4,0,0,0,0,0,1,0.1,13.0,12.0,51.07,1.24,205.0,17.5,84.0,943.0,0.0,425.0
2019,9,22,5,0,0,0,0,0,1,0.1,11.0,17.0,42.45,0.71,186.0,17.4,87.0,943.0,0.0,416.0
2019,9,22,6,0,0,0,0,0,1,0.1,12.0,12.0,45.75,0.97,234.0,16.7,93.0,943.0,1.9,477.0
2019,9,22,7,0,0,0,0,0,1,0.1,10.0,17.0,39.95,0.87,186.0,16.5,96.0,943.0,0.3,458.0
2019,9,22,8,0,0,0,0,0,1,0.1,7.0,33.0,33.18,1.01,200.0,16.7,95.0,943.0,0.0,537.0
2019,9,22,9,0,0,0,0,0,1,0.1,7.0,24.0,40.07,1.17,233.0,17.3,90.0,944.0,0.0,707.0
2019,9,22,10,0,0,0,0,0,1,0.1,5.0,14.0,46.51,1.37,237.0,18.0,82.0,944.0,0.0,926.0
2019,9,22,11,0,0,0,0,0,1,0.2,6.0,13.0,52.11,1.44,230.0,19.4,71.0,945.0,0.0,1097.0
2019,9,22,12,0,0,0,0,0,1,0.1,5.0,14.0,60.74,2.05,211.0,20.4,60.0,945.0,0.0,1252.0
2019,9,22,13,0,0,0,0,0,1,0.1,12.0,18.0,64.85,1.6,234.0,21.8,50.0,945.0,0.0,1351.0
2019,9,22,14,0,0,0,0,0,1,0.1,10.0,19.0,68.22,1.78,223.0,23.1,43.0,945.0,0.0,1186.0
2019,9,22,15,0,0,0,0,0,1,0.1,3.0,16.0,73.16,1.75,234.0,23.8,38.0,945.0,0.0,1075.0
2019,9,22,16,0,0,0,0,0,1,0.1,11.0,14.0,74.59,1.53,212.0,24.3,37.0,944.0,0.0,1146.0
2019,9,22,17,0,0,0,0,0,1,0.1,7.0,20.0,71.61,1.27,263.0,23.3,38.0,945.0,0.0,1246.0
2019,9,22,18,0,0,0,0,0,1,0.1,12.0,22.0,68.54,1.42,234.0,22.1,40.0,945.0,0.0,1292.0
2019,9,22,19,0,0,0,0,0,1,0.1,7.0,28.0,63.14,1.11,274.0,21.5,40.0,945.0,0.0,1240.0
2019,9,22,20,0,0,0,0,0,1,0.2,5.0,43.0,50.08,0.82,278.0,20.4,43.0,946.0,0.0,1286.0
2019,9,22,21,0,0,0,0,0,1,0.3,9.0,78.0,34.52,0.63,234.0,19.3,45.0,947.0,0.0,1132.0
2019,9,22,22,0,0,0,0,0,1,0.4,19.0,152.0,11.96,0.55,254.0,18.1,51.0,948.0,0.0,916.0
2019,9,22,23,0,0,0,0,0,1,0.3,18.0,100.0,21.03,0.61,233.0,17.4,53.0,948.0,0.0,669.0
2019,9,23,0,0,0,0,1,0,0,0.3,13.0,108.0,6.3,0.53,246.0,16.1,60.0,948.0,0.0,456.0
2019,9,23,1,0,0,0,1,0,0,0.2,11.0,70.0,20.25,0.54,249.0,15.7,67.0,948.0,0.0,353.0
2019,9,23,2,0,0,0,1,0,0,0.1,8.0,29.0,32.32,0.52,262.0,15.2,73.0,948.0,0.0,254.0
2019,9,23,3,0,0,0,1,0,0,0.1,5.0,26.0,29.66,0.51,221.0,14.4,76.0,948.0,0.0,189.0
2019,9,23,4,0,0,0,1,0,0,0.1,6.0,35.0,21.62,0.53,306.0,13.9,77.0,949.0,0.0,195.0
2019,9,23,5,0,0,0,1,0,0,0.1,7.0,42.0,15.77,0.58,43.0,13.9,75.0,949.0,0.0,302.0
2019,9,23,6,0,0,0,1,0,0,0.2,7.0,68.0,8.31,0.6,4.0,13.3,75.0,949.0,0.0,882.0
2019,9,23,7,0,0,0,1,0,0,0.3,8.0,125.0,4.52,0.64,14.0,13.0,76.0,950.0,0.0,1354.0
2019,9,23,8,0,0,0,1,0,0,0.3,13.0,131.0,5.25,0.67,326.0,12.8,77.0,950.0,0.0,1431.0
2019,9,23,9,0,0,0,1,0,0,0.5,11.0,200.0,8.03,0.62,347.0,16.8,62.0,951.0,0.0,1348.0
2019,9,23,10,0,0,0,1,0,0,0.5,20.0,217.0,12.21,0.76,186.0,18.9,55.0,951.0,0.0,1223.0
2019,9,23,11,0,0,0,1,0,0,0.4,20.0,206.0,16.43,1.2,97.0,19.7,53.0,951.0,0.0,1258.0
2019,9,23,12,0,0,0,1,0,0,0.2,20.0,125.0,29.52,1.21,199.0,20.4,52.0,951.0,0.0,1310.0
2019,9,23,13,0,0,0,1,0,0,0.2,11.0,72.0,47.05,1.34,200.0,21.8,48.0,951.0,0.0,1449.0
2019,9,23,14,0,0,0,1,0,0,0.2,15.0,47.0,70.59,1.38,199.0,22.9,44.0,950.0,0.0,1366.0
2019,9,23,15,0,0,0,1,0,0,0.1,11.0,34.0,78.74,1.51,211.0,23.7,39.0,950.0,0.0,1305.0
2019,9,23,16,0,0,0,1,0,0,0.1,10.0,45.0,80.44,1.3,254.0,24.3,37.0,950.0,0.0,1312.0
2019,9,23,17,0,0,0,1,0,0,0.2,12.0,57.0,74.57,1.38,211.0,23.7,37.0,949.0,0.0,1414.0
2019,9,23,18,0,0,0,1,0,0,0.2,5.0,82.0,63.23,1.2,205.0,23.6,37.0,949.0,0.0,1513.0
2019,9,23,19,0,0,0,1,0,0,0.3,14.0,152.0,31.16,0.84,205.0,22.8,37.0,949.0,0.0,1423.0
2019,9,23,20,0,0,0,1,0,0,0.6,14.0,250.0,7.65,0.52,225.0,21.5,40.0,950.0,0.0,1453.0
2019,9,23,21,0,0,0,1,0,0,1.0,18.0,395.0,3.72,0.5,257.0,19.8,46.0,950.0,0.0,1149.0
2019,9,23,22,0,0,0,1,0,0,0.8,25.0,301.0,3.71,0.5,249.0,18.8,47.0,950.0,0.0,796.0
2019,9,23,23,0,0,0,1,0,0,1.2,27.0,271.0,4.31,0.51,284.0,17.8,50.0,950.0,0.0,550.0
2019,9,24,0,0,0,0,1,0,0,0.4,17.0,166.0,3.71,0.51,237.0,17.2,52.0,950.0,0.0,400.0
2019,9,24,1,0,0,0,1,0,0,0.3,12.0,108.0,7.36,0.51,274.0,16.7,53.0,950.0,0.0,286.0
2019,9,24,2,0,0,0,1,0,0,0.2,9.0,87.0,7.1,0.51,249.0,15.7,59.0,950.0,0.0,227.0
2019,9,24,3,0,0,0,1,0,0,0.2,9.0,86.0,8.16,0.52,245.0,15.1,64.0,950.0,0.0,170.0
2019,9,24,4,0,0,0,1,0,0,0.1,8.0,39.0,30.04,0.5,278.0,14.9,62.0,949.0,0.0,177.0
2019,9,24,5,0,0,0,1,0,0,0.2,4.0,56.0,10.43,0.56,299.0,14.6,68.0,949.0,0.0,282.0
2019,9,24,6,0,0,0,1,0,0,0.3,8.0,122.0,4.6,0.55,254.0,14.1,73.0,949.0,0.0,870.0
2019,9,24,7,0,0,0,1,0,0,0.4,10.0,209.0,4.63,0.59,251.0,13.4,76.0,949.0,0.0,1424.0
2019,9,24,8,0,0,0,1,0,0,0.8,22.0,468.0,4.73,0.56,262.0,13.5,76.0,949.0,0.0,1404.0
2019,9,24,9,0,0,0,1,0,0,0.6,25.0,290.0,6.35,0.72,305.0,16.8,62.0,950.0,0.0,1337.0
2019,9,24,10,0,0,0,1,0,0,0.4,21.0,209.0,19.66,0.97,96.0,20.0,50.0,950.0,0.0,1169.0
2019,9,24,11,0,0,0,1,0,0,0.2,14.0,56.0,52.07,1.6,205.0,21.0,47.0,950.0,0.0,1298.0
2019,9,24,12,0,0,0,1,0,0,0.1,13.0,40.0,70.65,1.77,199.0,22.8,45.0,950.0,0.0,1418.0
2019,9,24,13,0,0,0,1,0,0,0.2,7.0,36.0,82.01,1.82,211.0,24.6,40.0,949.0,0.0,1407.0
2019,9,24,14,0,0,0,1,0,0,0.2,8.0,50.0,80.7,1.65,229.0,26.5,35.0,948.0,0.0,1369.0
2019,9,24,15,0,0,0,1,0,0,0.1,9.0,36.0,78.6,1.92,209.0,27.1,33.0,947.0,0.0,1311.0
2019,9,24,16,0,0,0,1,0,0,0.1,12.0,36.0,71.27,2.07,205.0,27.3,33.0,947.0,0.0,1268.0
2019,9,24,17,0,0,0,1,0,0,0.2,18.0,49.0,62.18,2.1,210.0,26.7,38.0,946.0,0.0,1394.0
2019,9,24,18,0,0,0,1,0,0,0.1,18.0,60.0,53.76,1.92,231.0,26.6,41.0,946.0,0.0,1431.0
2019,9,24,19,0,0,0,1,0,0,0.2,13.0,75.0,48.49,1.9,233.0,25.5,47.0,946.0,0.0,1425.0
2019,9,24,20,0,0,0,1,0,0,0.3,1.0,101.0,39.93,1.33,237.0,24.2,53.0,946.0,0.0,1394.0
2019,9,24,21,0,0,0,1,0,0,0.2,2.0,58.0,33.83,0.94,223.0,22.9,59.0,947.0,0.0,1177.0
2019,9,24,22,0,0,0,1,0,0,0.2,5.0,39.0,38.68,0.91,245.0,22.0,64.0,947.0,0.0,840.0
2019,9,24,23,0,0,0,1,0,0,0.1,6.0,19.0,44.88,0.91,277.0,21.3,68.0,947.0,0.0,603.0
2019,9,25,0,0,0,0,1,0,0,0.1,7.0,17.0,43.15,0.88,299.0,20.5,71.0,948.0,0.0,539.0
2019,9,25,1,0,0,0,1,0,0,0.1,5.0,12.0,56.57,0.87,238.0,20.0,61.0,947.0,0.0,310.0
2019,9,25,2,0,0,0,1,0,0,0.1,4.0,8.0,62.58,1.19,276.0,19.2,59.0,947.0,0.0,246.0
2019,9,25,3,0,0,0,1,0,0,0.1,4.0,7.0,67.03,1.04,249.0,18.5,60.0,947.0,0.0,188.0
2019,9,25,4,0,0,0,1,0,0,0.1,6.0,7.0,67.75,1.24,307.0,17.7,60.0,947.0,0.0,198.0
2019,9,25,5,0,0,0,1,0,0,0.1,4.0,8.0,68.42,1.02,298.0,16.9,58.0,947.0,0.0,345.0
2019,9,25,6,0,0,0,1,0,0,0.1,3.0,19.0,62.4,1.03,254.0,16.4,57.0,947.0,0.0,867.0
2019,9,25,7,0,0,0,1,0,0,0.2,5.0,45.0,45.86,0.87,230.0,16.0,59.0,947.0,0.0,1363.0
2019,9,25,8,0,0,0,1,0,0,0.3,6.0,99.0,16.92,0.83,307.0,15.4,62.0,947.0,0.0,1392.0
2019,9,25,9,0,0,0,1,0,0,0.3,7.0,141.0,18.65,0.93,306.0,18.3,54.0,948.0,0.0,1363.0
2019,9,25,10,0,0,0,1,0,0,0.2,7.0,76.0,42.97,1.41,85.0,19.6,48.0,949.0,0.0,1440.0
2019,9,25,11,0,0,0,1,0,0,0.2,6.0,60.0,53.25,1.07,36.0,21.0,45.0,949.0,0.0,1195.0
2019,9,25,12,0,0,0,1,0,0,0.1,4.0,40.0,64.36,1.1,306.0,22.7,39.0,949.0,0.0,1383.0
2019,9,25,13,0,0,0,1,0,0,0.2,6.0,58.0,65.29,1.3,118.0,23.0,39.0,949.0,0.0,1402.0
2019,9,25,14,0,0,0,1,0,0,0.2,8.0,67.0,66.4,1.25,117.0,24.1,37.0,948.0,0.0,1401.0
2019,9,25,15,0,0,0,1,0,0,0.2,8.0,56.0,74.48,1.3,308.0,24.5,36.0,948.0,0.0,1321.0
2019,9,25,16,0,0,0,1,0,0,0.2,9.0,54.0,76.54,1.18,186.0,25.6,33.0,947.0,0.0,1319.0
2019,9,25,17,0,0,0,1,0,0,0.1,6.0,43.0,83.86,0.98,202.0,24.8,32.0,947.0,0.0,1411.0
2019,9,25,18,0,0,0,1,0,0,0.2,3.0,84.0,65.22,0.89,212.0,25.1,32.0,947.0,0.0,1471.0
2019,9,25,19,0,0,0,1,0,0,0.3,8.0,179.0,23.88,0.78,178.0,24.3,34.0,947.0,0.0,1489.0
2019,9,25,20,0,0,0,1,0,0,0.3,12.0,134.0,27.56,0.77,307.0,23.0,36.0,947.0,0.0,1438.0
2019,9,25,21,0,0,0,1,0,0,0.3,9.0,90.0,24.29,0.61,288.0,21.9,39.0,948.0,0.0,1280.0
2019,9,25,22,0,0,0,1,0,0,0.5,13.0,217.0,6.78,0.53,227.0,20.4,45.0,948.0,0.0,1008.0
2019,9,25,23,0,0,0,1,0,0,0.7,15.0,286.0,4.01,0.54,200.0,19.1,51.0,948.0,0.0,741.0
2019,9,26,0,0,0,0,1,0,0,0.4,14.0,139.0,4.14,0.61,299.0,18.7,53.0,949.0,0.0,566.0
2019,9,26,1,0,0,0,1,0,0,0.3,11.0,95.0,4.51,0.6,284.0,18.0,57.0,948.0,0.0,421.0
2019,9,26,2,0,0,0,1,0,0,0.2,9.0,71.0,7.77,0.55,47.0,17.2,60.0,949.0,0.0,319.0
2019,9,26,3,0,0,0,1,0,0,0.2,6.0,47.0,18.14,0.67,249.0,16.6,62.0,949.0,0.0,242.0
2019,9,26,4,0,0,0,1,0,0,0.1,6.0,32.0,24.7,0.66,307.0,15.6,66.0,949.0,0.0,197.0
2019,9,26,5,0,0,0,1,0,0,0.1,6.0,41.0,21.78,0.58,62.0,15.3,66.0,948.0,0.0,292.0
2019,9,26,6,0,0,0,1,0,0,0.3,5.0,109.0,10.81,0.53,284.0,15.0,68.0,949.0,0.0,665.0
2019,9,26,7,0,0,0,1,0,0,0.3,6.0,118.0,5.41,0.59,331.0,15.1,67.0,949.0,0.0,1062.0
2019,9,26,8,0,0,0,1,0,0,0.4,9.0,176.0,5.36,0.64,323.0,14.8,68.0,949.0,0.0,1173.0
2019,9,26,9,0,0,0,1,0,0,0.5,13.0,197.0,9.17,0.72,307.0,18.3,56.0,950.0,0.0,1201.0
2019,9,26,10,0,0,0,1,0,0,0.4,14.0,140.0,22.35,0.93,93.0,21.1,47.0,950.0,0.0,1282.0
2019,9,26,11,0,0,0,1,0,0,0.3,9.0,99.0,36.21,0.89,78.0,23.1,41.0,951.0,0.0,1364.0
2019,9,26,12,0,0,0,1,0,0,0.2,13.0,100.0,44.57,1.09,39.0,24.2,38.0,950.0,0.0,1351.0
2019,9,26,13,0,0,0,1,0,0,0.2,10.0,108.0,49.29,1.2,146.0,25.6,36.0,950.0,0.0,1452.0
2019,9,26,14,0,0,0,1,0,0,0.2,8.0,101.0,58.61,1.33,192.0,27.0,34.0,949.0,0.0,1381.0
2019,9,26,15,0,0,0,1,0,0,0.2,10.0,56.0,82.54,1.29,209.0,27.6,32.0,949.0,0.0,1245.0
2019,9,26,16,0,0,0,1,0,0,0.1,9.0,48.0,91.5,1.24,253.0,28.5,29.0,948.0,0.0,1263.0
2019,9,26,17,0,0,0,1,0,0,0.2,8.0,72.0,85.69,1.21,186.0,27.1,31.0,948.0,0.0,1369.0
2019,9,26,18,0,0,0,1,0,0,0.4,7.0,136.0,65.19,1.28,198.0,26.9,31.0,948.0,0.0,1386.0
2019,9,26,19,0,0,0,1,0,0,0.3,13.0,168.0,43.09,0.97,205.0,26.1,32.0,948.0,0.0,1420.0
2019,9,26,20,0,0,0,1,0,0,0.6,10.0,287.0,5.99,0.56,277.0,24.2,38.0,948.0,0.0,1434.0
2019,9,26,21,0,0,0,1,0,0,1.2,23.0,509.0,4.89,0.5,236.0,22.3,45.0,948.0,0.0,1152.0
2019,9,26,22,0,0,0,1,0,0,1.1,34.0,556.0,4.78,0.51,230.0,21.0,50.0,949.0,0.0,1057.0
2019,9,26,23,0,0,0,1,0,0,1.4,43.0,680.0,5.02,0.5,247.0,20.1,54.0,949.0,0.0,803.0
2019,9,27,0,0,0,0,1,0,0,0.7,35.0,281.0,4.02,0.56,96.0,19.8,54.0,949.0,0.0,670.0
2019,9,27,1,0,0,0,1,0,0,0.4,16.0,146.0,4.03,0.6,307.0,19.1,56.0,949.0,0.0,464.0
2019,9,27,2,0,0,0,1,0,0,0.3,10.0,93.0,4.06,0.61,65.0,17.8,60.0,949.0,0.0,362.0
2019,9,27,3,0,0,0,1,0,0,0.3,9.0,92.0,4.39,0.58,208.0,17.2,63.0,949.0,0.0,267.0
