tconst,averageRating,numVotes
tt0068424,6.2,4117
tt0068441,7.3,3590
tt0068444,6.5,2922
tt0068457,6.6,5532
tt0068458,5.9,5009
tt0068468,5.0,6869
tt0068473,7.7,112789
tt0068502,6.6,3395
tt0068503,6.3,6597
tt0068505,5.9,6984
tt0068519,8.4,12064
tt0068524,6.5,2998
tt0068528,7.4,2515
tt0068555,6.7,40548
tt0068575,7.3,9704
tt0068577,5.9,2197
tt0068595,4.8,4508
tt0068611,7.4,46987
tt0068612,6.2,13495
tt0068615,4.4,7077
tt0068617,5.4,2039
tt0068619,6.2,2326
tt0068622,5.9,3410
tt0068638,7.3,33521
tt0068646,9.2,1887659
tt0068649,5.2,2635
tt0068655,7.2,8597
tt0068657,6.4,3195
tt0068661,6.1,2265
tt0068675,6.3,3811
tt0068687,7.0,5131
tt0068699,7.4,60038
tt0068713,6.5,11609
tt0068718,6.8,6604
tt0068732,7.1,7228
tt0068762,7.6,32796
tt0068767,7.2,31657
tt0068768,6.4,19569
tt0068786,6.7,6531
tt0068805,6.5,5748
tt0068814,8.2,2725
tt0068815,7.7,8392
tt0068816,7.9,6490
tt0068817,7.5,5314
tt0068828,7.0,4597
tt0068833,5.9,38325
tt0068837,5.1,3420
tt0068853,6.9,8817
tt0068863,6.3,4931
tt0068883,7.5,5359
tt0068897,5.6,3093
tt0068902,7.1,2572
tt0068909,6.5,4482
tt0068931,6.8,14684
tt0068935,7.2,38498
tt0068950,7.3,2514
tt0068997,7.0,2956
tt0069002,7.3,3679
tt0069005,4.1,5116
tt0069007,5.8,2716
tt0069013,6.7,2077
tt0069019,7.0,9908
tt0069027,7.2,2020
tt0069029,6.2,2173
tt0069031,6.2,2173
tt0069035,8.0,4859
tt0069048,5.9,3931
tt0069049,6.7,7607
tt0069050,6.8,6542
tt0069073,6.4,2997
tt0069089,6.0,25898
tt0069090,8.6,9359
tt0069095,6.6,7119
tt0069097,7.6,26990
tt0069113,7.1,46769
tt0069120,7.2,2311
tt0069121,6.7,5462
tt0069134,5.9,2674
tt0069159,6.1,2035
tt0069191,7.3,13237
tt0069198,7.3,6472
tt0069235,7.6,2475
tt0069239,5.6,3618
tt0069257,6.0,3388
tt0069278,5.6,2154
tt0069280,6.8,13394
tt0069281,8.0,48541
tt0069289,7.4,4878
tt0069293,8.0,93588
tt0069303,7.5,4482
tt0069332,6.4,8054
tt0069341,6.9,12004
tt0069343,6.3,3413
tt0069372,4.5,2632
tt0069383,6.2,2886
tt0069390,6.6,4253
tt0069398,6.5,3710
tt0069400,7.1,7029
tt0069404,6.3,2340
tt0069421,6.7,4306
tt0069427,6.6,5910
tt0069436,7.0,6066
tt0069442,6.5,2651
tt0069452,8.1,2756
tt0069467,8.0,35118
tt0069495,7.7,24878
tt0069528,6.7,2700
tt0069557,6.9,2756
tt0069576,8.1,4419
tt0069599,7.1,8189
tt0069602,7.0,3361
tt0069608,8.3,2310
tt0069627,8.2,4112
tt0069628,8.8,4651
tt0069634,7.6,3891
tt0069637,7.3,7481
tt0069641,7.2,2696
tt0069658,5.2,6448
tt0069671,7.8,2887
tt0069687,7.9,12233
tt0069697,7.3,13063
tt0069704,7.4,92532
tt0069713,6.2,3141
tt0069715,5.9,2819
tt0069738,6.2,2803
tt0069747,7.4,13854
tt0069753,5.7,2067
tt0069754,6.1,4010
tt0069762,7.7,74701
tt0069765,6.8,5999
tt0069768,5.4,31909
tt0069792,6.4,3667
tt0069818,6.9,2123
tt0069822,6.9,5415
tt0069824,7.2,4667
tt0069833,6.0,2460
tt0069834,6.4,6800
tt0069847,6.5,3973
tt0069848,5.7,2979
tt0069865,7.5,12714
tt0069883,6.8,2298
tt0069890,5.9,3304
tt0069895,6.1,13840
tt0069897,6.8,11919
tt0069900,7.9,2906
tt0069901,8.2,3284
tt0069902,7.6,2429
tt0069903,7.8,2382
tt0069904,7.7,2413
tt0069905,7.1,2422
tt0069906,7.4,2444
tt0069920,6.5,7140
tt0069945,6.2,25527
tt0069946,6.0,3326
tt0069947,7.8,42112
tt0069956,5.4,2360
tt0069967,7.3,4683
tt0069976,6.9,5520
tt0069992,6.5,3902
tt0069994,4.9,3333
tt0069995,7.2,58055
tt0070003,6.1,2362
tt0070016,6.9,21586
tt0070022,7.1,6017
tt0070030,7.2,6629
tt0070034,7.6,106712
tt0070040,7.8,19225
tt0070046,6.7,2894
tt0070047,8.1,416147
tt0070061,7.7,3318
tt0070077,7.4,11238
tt0070078,6.6,4800
tt0070085,6.7,3294
tt0070121,6.5,3454
tt0070122,4.8,6278
tt0070130,7.1,13761
tt0070136,7.6,2680
tt0070155,6.9,6636
tt0070165,6.5,3457
tt0070215,7.3,28004
tt0070222,4.9,2961
tt0070233,8.2,17264
tt0070239,7.3,27816
tt0070246,7.4,4014
tt0070248,5.9,2147
tt0070290,7.5,26089
tt0070291,7.2,7436
tt0070292,6.3,2996
tt0070294,6.7,13389
tt0070297,5.8,4461
tt0070300,6.2,2334
tt0070328,6.7,110349
tt0070334,7.5,32969
tt0070337,5.2,2697
tt0070350,6.5,3119
tt0070351,6.3,4804
tt0070354,7.1,5836
tt0070355,7.2,63526
tt0070356,6.9,2283
tt0070358,6.3,3193
tt0070359,7.8,6046
tt0070374,7.5,2807
tt0070379,7.2,112092
tt0070439,7.6,5989
tt0070460,8.0,23632
tt0070463,7.2,2639
tt0070464,7.6,8487
tt0070468,6.9,7346
tt0070509,7.2,8242
tt0070510,8.1,49214
tt0070511,8.0,132996
tt0070518,7.2,20111
tt0070531,6.4,8946
tt0070534,6.7,3992
tt0070544,7.7,33205
tt0070557,7.5,2307
tt0070565,6.6,2791
tt0070608,7.5,130997
tt0070622,5.4,3764
tt0070628,7.5,4473
tt0070634,5.5,6497
tt0070640,6.9,5283
tt0070643,7.2,17993
tt0070644,8.5,16793
tt0070653,6.4,4876
tt0070656,5.6,2849
tt0070666,7.7,126549
tt0070672,6.8,5974
tt0070679,5.9,3045
tt0070694,5.2,4572
tt0070698,6.9,18975
tt0070700,6.9,4781
tt0070707,7.1,43640
tt0070723,7.0,66925
tt0070735,8.3,267361
tt0070736,6.1,3460
tt0070791,7.1,11485
tt0070800,7.1,3654
tt0070814,6.4,2394
tt0070819,6.5,3267
tt0070820,7.0,3585
tt0070825,6.4,6183
tt0070832,7.7,10561
tt0070842,7.1,11327
tt0070849,6.9,55327
tt0070861,8.3,5417
tt0070868,6.5,5770
tt0070895,6.9,6310
tt0070903,7.0,25999
tt0070904,7.7,6382
tt0070909,6.9,60126
tt0070913,5.6,4169
tt0070915,6.4,5139
tt0070917,7.5,83717
tt0070935,7.3,2071
tt0070947,7.5,4054
tt0070948,5.8,23383
tt0070959,7.7,5702
tt0070968,7.5,5615
tt0070991,7.4,7566
tt0070992,7.4,19615
tt0070996,6.9,3764
tt0071003,8.5,5601
tt0071005,7.1,3035
tt0071007,7.5,24497
tt0071033,7.1,5006
tt0071034,6.6,2106
tt0071036,8.3,6428
tt0071040,6.8,2705
tt0071041,7.7,2661
tt0071042,8.2,9739
tt0071054,7.1,11846
tt0071059,8.1,2411
tt0071075,9.2,26517
tt0071110,5.7,10914
tt0071115,7.3,24650
tt0071129,7.9,44678
tt0071141,8.0,22390
tt0071143,8.2,3976
tt0071155,6.8,2567
tt0071175,7.8,2250
tt0071186,6.6,2275
tt0071198,2.7,2592
tt0071200,5.6,3931
tt0071203,7.3,6708
tt0071206,6.1,4971
tt0071212,4.7,2470
tt0071216,5.7,2863
tt0071221,6.2,2380
tt0071222,7.1,43815
tt0071229,6.3,3134
tt0071230,7.7,143033
tt0071233,6.1,6107
tt0071241,6.3,2229
tt0071249,7.4,20555
tt0071256,4.5,2825
tt0071266,5.3,2792
tt0071269,7.2,7443
tt0071275,7.4,4954
tt0071276,6.4,5383
tt0071281,5.9,2799
tt0071282,5.6,4187
tt0071315,8.2,331796
tt0071334,7.3,2335
tt0071338,6.9,2455
tt0071345,8.1,2539
tt0071346,7.8,2585
tt0071347,7.0,2095
tt0071348,7.9,2622
tt0071349,7.5,2229
tt0071350,7.3,2453
tt0071351,8.0,2930
tt0071358,7.3,2172
tt0071359,5.6,5010
tt0071360,7.8,114685
tt0071361,6.4,3404
tt0071381,7.3,5865
tt0071396,6.3,4869
tt0071402,6.9,40707
tt0071406,7.7,2111
tt0071408,6.4,5376
tt0071411,8.2,31286
tt0071424,6.6,7295
tt0071431,6.8,8633
tt0071455,5.9,16704
tt0071458,6.9,2575
tt0071464,5.2,10508
tt0071483,6.9,3587
tt0071486,7.9,6559
tt0071487,7.8,16483
tt0071502,6.7,8484
tt0071508,5.8,6421
tt0071514,6.2,2487
tt0071517,6.5,10961
tt0071519,6.3,4077
tt0071521,6.6,3201
tt0071523,6.2,2490
tt0071524,7.3,14158
tt0071532,7.1,5800
tt0071562,9.0,1288131
tt0071565,6.2,7170
tt0071566,5.7,2350
tt0071569,6.8,9775
tt0071571,6.4,9364
tt0071577,6.4,25633
tt0071583,5.7,2238
tt0071585,7.4,4835
tt0071598,7.4,5884
tt0071604,8.2,5855
tt0071607,5.7,8358
tt0071615,7.8,44715
tt0071622,7.1,2634
tt0071650,5.1,7849
tt0071671,6.2,2932
tt0071675,5.8,8275
tt0071679,7.5,3007
tt0071680,7.6,3114
tt0071690,6.8,2511
tt0071691,7.7,18119
tt0071695,7.3,4074
tt0071706,6.6,5967
tt0071733,7.6,7399
tt0071737,6.9,4035
tt0071746,7.6,16599
tt0071762,6.5,3734
tt0071771,7.1,20083
tt0071772,5.6,4343
tt0071790,6.2,4296
tt0071797,6.9,2764
tt0071803,5.9,3249
tt0071807,6.7,108214
tt0071824,6.2,5511
tt0071840,7.2,2678
tt0071853,8.2,547964
tt0071866,6.7,9081
tt0071877,7.2,64660
tt0071907,7.5,2096
tt0071910,6.6,13732
tt0071913,5.3,2862
tt0071935,7.0,11556
tt0071950,6.6,2192
tt0071960,7.0,4095
tt0071970,7.1,19868
tt0071994,7.3,20347
tt0072007,7.0,2197
tt0072012,6.3,4643
tt0072021,7.7,2920
tt0072034,6.7,3614
tt0072037,7.5,4722
tt0072080,6.6,3817
tt0072081,7.0,28154
tt0072157,6.3,3934
tt0072190,8.4,2543
tt0072204,6.5,2322
tt0072225,5.8,2161
tt0072226,6.7,17986
tt0072231,7.4,3299
tt0072235,6.0,6142
tt0072251,7.6,32430
tt0072253,6.3,2252
tt0072263,5.7,3304
tt0072267,5.6,2367
tt0072271,7.4,168127
tt0072272,7.8,5239
tt0072274,7.0,4862
tt0072281,7.1,18946
tt0072285,6.4,7933
tt0072288,7.0,26477
tt0072308,7.0,45335
tt0072325,6.9,3361
tt0072351,6.6,2553
tt0072353,7.2,9457
tt0072354,6.1,4022
tt0072368,7.3,2539
tt0072402,6.8,3543
tt0072410,7.8,2768
tt0072417,8.1,26352
tt0072424,7.7,10656
tt0072431,8.0,161643
tt0072443,8.0,48515
tt0072446,7.8,3770
tt0072448,6.4,3894
tt0072471,6.7,2676
tt0072472,8.3,6558
tt0072500,8.8,95472
tt0072519,7.5,9892
tt0072554,6.6,4846
tt0072562,8.0,50084
tt0072564,7.3,8732
tt0072567,7.0,9729
tt0072582,7.0,6920
tt0072584,6.7,3312
tt0072608,6.0,6979
tt0072613,7.8,4432
tt0072637,8.0,7573
tt0072653,6.4,6108
tt0072666,2.1,5199
tt0072684,8.1,171896
tt0072687,7.4,2780
tt0072705,6.6,5576
tt0072709,6.1,5943
tt0072725,6.3,2709
tt0072730,6.4,18309
tt0072732,6.1,5986
tt0072735,6.7,8046
tt0072737,6.1,4230
tt0072750,5.2,2521
tt0072752,5.7,5051
tt0072761,5.7,3032
tt0072764,5.6,2785
tt0072777,8.3,4271
tt0072783,8.3,12798
tt0072800,7.2,2034
tt0072801,7.4,2008
tt0072802,7.5,2438
tt0072803,7.9,2702
tt0072804,7.4,2285
tt0072805,7.6,2275
tt0072806,7.7,2506
tt0072820,7.1,5141
tt0072824,6.9,5103
tt0072848,6.9,6036
tt0072856,6.2,28925
tt0072860,8.0,11300
tt0072869,5.0,4562
tt0072890,8.0,261389
tt0072895,5.6,6514
tt0072901,7.6,17903
tt0072912,6.5,5755
tt0072913,7.4,4618
tt0072926,6.3,20719
tt0072931,7.2,2790
tt0072933,4.8,3518
tt0072934,7.1,3465
tt0072951,6.3,10754
tt0072962,7.7,17394
tt0072973,7.0,8804
tt0072976,7.6,6326
tt0072979,7.1,9816
tt0072996,6.9,2614
tt0073000,8.4,13767
tt0073008,5.7,2896
tt0073012,6.9,11084
tt0073018,6.7,19487
tt0073019,6.0,2319
tt0073026,6.2,5679
tt0073036,6.2,5600
tt0073043,3.2,4389
tt0073075,6.7,6042
tt0073076,7.6,14259
tt0073092,7.2,11236
tt0073099,8.1,7510
tt0073109,7.4,2216
tt0073113,6.2,6246
tt0073114,7.2,8504
tt0073115,5.3,6586
tt0073133,6.2,2696
tt0073152,7.7,6030
tt0073155,7.1,4331
tt0073166,6.2,2300
tt0073168,6.3,2154
tt0073169,6.8,2222
tt0073172,6.3,2293
tt0073179,8.1,12736
tt0073195,8.1,617258
tt0073196,5.9,2150
tt0073198,7.6,11519
tt0073219,7.3,2166
tt0073221,7.2,2160
tt0073227,5.8,2071
tt0073233,6.7,2592
tt0073240,6.0,6802
tt0073260,5.6,6574
tt0073282,6.7,3158
tt0073298,6.1,2894
tt0073312,7.7,39368
tt0073335,6.1,2104
tt0073341,7.8,50155
tt0073349,6.4,3953
tt0073363,7.8,2335
tt0073373,6.1,5212
tt0073396,2.7,4805
tt0073424,7.5,2064
tt0073440,7.6,27116
tt0073442,7.7,2096
tt0073453,7.1,15945
tt0073461,5.7,2017
tt0073470,5.6,2803
tt0073482,7.2,2059
tt0073486,8.7,1019366
tt0073488,7.8,3015
tt0073502,7.1,3091
tt0073535,6.9,4022
tt0073540,7.4,38707
tt0073541,6.4,3405
tt0073559,6.5,2308
tt0073570,7.5,2081
tt0073580,7.5,24599
tt0073582,7.5,39650
tt0073594,6.3,2713
tt0073600,6.6,6825
tt0073615,6.4,2090
tt0073623,6.3,2134
tt0073626,7.0,2195
tt0073629,7.4,156435
tt0073631,6.6,26338
tt0073636,6.8,12491
tt0073639,6.3,2218
tt0073640,6.6,4290
tt0073650,5.8,62135
tt0073692,6.4,13318
tt0073705,6.4,21931
tt0073707,8.1,56750
tt0073722,7.1,2425
tt0073747,6.9,18471
tt0073756,6.9,5237
tt0073760,5.9,3464
tt0073766,7.1,6424
tt0073768,5.9,4682
tt0073778,6.5,3961
tt0073796,5.6,2313
tt0073800,7.9,4108
tt0073802,7.4,58055
tt0073812,6.6,21558
tt0073817,7.5,6491
tt0073820,6.5,7998
tt0073822,7.5,4957
tt0073835,5.6,2195
tt0073836,6.1,3173
tt0073858,7.3,4605
tt0073864,7.6,4493
tt0073896,6.1,2037
tt0073901,6.4,2110
tt0073906,6.8,9640
tt0073918,7.2,9431
tt0073955,6.8,5049
tt0073961,7.6,3087
tt0073965,6.6,7617
tt0073972,6.5,13333
tt0073990,8.0,2052
tt0073991,7.1,2279
tt0074006,8.8,18054
tt0074016,7.0,8139
tt0074028,8.4,25162
tt0074031,7.2,2469
tt0074036,7.6,5624
tt0074042,7.2,6722
tt0074048,8.2,3203
tt0074053,7.6,3535
tt0074062,7.3,5393
tt0074071,7.0,3943
tt0074074,7.0,9156
tt0074084,7.7,26135
tt0074102,6.6,21424
tt0074103,7.2,11527
tt0074113,6.2,3062
tt0074119,7.9,118742
tt0074121,7.4,3059
tt0074123,6.5,2298
tt0074147,7.5,5906
tt0074152,7.6,6126
tt0074156,7.3,52300
tt0074157,5.0,4998
tt0074174,7.3,23578
tt0074205,5.6,3464
tt0074220,6.6,2042
tt0074226,6.0,3045
tt0074235,7.3,5354
tt0074236,5.7,5189
tt0074252,7.7,8718
tt0074254,6.1,4941
tt0074256,6.8,18497
tt0074258,6.4,12485
tt0074260,1.4,2994
tt0074262,7.3,2624
tt0074279,5.5,4862
tt0074281,6.2,7698
tt0074285,7.4,192812
tt0074286,4.0,2086
tt0074287,7.0,5554
tt0074291,7.0,8256
tt0074292,6.3,9293
tt0074312,7.2,4445
tt0074328,7.4,2174
tt0074329,6.3,2408
tt0074330,8.1,2597
tt0074348,6.6,2229
tt0074360,7.9,10595
tt0074400,7.5,2409
tt0074434,3.6,2055
tt0074442,7.1,12023
tt0074452,6.9,23026
tt0074455,5.5,7976
tt0074462,8.2,3248
tt0074483,6.7,46861
tt0074486,7.3,119894
tt0074512,6.8,23791
tt0074520,7.3,2087
tt0074540,4.6,4214
tt0074553,6.5,2986
tt0074554,7.3,9291
tt0074559,5.7,11228
tt0074564,5.8,4620
tt0074565,7.9,2784
tt0074593,5.2,5368
tt0074597,6.2,4261
tt0074599,5.7,2019
tt0074605,8.2,6084
tt0074611,6.2,2461
tt0074621,7.3,3703
tt0074626,6.9,6305
tt0074670,5.0,2871
tt0074686,7.4,3920
tt0074695,7.4,27414
tt0074720,7.4,5810
tt0074730,7.1,2308
tt0074740,7.0,5830
tt0074749,7.3,13611
tt0074751,5.9,33712
tt0074776,6.2,2442
tt0074777,6.3,9062
tt0074802,5.5,2511
tt0074806,7.0,16812
tt0074811,7.6,45251
tt0074812,6.8,58371
tt0074851,6.6,27309
tt0074853,6.6,3132
tt0074857,7.3,4409
tt0074860,7.4,66153
tt0074865,8.2,2141
tt0074870,7.0,2891
tt0074875,6.1,2215
tt0074883,6.5,2281
tt0074896,8.1,48605
tt0074899,6.7,20192
tt0074901,7.4,5997
tt0074906,6.5,11236
tt0074916,7.5,7999
tt0074923,5.9,3231
tt0074937,7.3,39345
tt0074958,8.1,162029
tt0074963,7.0,2349
tt0074964,6.2,2533
tt0074991,6.7,10845
tt0075002,7.7,2298
tt0075005,7.5,123248
tt0075019,7.0,2259
tt0075029,7.8,75711
tt0075040,7.7,6155
tt0075066,7.2,30606
tt0075143,8.9,9703
tt0075144,6.9,2571
tt0075147,6.5,13297
tt0075148,8.1,590670
tt0075163,5.4,4734
tt0075165,6.7,2049
tt0075177,6.1,2927
tt0075178,7.7,4315
tt0075194,6.6,4761
tt0075200,5.8,3184
tt0075201,6.4,2572
tt0075213,7.6,25363
tt0075214,6.1,3109
tt0075222,6.7,17759
tt0075223,6.9,20839
tt0075232,6.9,2966
tt0075244,7.6,8666
tt0075261,4.8,6181
tt0075263,6.2,2552
tt0075265,6.1,12217
tt0075268,5.6,4692
tt0075276,7.7,14599
tt0075296,8.0,7127
tt0075314,8.2,850781
tt0075323,7.3,2370
tt0075334,5.8,4537
tt0075342,6.0,8967
tt0075343,2.3,3746
tt0075359,6.2,4131
tt0075376,5.8,3053
tt0075404,8.2,9192
tt0075406,6.4,3189
tt0075433,5.7,2369
tt0075462,7.2,7581
tt0075467,8.6,5074
tt0075468,8.3,4974
tt0075472,8.4,3955
tt0075488,6.4,10433
tt0075500,6.6,3377
tt0075511,8.0,3688
tt0075520,8.5,23047
tt0075527,7.1,2866
tt0075528,7.3,2224
tt0075529,6.2,12294
tt0075533,6.5,2613
tt0075537,8.7,9011
tt0075561,8.0,3346
tt0075572,8.4,17983
tt0075578,8.5,2683
tt0075584,8.2,7589
tt0075592,7.6,2222
tt0075596,7.5,15626
tt0075610,8.1,2785
tt0075612,7.7,16170
tt0075614,6.8,5612
tt0075617,6.4,3594
tt0075622,7.9,2211
tt0075627,6.5,2778
tt0075648,5.8,11219
tt0075651,6.3,4287
tt0075666,6.2,3735
tt0075669,7.4,7883
tt0075675,7.4,17128
tt0075683,6.5,2960
tt0075686,8.0,268893
tt0075696,6.1,2914
tt0075704,5.8,6347
tt0075718,5.6,3469
tt0075753,5.3,2200
tt0075765,6.8,8494
tt0075774,5.8,4406
tt0075783,4.2,3509
tt0075784,7.4,58182
tt0075790,7.1,6766
tt0075793,8.0,6790
tt0075807,6.7,4637
tt0075809,6.1,10770
tt0075824,7.8,23540
tt0075860,7.6,206649
tt0075864,7.6,2254
tt0075865,7.7,2225
tt0075866,8.2,2703
tt0075902,7.7,4511
tt0075909,5.2,5528
tt0075913,5.3,2936
tt0075925,6.2,13011
tt0075930,6.2,6002
tt0075931,6.3,9396
tt0075932,7.5,2759
tt0075936,7.0,5604
tt0075938,7.1,4248
tt0075950,5.7,2680
tt0075968,7.4,24679
tt0075984,5.0,3088
tt0075988,8.2,4343
tt0075989,4.2,5075
tt0075995,7.1,8421
tt0076001,7.3,2045
tt0076009,3.8,25622
tt0076054,6.3,13337
tt0076059,6.4,4613
tt0076070,6.4,24011
tt0076085,8.1,14696
tt0076095,7.4,15093
tt0076100,5.4,2833
tt0076101,7.3,4149
tt0076112,4.5,2525
tt0076137,5.6,7724
tt0076141,6.6,22847
tt0076150,6.4,12060
tt0076155,7.4,7023
tt0076162,7.3,29609
tt0076164,5.4,2052
tt0076175,6.3,3674
tt0076191,4.2,4922
tt0076210,5.9,6741
tt0076221,6.2,15256
tt0076240,6.0,3486
tt0076245,7.1,9999
tt0076257,6.4,19286
tt0076263,7.2,7077
tt0076271,5.7,5527
tt0076276,8.8,15860
tt0076295,5.1,2181
tt0076297,6.0,2489
tt0076299,7.0,10293
tt0076301,6.9,2940
tt0076327,6.7,8003
tt0076342,6.5,4828
tt0076363,7.5,37681
tt0076391,8.1,6387
tt0076410,6.8,2360
tt0076446,7.7,3568
tt0076448,6.9,2284
tt0076451,6.6,20595
tt0076452,7.3,2292
tt0076489,6.6,10010
tt0076504,5.7,12304
tt0076517,7.3,4138
tt0076535,5.4,3197
tt0076538,6.3,25412
tt0076544,6.2,3595
tt0076574,7.5,3372
tt0076578,7.3,23564
tt0076584,6.5,9968
tt0076590,6.3,19985
tt0076591,7.2,3746
tt0076594,6.7,3533
tt0076618,6.9,66108
tt0076630,6.2,2783
tt0076636,6.3,6563
tt0076637,6.9,9663
tt0076666,6.8,82677
tt0076683,6.3,10791
tt0076686,6.6,6045
tt0076696,7.5,3852
tt0076704,5.5,5820
tt0076709,5.1,3370
tt0076716,6.3,8129
tt0076723,7.3,38797
tt0076727,8.3,9677
tt0076729,6.9,52524
tt0076731,4.6,2083
tt0076734,7.6,13389
tt0076740,7.7,22848
tt0076741,7.6,2169
tt0076749,5.6,2226
tt0076752,7.0,111371
tt0076759,8.6,1380563
tt0076786,7.3,97251
tt0076804,6.5,5843
tt0076809,3.7,4073
tt0076843,6.8,4840
tt0076845,6.7,3512
tt0076852,7.0,2225
tt0076855,7.4,2116
tt0076915,6.1,4751
tt0076929,6.3,12259
tt0076933,5.7,2130
tt0076975,6.2,2484
tt0076983,7.6,2085
tt0076984,7.2,16331
tt0076987,8.1,4181
tt0076993,8.3,3405
tt0076998,7.8,3611
tt0077000,7.1,15448
tt0077003,6.6,11760
tt0077008,6.5,8377
tt0077013,8.8,4545
tt0077025,8.0,5189
tt0077027,8.2,2353
tt0077031,7.0,14812
tt0077051,9.3,4981
tt0077053,7.1,11813
tt0077064,8.1,2044
tt0077089,7.7,14492
tt0077093,6.8,2042
tt0077097,8.0,10349
tt0077132,7.0,4600
tt0077138,7.8,6477
tt0077147,7.3,6624
tt0077188,6.8,3017
tt0077189,3.7,2239
tt0077199,3.7,3128
tt0077204,6.9,2059
tt0077215,6.7,10133
tt0077222,8.1,2289
tt0077233,6.4,2260
tt0077234,5.7,5089
tt0077235,7.1,6938
tt0077247,4.7,6013
tt0077248,7.5,9681
tt0077269,7.0,28970
tt0077270,6.9,3351
tt0077275,6.5,3197
tt0077276,6.7,7312
tt0077278,6.5,6458
tt0077280,7.2,9520
tt0077288,7.2,11208
tt0077289,6.2,7640
tt0077292,7.3,2727
tt0077294,6.8,23391
tt0077305,6.0,5518
tt0077315,6.9,3173
tt0077318,7.3,2364
tt0077321,6.4,5240
tt0077352,7.8,2295
tt0077353,7.5,2153
tt0077354,7.3,2013
tt0077355,6.9,19952
tt0077360,6.2,3056
tt0077362,7.3,13944
tt0077369,6.3,17459
tt0077372,5.6,3457
tt0077394,6.2,33383
tt0077402,7.8,123394
tt0077405,7.8,59568
tt0077413,7.2,36474
tt0077414,4.1,2144
tt0077415,5.8,2945
tt0077416,8.1,344149
tt0077421,6.9,2556
tt0077451,7.7,12470
tt0077452,6.9,3042
tt0077469,5.1,2015
tt0077474,7.1,17734
tt0077482,7.1,2324
tt0077504,6.1,4162
tt0077523,6.3,28283
tt0077524,5.6,2857
tt0077530,6.1,11042
tt0077531,6.4,8195
tt0077533,4.2,7485
tt0077539,6.8,4861
tt0077549,6.8,2708
tt0077559,7.0,7503
tt0077563,6.5,2858
tt0077572,6.4,18711
tt0077578,6.8,16056
tt0077588,6.3,16112
tt0077594,5.9,21120
tt0077598,7.3,6020
tt0077613,7.2,2704
tt0077617,6.6,2867
tt0077621,6.2,7542
tt0077629,6.2,3348
tt0077631,7.2,283881
tt0077636,5.4,2118
tt0077651,7.7,286214
tt0077663,6.9,22157
tt0077681,6.3,36600
tt0077687,6.7,15058
tt0077696,6.4,7335
tt0077711,8.1,35486
tt0077713,5.6,29461
tt0077714,6.8,5242
tt0077716,6.5,3730
tt0077729,7.4,4487
tt0077742,7.3,20155
tt0077745,7.4,63086
tt0077756,5.2,2486
tt0077766,5.8,80103
tt0077775,7.9,2128
tt0077788,4.5,3239
tt0077800,4.1,2197
tt0077834,2.8,6436
tt0077838,8.1,18621
tt0077864,6.7,5748
tt0077869,6.2,34351
tt0077889,6.8,12016
tt0077904,5.3,3019
tt0077914,7.0,11552
tt0077921,6.9,6941
tt0077928,7.5,83134
tt0077945,5.2,4442
tt0077975,7.4,123964
tt0078056,5.7,5471
tt0078058,7.1,9385
tt0078062,3.9,2595
tt0078067,6.1,3645
tt0078077,6.1,2587
tt0078084,7.4,3730
tt0078087,5.9,22879
tt0078106,8.0,2287
tt0078111,6.5,11505
tt0078122,7.0,4059
tt0078128,5.7,2334
tt0078158,5.7,5359
tt0078163,6.6,22278
tt0078199,7.2,6363
tt0078227,5.9,3219
tt0078239,4.2,6741
tt0078243,7.6,17125
tt0078251,6.4,2644
tt0078252,7.3,12216
tt0078259,6.6,4673
tt0078269,7.4,7051
tt0078295,6.6,4702
tt0078299,8.3,2026
tt0078326,7.4,9234
tt0078330,5.4,2737
tt0078343,5.0,2037
tt0078346,7.4,178631
tt0078350,4.5,8020
tt0078355,8.2,5069
tt0078382,5.4,2912
tt0078389,6.6,2627
tt0078405,5.2,4529
tt0078418,7.6,2346
tt0078437,6.0,3853
tt0078444,7.1,5606
tt0078446,6.9,39457
tt0078467,7.1,2424
tt0078474,5.5,2485
tt0078480,7.6,37637
tt0078481,7.0,3590
tt0078488,6.4,2458
tt0078490,6.7,3054
tt0078492,6.8,13481
tt0078503,6.4,2480
tt0078504,5.5,15802
tt0078528,6.4,3912
tt0078569,7.1,3723
tt0078570,8.4,2118
tt0078579,6.9,9704
tt0078607,7.1,14281
tt0078610,6.8,7911
tt0078622,6.6,8141
tt0078638,6.9,2922
tt0078655,8.8,4775
tt0078657,7.8,2601
tt0078672,7.4,2408
tt0078673,7.6,2062
tt0078678,7.8,2671
tt0078703,7.4,2489
tt0078704,6.6,2073
tt0078714,8.1,2433
tt0078718,7.4,36218
tt0078721,6.1,18627
tt0078723,5.8,34730
tt0078736,6.2,3296
tt0078740,4.4,6553
tt0078748,8.5,894625
tt0078753,7.1,9852
tt0078754,7.8,33052
tt0078763,7.8,7638
tt0078767,6.1,41340
tt0078771,7.0,7159
tt0078778,2.2,2024
tt0078780,6.8,2201
tt0078788,8.5,676471
tt0078790,6.0,3020
tt0078797,6.9,2975
tt0078813,6.6,4834
tt0078836,5.8,2542
tt0078841,8.0,74250
tt0078846,5.4,3190
tt0078856,4.6,5548
tt0078869,5.9,26553
tt0078872,7.4,13319
tt0078875,7.5,24845
tt0078902,7.7,24332
tt0078907,7.4,8610
tt0078908,6.8,31780
tt0078913,7.3,6089
