length,kbytes,curlybrackets,roundbrackets,colon,semicolon,comma,other,lines,words,lower,upper,digit,relat,space,ext
26,61426,1808,82,1897,0,2519,11931,1243,5160,16043,3136,8200,0,15810,ipynb
15,62475,2012,86,2025,0,2486,12076,1223,5243,16658,3240,8346,0,15546,ipynb
26,62475,2012,86,2025,0,2486,12076,1223,5243,16658,3240,8346,0,15546,ipynb
30,64627,1870,92,1963,103,2495,12583,1219,5224,17410,3198,9366,5,15542,ipynb
41,61505,1842,84,1938,0,2478,11902,1207,5161,16395,3169,8298,0,15399,ipynb
15,65130,1844,84,1939,0,2659,12472,1328,5396,17086,3333,8291,0,17422,ipynb
26,65130,1844,84,1939,0,2659,12472,1328,5396,17086,3333,8291,0,17422,ipynb
26,101785,2953,97,3504,0,4071,20519,1744,8418,28462,6040,13908,0,22231,ipynb
15,57287,0,,,,,,,,,,,,,ipynb
26,57287,0,,,,,,,,,,,,,ipynb
16,18046,0,,,,,,,,,,,,,json
8,7785,74,38,95,6,182,983,223,1057,4618,148,44,0,1597,ipynb
11,10395,80,83,115,6,278,1470,308,1294,5469,166,167,5,2556,ipynb
12,19488,34,36,1082,0,436,2579,456,3011,6203,824,2114,1,6179,ipynb
19,7620,68,38,90,6,179,952,212,1041,4561,147,42,0,1537,ipynb
22,31465,76,196,149,574,344,5201,323,1734,13026,369,7518,31,3981,ipynb
23,9296,36,44,364,44,202,1485,220,1111,3203,304,1156,6,2452,ipynb
26,153846,210,172,286,8,1169,10394,1312,3939,57166,44825,23203,2141,14272,ipynb
19,22985,44,32,67,0,104,1293,135,418,9723,7705,3153,8,856,ipynb
16,2267,0,32,17,0,18,285,68,272,1365,69,101,6,374,py
15,61603,0,,,,,,,,,,,,,ipynb
21,8489,82,68,129,0,204,1177,189,710,3809,114,329,27,2550,ipynb
26,48009,986,268,1116,23,1589,9230,1560,5205,20118,682,943,42,13012,ipynb
19,59921,0,,,,,,,,,,,,,ipynb
18,99420,0,,,,,,,,,,,,,ipynb
11,56477,422,662,550,629,1209,10598,1314,4117,23725,786,8920,42,8934,ipynb
12,14263,38,102,71,312,115,2597,121,492,5286,149,4221,15,1357,ipynb
13,13969,32,94,66,310,101,2520,102,459,5183,144,4220,15,1284,ipynb
15,163958,0,,,,,,,,,,,,,ipynb
19,6689,76,68,118,0,179,1095,167,513,3191,103,237,27,1595,ipynb
30,22985,44,32,67,0,104,1293,135,418,9723,7705,3153,8,856,ipynb
26,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
27,46924,0,,,,,,,,,,,,,ipynb
31,5339,62,20,81,4,149,934,204,505,2560,52,53,100,1324,ipynb
32,6564,74,68,116,0,175,1077,164,505,3190,103,243,25,1493,ipynb
37,48009,986,268,1116,23,1589,9230,1560,5205,20118,682,943,42,13012,ipynb
30,59849,0,,,,,,,,,,,,,ipynb
22,56772,416,646,548,656,1196,10619,1295,4094,23819,790,9178,46,8858,ipynb
23,15165,38,100,80,356,114,2753,121,492,5545,136,4663,15,1365,ipynb
24,1985,28,16,41,0,62,370,82,212,971,26,53,1,417,ipynb
26,58667,0,,,,,,,,,,,,,ipynb
30,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
14,1269,14,20,31,0,38,256,50,119,599,30,16,1,264,ipynb
25,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
15,18357,194,120,231,0,460,2509,547,2348,10400,340,429,2,3672,ipynb
26,18357,194,120,231,0,460,2509,547,2348,10400,340,429,2,3672,ipynb
15,18357,194,120,231,0,460,2509,547,2348,10400,340,429,2,3672,ipynb
21,360149,312,650,1134,337,5660,46079,5673,21315,98294,56299,79534,6272,65578,ipynb
18,175482,252,202,312,68,1019,10428,1164,3678,69523,54887,25943,1342,11506,ipynb
23,200922,292,234,360,17,1881,15212,2045,6344,73111,53626,30009,3418,22762,ipynb
23,91586,304,400,391,399,1434,10608,1440,4649,36211,14563,13729,652,12895,ipynb
28,251053,342,400,786,155,3080,24914,3042,10333,82344,56282,43270,4075,35405,ipynb
14,1398,14,30,26,0,37,307,53,122,641,21,20,0,302,ipynb
26,18401,198,120,233,0,462,2515,549,2352,10422,340,429,2,3680,ipynb
32,360149,312,650,1134,337,5660,46079,5673,21315,98294,56299,79534,6272,65578,ipynb
29,175482,252,202,312,68,1019,10428,1164,3678,69523,54887,25943,1342,11506,ipynb
34,200922,292,234,360,17,1881,15212,2045,6344,73111,53626,30009,3418,22762,ipynb
39,367392,344,576,1282,335,5654,49010,5616,20832,101227,60333,77595,5894,65142,ipynb
25,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
15,221388,314,372,382,21,2354,17965,2521,7635,78307,54652,33360,4488,29173,ipynb
26,215661,314,372,381,21,2353,17723,2520,7632,75809,52256,32777,4488,29167,ipynb
14,2343494,0,,,,,,,,,,,,,json
13,892194,0,,,,,,,,,,,,,json
8,18732,186,170,211,2,487,2685,554,2259,10384,383,141,3,4080,ipynb
19,25839,284,233,369,2,701,4016,710,2692,12772,516,573,3,6370,ipynb
11,37049,298,331,394,243,784,5872,759,3165,17274,688,3756,19,7390,ipynb
13,28456,324,273,401,2,773,4430,837,3071,13719,656,547,10,7321,ipynb
14,4436,52,20,77,0,132,668,112,296,1565,79,195,0,1648,ipynb
19,8427,84,68,128,0,205,1169,191,698,3791,108,319,27,2528,ipynb
27,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
19,18732,186,170,211,2,487,2685,554,2259,10384,383,141,3,4080,ipynb
22,27687,302,285,383,2,742,4209,749,2949,13841,627,561,7,6728,ipynb
24,28456,324,273,401,2,773,4430,837,3071,13719,656,547,10,7321,ipynb
25,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
30,8419,86,68,131,0,207,1166,196,729,3768,98,286,27,2582,ipynb
21,39532,262,364,367,306,765,6297,838,3320,18027,917,5093,80,7054,ipynb
24,74938,132,,,,,,,,,,,,,ipynb
22,29097,358,305,458,2,734,4539,812,3087,14258,848,546,20,7029,ipynb
24,42574,185,,,,,,,,,,,,,ipynb
30,72262,334,291,2419,2,2844,8733,898,7188,14390,639,30782,11,11817,ipynb
14,170034,733,,,,,,,,,,,,,ipynb
36,102582,287,496,437,557,4793,23611,4621,7643,28448,989,11493,50,31421,ipynb
35,74067,402,,,,,,,,,,,,,ipynb
34,41605,256,313,339,430,760,6696,754,3131,18764,546,6028,22,7451,ipynb
41,30129,332,289,425,2,851,4732,897,3202,14374,631,656,11,7826,ipynb
13,272454,354,1020,406,12,34439,56621,4454,25242,75046,16426,42479,46,45605,ipynb
11,35623,0,,,,,,,,,,,,,ipynb
12,44912,972,432,1041,1,1581,8033,2225,5427,20517,342,883,12,11098,ipynb
22,149855,0,,,,,,,,,,,,,ipynb
8,23514,492,198,522,34,614,4457,1121,2754,10588,199,664,15,5731,ipynb
9,10159,0,,,,,,,,,,,,,ipynb
9,21260,36,24,52,0,64,1090,101,245,8730,7655,3006,3,600,ipynb
31,128129,94,90,135,0,208,5880,280,740,52855,46548,20418,20,1881,ipynb
19,21262,36,32,57,0,94,1215,119,393,8977,7012,3029,8,802,ipynb
28,37423,102,198,146,213,404,4394,432,1590,14749,6655,6955,16,3591,ipynb
32,51018,140,269,229,4,554,4794,594,2311,21581,11549,7214,11,4673,ipynb
16,46924,0,,,,,,,,,,,,,ipynb
20,3668,50,16,70,0,94,645,142,369,2070,41,21,0,661,ipynb
23,6974,68,54,91,4,191,1229,255,656,3329,58,61,102,1787,ipynb
9,225217,172,282,206,4,861,11020,889,2624,86525,83768,32051,608,9720,ipynb
35,3768,28,90,40,0,64,500,54,344,2225,47,42,0,732,ipynb
18,10621,128,92,161,0,253,1736,375,1123,5601,320,212,0,2118,ipynb
13,25578,176,168,250,324,383,4328,473,1577,10675,277,4961,16,4020,ipynb
11,12948,0,,,,,,,,,,,,,ipynb
14,12755,0,,,,,,,,,,,,,ipynb
14,3030,28,20,44,39,55,644,80,189,1255,38,479,5,423,ipynb
15,17278,58,188,116,277,199,3215,206,659,7496,127,3848,33,1721,ipynb
15,4970,44,70,86,2,113,851,157,416,2664,130,110,0,900,ipynb
15,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
19,23514,492,198,522,34,614,4457,1121,2754,10588,199,664,15,5731,ipynb
20,26131,28,24,44,0,54,1229,84,195,10729,9632,3871,3,517,ipynb
30,23720,36,32,57,0,94,1278,119,390,10078,7973,3365,8,799,ipynb
42,23720,36,32,57,0,94,1278,119,390,10078,7973,3365,8,799,ipynb
39,37423,102,198,146,213,404,4394,432,1590,14749,6655,6955,16,3591,ipynb
43,33780,104,140,137,3,379,3479,430,1477,13541,7673,5113,2,3209,ipynb
27,46924,0,,,,,,,,,,,,,ipynb
31,6769,62,58,86,4,186,1196,240,630,3261,58,60,102,1696,ipynb
20,226961,172,282,206,4,862,11168,889,2619,87630,84151,32164,608,9714,ipynb
29,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
22,12948,0,,,,,,,,,,,,,ipynb
25,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
26,17278,58,188,116,277,199,3215,206,659,7496,127,3848,33,1721,ipynb
26,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
26,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
18,93260,0,,,,,,,,,,,,,ipynb
11,61637,466,716,612,710,1304,11745,1447,4427,25624,827,9900,53,9680,ipynb
13,13969,32,94,66,310,101,2520,102,459,5183,144,4220,15,1284,ipynb
14,2074,30,10,47,11,49,490,81,164,910,8,147,5,367,ipynb
22,56906,420,648,553,656,1201,10649,1304,4108,23876,790,9178,46,8889,ipynb
23,14263,38,102,71,312,115,2597,121,492,5286,149,4221,15,1357,ipynb
25,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
9,12053,68,104,100,4,386,3094,372,1036,3667,224,1370,0,3036,ipynb
19,23225,78,180,127,7,507,3265,535,1430,7451,2682,3108,648,5172,ipynb
25,73103,244,506,371,3,1390,9745,1085,3729,27301,14032,11043,9,8459,ipynb
37,25174,174,215,215,6,679,5064,703,2286,9610,554,2897,17,5743,ipynb
10,11184,136,100,169,4,290,1927,396,1308,5705,392,134,2,2325,ipynb
13,24602,196,196,257,4,644,3868,656,1974,9893,3217,1943,8,4376,ipynb
15,66173,244,438,335,5,804,6780,933,2773,27744,16006,7998,11,5808,ipynb
24,77014,0,,,,,,,,,,,,,ipynb
14,67185,124,259,195,204,523,5781,399,1622,27619,18063,10739,14,3664,ipynb
24,56024,100,145,168,88,553,5117,628,1725,20467,14033,8401,709,6243,ipynb
18,471504,130,124,165,7,665,20187,770,2197,185996,180261,73348,756,9865,ipynb
14,100198,310,388,415,14,2235,14531,1905,5067,31372,15209,12767,926,22031,ipynb
9,5444,52,70,83,4,189,1108,204,564,2226,166,234,1,1311,ipynb
30,23225,78,180,127,7,507,3265,535,1430,7451,2682,3108,648,5172,ipynb
36,69609,238,444,327,3,1338,9547,1047,3277,24866,13975,11013,4,7854,ipynb
21,11184,136,100,169,4,290,1927,396,1308,5705,392,134,2,2325,ipynb
24,24602,196,196,257,4,644,3868,656,1974,9893,3217,1943,8,4376,ipynb
26,66176,244,438,335,5,804,6780,933,2773,27744,16006,8001,11,5808,ipynb
35,69121,0,,,,,,,,,,,,,ipynb
25,59234,94,205,141,4,504,4542,367,1370,24700,17978,8164,4,2898,ipynb
29,471504,130,124,165,7,665,20187,770,2197,185996,180261,73348,756,9865,ipynb
25,94798,244,680,509,206,762,12096,986,3376,38392,16587,12812,28,12482,ipynb
20,5444,52,70,83,4,189,1108,204,564,2226,166,234,1,1311,ipynb
25,121542,394,844,151,431,1348,10626,1185,4404,50519,28446,12833,31,15919,ipynb
17,123229,400,856,166,531,1349,10930,1191,4475,51499,28101,13340,40,16017,ipynb
19,2577,32,30,48,0,76,477,107,276,1273,48,27,0,566,ipynb
18,2471,32,30,47,0,78,458,99,262,1249,46,25,0,506,ipynb
26,4902,36,92,68,37,144,1012,136,382,1993,55,551,5,909,ipynb
15,9675,54,186,188,26,451,1895,278,999,3219,182,1005,1,2468,ipynb
12,11987,72,56,259,1,364,1869,111,790,7139,332,772,28,1095,ipynb
28,2577,32,30,48,0,76,477,107,276,1273,48,27,0,566,ipynb
36,123229,400,856,166,531,1349,10930,1191,4475,51499,28101,13340,40,16017,ipynb
30,2577,32,30,48,0,76,477,107,276,1273,48,27,0,566,ipynb
29,7219,34,40,54,35,88,3787,120,342,1887,66,492,5,731,ipynb
37,2611,28,36,44,0,80,476,98,278,1312,47,25,0,563,ipynb
26,9135,48,182,466,26,425,1400,229,1032,2946,181,1226,1,2234,ipynb
23,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
25,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
14,2127,22,18,37,0,69,398,90,214,1028,33,26,0,496,ipynb
15,7888,122,32,146,0,191,1215,290,949,4414,171,52,0,1545,ipynb
12,6053,0,92,37,0,21,712,194,744,4139,213,65,0,774,py
21,9865,130,86,160,0,236,1606,359,1122,5371,228,78,3,1967,ipynb
18,15676,148,112,184,41,362,2662,503,1469,7043,479,782,221,3642,ipynb
25,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
26,7888,122,32,146,0,191,1215,290,949,4414,171,52,0,1545,ipynb
32,11383,132,88,165,32,243,1909,371,1189,5963,245,472,8,2126,ipynb
29,15314,144,110,179,41,353,2596,488,1429,6870,475,782,221,3543,ipynb
36,11433,128,100,168,0,270,1859,394,1237,5885,450,294,0,2279,ipynb
22,13553,132,134,193,1,295,1998,410,1591,7434,442,177,0,2747,ipynb
27,11586,132,92,180,0,278,1911,406,1306,6120,304,179,0,2390,ipynb
25,13443,148,102,192,4,310,2085,440,1411,6882,421,229,116,2954,ipynb
23,13565,128,94,179,0,298,2045,419,1559,7545,437,201,5,2633,ipynb
23,14855,148,110,204,4,355,2333,498,1563,6900,608,328,216,3649,ipynb
21,11306,144,94,184,0,262,1841,400,1218,6046,317,175,0,2243,ipynb
25,12055,140,100,176,0,294,1945,426,1356,6326,373,222,3,2476,ipynb
39,23636,0,,,,,,,,,,,,,ipynb
22,14002,130,128,184,0,347,2168,452,1579,7513,423,186,1,2922,ipynb
36,12548,138,110,185,0,322,2118,440,1336,6700,345,179,0,2451,ipynb
35,17731,132,208,181,0,422,2769,537,2054,9068,484,681,0,3786,ipynb
47,11433,128,100,168,0,270,1859,394,1237,5885,450,294,0,2279,ipynb
33,13553,132,134,193,1,295,1998,410,1591,7434,442,177,0,2747,ipynb
38,11585,132,92,180,0,278,1911,406,1306,6120,304,178,0,2390,ipynb
36,13443,148,102,192,4,310,2085,440,1411,6882,421,229,116,2954,ipynb
34,13565,128,94,179,0,298,2045,419,1559,7545,437,201,5,2633,ipynb
34,14855,148,110,204,4,355,2333,498,1563,6900,608,328,216,3649,ipynb
32,11306,144,94,184,0,262,1841,400,1218,6046,317,175,0,2243,ipynb
36,12055,140,100,176,0,294,1945,426,1356,6326,373,222,3,2476,ipynb
50,29876,0,,,,,,,,,,,,,ipynb
33,14002,130,128,184,0,347,2168,452,1579,7513,423,186,1,2922,ipynb
47,12548,138,110,185,0,322,2118,440,1336,6700,345,179,0,2451,ipynb
46,17731,132,208,181,0,422,2769,537,2054,9068,484,681,0,3786,ipynb
14,2343494,0,,,,,,,,,,,,,json
13,892194,0,,,,,,,,,,,,,json
8,11145,108,62,148,1,265,1568,324,1446,6380,209,111,3,2290,ipynb
11,31073,222,185,282,377,531,4905,450,2209,14674,422,5072,20,4383,ipynb
14,555,14,0,23,0,17,120,32,56,273,1,9,0,98,ipynb
19,10736,104,62,140,1,257,1500,305,1399,6212,196,95,3,2166,ipynb
22,31269,222,185,293,377,542,4938,450,2229,14786,428,5075,20,4403,ipynb
25,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
18,1587780,138,,,,,,,,,,,,,ipynb
8,16561,200,100,274,3,440,2484,448,1929,8738,343,412,7,3560,ipynb
14,15918,198,110,260,3,399,2413,444,1925,8634,338,279,4,3280,ipynb
27,19349,190,148,255,3,474,2717,500,2404,10718,445,303,4,4092,ipynb
32,15505,200,116,241,6,391,2337,418,1842,8515,343,213,3,3140,ipynb
29,1587780,138,,,,,,,,,,,,,ipynb
19,15446,182,120,241,3,381,2280,423,1906,8373,383,260,3,3220,ipynb
25,15918,198,110,260,3,399,2413,444,1925,8634,338,279,4,3280,ipynb
26,13876,144,88,187,3,333,1971,395,1778,7639,280,262,3,2966,ipynb
38,19349,190,148,255,3,474,2717,500,2404,10718,445,303,4,4092,ipynb
43,14461,190,112,230,5,372,2199,391,1713,7935,306,209,3,2900,ipynb
15,1586861,135,,,,,,,,,,,,,ipynb
21,15319,190,124,237,3,379,2260,421,1848,8393,327,266,3,3137,ipynb
32,15319,190,124,237,3,379,2260,421,1848,8393,327,266,3,3137,ipynb
8,222587,7798,118,7866,3,8012,44342,4334,17202,46807,314,69377,3,37947,ipynb
19,222587,7798,118,7866,3,8012,44342,4334,17202,46807,314,69377,3,37947,ipynb
32,15121,193,117,233,32,372,2393,390,1685,8058,305,504,8,2906,ipynb
8,226835,158,122,205,3,11728,55291,11822,13225,19600,292,68011,3,71422,ipynb
19,15877,152,130,197,34,359,2447,441,1844,8442,297,598,8,3213,ipynb
16,19404,190,148,256,3,475,2722,501,2410,10746,448,307,4,4105,ipynb
8,16558,200,100,274,3,440,2484,448,1929,8738,343,409,7,3560,ipynb
19,16558,200,100,274,3,440,2484,448,1929,8738,343,409,7,3560,ipynb
15,15118,142,104,244,3,343,2183,416,1895,8289,397,273,3,3137,ipynb
26,15118,142,104,244,3,343,2183,416,1895,8289,397,273,3,3137,ipynb
8,15429,194,112,241,3,388,2311,423,1863,8276,336,328,3,3237,ipynb
8,15926,198,110,260,3,399,2413,444,1925,8634,338,287,4,3280,ipynb
14,15152,188,108,231,3,373,2206,421,1873,8272,314,273,3,3181,ipynb
8,15446,182,120,241,3,381,2280,423,1906,8373,383,260,3,3220,ipynb
8,13822,144,88,186,3,332,1966,394,1772,7613,277,257,3,2953,ipynb
15,16274,192,128,243,3,418,2458,461,1955,8792,321,274,3,3442,ipynb
26,16274,192,128,243,3,418,2458,461,1955,8792,321,274,3,3442,ipynb
8,8273,68,34,87,6,204,1033,221,1139,4902,159,98,0,1682,ipynb
11,20120,82,143,135,244,329,3236,344,1543,9082,209,3322,18,3320,ipynb
17,2305,40,12,51,0,67,414,104,248,1141,53,16,0,511,ipynb
12,33,0,0,0,0,0,5,3,6,0,20,0,0,6,py
19,15571,30,106,98,345,135,2793,130,545,5661,212,4623,14,1554,ipynb
12,9249,36,44,363,44,200,1470,218,1107,3185,303,1156,6,2442,ipynb
19,8273,68,34,87,6,204,1033,221,1139,4902,159,98,0,1682,ipynb
22,2074,30,10,47,11,49,490,81,164,910,8,147,5,367,ipynb
28,2305,40,12,51,0,67,414,104,248,1141,53,16,0,511,ipynb
23,7413,36,44,249,44,162,1241,180,803,2622,216,959,6,1834,ipynb
30,4393,30,40,70,43,99,853,120,319,1697,103,631,6,821,ipynb
8,12304,88,174,129,7,356,1875,381,1528,6356,213,160,3,2943,ipynb
19,12304,88,174,129,7,356,1875,381,1528,6356,213,160,3,2943,ipynb
29,13986,88,102,180,47,336,2076,364,1684,7073,236,762,9,3077,ipynb
40,12704,90,96,194,6,341,1803,343,1671,6675,228,336,4,2931,ipynb
8,21322,96,140,410,6,804,4181,554,2505,9354,655,887,2,4787,ipynb
19,35246,98,140,695,6,1659,8838,842,3931,12036,881,3246,2,7645,ipynb
10,25079,192,200,254,4,673,4193,692,2075,9914,3172,1817,7,4653,ipynb
8,11737,94,110,128,6,341,1810,368,1471,6066,171,271,10,2730,ipynb
19,11332,86,106,120,6,325,1723,344,1434,5958,171,240,10,2587,ipynb
16,15213,86,134,130,6,405,2134,425,2003,8102,273,304,3,3636,ipynb
27,15213,86,134,130,6,405,2134,425,2003,8102,273,304,3,3636,ipynb
8,12334,102,94,152,6,390,2027,366,1553,6215,189,326,4,2829,ipynb
19,12553,102,94,152,6,411,2113,373,1574,6219,188,379,4,2885,ipynb
15,11666,86,98,152,6,314,1695,341,1513,6167,203,220,3,2722,ipynb
26,11666,86,98,152,6,314,1695,341,1513,6167,203,220,3,2722,ipynb
8,16160,100,156,316,7,447,2448,469,2005,7657,342,573,19,4095,ipynb
8,12383,0,,,,,,,,,,,,,ipynb
19,12383,0,,,,,,,,,,,,,ipynb
14,11192,92,86,143,6,318,1695,318,1447,5913,182,249,4,2504,ipynb
8,12727,92,116,167,7,356,1905,367,1604,6538,290,274,1,2981,ipynb
8,13463,82,126,180,8,364,1927,392,1738,6957,280,282,4,3253,ipynb
19,13463,82,126,180,8,364,1927,392,1738,6957,280,282,4,3253,ipynb
15,24830,196,192,257,4,657,4036,669,1987,9835,3221,1966,8,4458,ipynb
10,11184,136,100,169,4,290,1927,396,1308,5705,392,134,2,2325,ipynb
13,24830,196,192,257,4,657,4036,669,1987,9835,3221,1966,8,4458,ipynb
26,24830,196,192,257,4,657,4036,669,1987,9835,3221,1966,8,4458,ipynb
24,24602,196,196,257,4,644,3868,656,1974,9893,3217,1943,8,4376,ipynb
16,30309,174,234,257,132,667,5347,656,2179,11920,3276,3351,12,4939,ipynb
27,29941,174,230,254,124,666,5276,656,2178,11735,3272,3268,12,4930,ipynb
10,28592,202,210,271,36,684,4776,723,2158,11100,3636,2547,12,5118,ipynb
21,28592,202,210,271,36,684,4776,723,2158,11100,3636,2547,12,5118,ipynb
10,25676,192,198,266,4,657,4200,686,2100,10199,3323,1966,7,4664,ipynb
10,25144,192,200,254,4,674,4195,692,2087,9964,3172,1817,7,4665,ipynb
21,25144,192,200,254,4,674,4195,692,2087,9964,3172,1817,7,4665,ipynb
30,27075,200,212,262,4,776,4497,717,2190,10602,3535,2105,9,4873,ipynb
41,27075,200,212,262,4,776,4497,717,2190,10602,3535,2105,9,4873,ipynb
19,23714,186,162,240,4,603,3664,626,1933,9549,3235,1824,6,4241,ipynb
30,23755,186,162,240,4,603,3672,626,1934,9574,3241,1825,6,4242,ipynb
15,25484,204,198,282,4,666,4200,708,2138,10028,3178,1960,6,4758,ipynb
26,25484,204,198,282,4,666,4200,708,2138,10028,3178,1960,6,4758,ipynb
33,25450,188,202,249,4,649,4255,667,2040,10142,3301,1930,8,4522,ipynb
10,26979,194,202,261,47,671,4456,699,2130,10555,3236,2540,12,4805,ipynb
16,26271,198,214,275,4,693,4413,726,2208,10323,3255,1929,7,4960,ipynb
10,24805,194,206,254,4,666,4051,678,2048,9861,3191,1784,7,4587,ipynb
10,25922,196,212,259,4,688,4292,710,2138,10177,3365,1908,8,4813,ipynb
15,11075,94,92,127,3,303,2026,337,1233,5553,253,349,0,2275,ipynb
18,14523,98,150,151,11,384,2546,409,1545,7221,406,626,4,2926,ipynb
39,19772,110,132,143,3,358,3037,411,1259,8401,3191,1700,2,2695,ipynb
43,36617,104,140,137,3,379,3622,430,1477,14615,8589,5817,2,3209,ipynb
29,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
29,14582,96,180,139,3,420,2812,415,1510,6965,319,641,0,3007,ipynb
8,18072,184,281,239,3,532,3079,607,2010,9249,375,181,2,3947,ipynb
11,65355,222,398,352,3,958,8561,953,3733,25550,12728,6866,8,9709,ipynb
19,169911,252,391,395,3,1096,12849,1083,3992,66926,53637,23561,18,10783,ipynb
22,169911,252,391,395,3,1096,12849,1083,3992,66926,53637,23561,18,10783,ipynb
8,75921,214,508,340,425,1139,14017,980,4706,26225,7104,11845,35,14069,ipynb
14,36470,0,,,,,,,,,,,,,ipynb
11,33022,0,,,,,,,,,,,,,ipynb
19,65792,218,404,356,3,980,8671,955,3749,25808,12731,6890,8,9723,ipynb
25,36472,0,,,,,,,,,,,,,ipynb
6,18874,102,146,136,44,435,3110,505,1702,7601,297,1729,226,5048,ipynb
8,13676,0,,,,,,,,,,,,,ipynb
11,37148,0,,,,,,,,,,,,,ipynb
19,13676,0,,,,,,,,,,,,,ipynb
22,33015,0,,,,,,,,,,,,,ipynb
22,18874,102,146,136,44,435,3110,505,1702,7601,297,1729,226,5048,ipynb
19,12060,68,116,93,45,271,2105,311,1020,5288,272,1131,9,2662,ipynb
14,53173,46,142,82,3,276,3162,197,741,22212,17910,7950,4,1386,ipynb
30,12060,68,116,93,45,271,2105,311,1020,5288,272,1131,9,2662,ipynb
19,34179,90,178,138,11,768,4943,808,2188,9366,3081,4962,1448,9194,ipynb
15,9061,44,182,464,26,421,1386,221,1017,2925,178,1231,1,2203,ipynb
30,23253,78,180,127,7,508,3270,536,1434,7469,2682,3105,648,5179,ipynb
19,26499,112,86,141,13,680,4206,764,2318,7605,261,3549,1344,8502,ipynb
22,23413,82,180,130,7,514,3309,546,1455,7518,2694,3109,648,5222,ipynb
26,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
16,28187,116,88,145,14,704,4323,785,2543,8749,301,3583,1344,8820,ipynb
27,28188,116,88,145,14,704,4323,785,2543,8749,301,3590,1344,8814,ipynb
29,43470,84,,,,,,,,,,,,,ipynb
40,35152,72,,,,,,,,,,,,,ipynb
25,43460,84,,,,,,,,,,,,,ipynb
8,28594,120,98,152,13,746,4638,826,2562,8511,298,3660,1350,9008,ipynb
19,28595,120,98,152,13,746,4638,826,2562,8511,298,3667,1350,9002,ipynb
22,31062,130,148,183,13,813,4916,857,2841,10078,337,3706,1344,9394,ipynb
33,31064,130,148,183,13,813,4916,857,2841,10078,337,3714,1344,9388,ipynb
8,27852,120,98,150,13,708,4338,790,2499,8387,299,3566,1344,8829,ipynb
19,27856,120,98,150,13,708,4338,790,2499,8387,299,3576,1344,8823,ipynb
8,30840,120,94,150,13,750,4579,813,2923,10516,357,3606,1344,9311,ipynb
19,30713,118,94,146,13,748,4554,805,2911,10485,356,3586,1344,9269,ipynb
8,30191,146,140,194,13,820,4812,853,2593,9176,342,3571,1344,9633,ipynb
19,30196,146,140,194,13,820,4812,853,2593,9176,342,3582,1344,9627,ipynb
8,28010,120,86,152,13,702,4353,793,2519,8563,294,3559,1344,8824,ipynb
19,28013,120,86,152,13,702,4353,793,2519,8563,294,3568,1344,8818,ipynb
43,49226,164,304,243,392,973,8145,1028,3372,16819,677,8829,1376,11304,ipynb
54,33914,156,196,206,11,906,5310,979,3048,11338,519,3728,1352,10192,ipynb
19,41571,136,290,227,15,935,5736,940,4018,17011,870,3997,1346,11008,ipynb
14,28254,120,84,155,13,728,4390,799,2555,8661,321,3576,1344,8862,ipynb
25,28258,120,84,155,13,728,4390,799,2555,8661,321,3586,1344,8856,ipynb
32,47026,158,152,200,14,833,5459,930,3172,16920,6135,5956,1348,9851,ipynb
43,39785,150,152,190,14,828,5183,909,3136,14077,3304,4816,1346,9725,ipynb
8,33575,134,140,186,13,877,5027,925,3125,11685,456,3705,1344,10008,ipynb
19,33315,134,140,179,13,870,4994,918,3111,11609,441,3642,1344,9949,ipynb
8,92895,92,32,110,10,431,5298,504,1243,35480,31532,13955,706,5249,ipynb
18,152444,194,250,243,12,1074,9723,1045,3379,59729,48868,21410,1070,9871,ipynb
8,91405,160,150,208,51,617,6054,667,2284,37597,28796,11785,473,5514,ipynb
11,152620,196,252,245,12,1078,9691,1047,3413,60482,48135,21549,1070,9910,ipynb
