acex,acey,acez,gyrox,gyroy,gyroz,timestamp
0.34375,0.01172,0.96484,1.04348,2.22609,-0.76522,19:57.6
0.34375,0.01172,0.95703,1.18261,1.94783,-0.97391,19:57.6
0.34375,0.01172,0.96094,1.25217,2.15652,-0.76522,19:57.6
0.34375,0.01172,0.96484,1.25217,2.01739,-0.69565,19:57.7
0.34375,0.01172,0.96094,1.11304,1.94783,-0.69565,19:57.7
0.34375,0.01563,0.96094,1.46087,2.08696,-0.76522,19:57.8
0.34766,0.00781,0.96094,1.3913,1.87826,-0.90435,19:57.8
0.34375,0.00781,0.96094,1.11304,1.94783,-0.69565,19:57.9
0.34375,0.00781,0.96484,1.11304,1.8087,-0.90435,19:57.9
0.34375,0.00781,0.96094,1.32174,1.8087,-0.83478,19:57.9
0.34375,0.01172,0.96484,1.32174,2.01739,-0.62609,19:58.0
0.34375,0.01172,0.95703,1.46087,1.94783,-0.83478,19:58.0
0.34375,0.01172,0.95703,1.3913,1.94783,-0.76522,19:58.1
0.34375,0.01563,0.96094,1.18261,1.87826,-0.69565,19:58.1
0.34375,0.00781,0.96484,1.3913,1.87826,-0.90435,19:58.1
0.34766,0.00781,0.96094,1.18261,2.08696,-0.83478,19:58.2
0.34766,0.00781,0.96094,1.3913,1.94783,-0.83478,19:58.2
0.34375,0.01172,0.96484,1.18261,2.08696,-0.90435,19:58.3
0.34766,0.01172,0.95703,1.11304,1.8087,-1.04348,19:58.3
0.34375,0.01172,0.96094,1.18261,1.94783,-0.48696,19:58.4
0.33984,0.00781,0.96484,1.11304,2.01739,-0.83478,19:58.4
0.34375,0.00781,0.96094,1.18261,1.87826,-0.90435,19:58.5
0.33984,0.01563,0.96094,1.46087,1.94783,-0.76522,19:58.5
0.34766,0.01172,0.96484,1.18261,1.8087,-0.55652,19:58.5
0.33984,0.01172,0.96484,1.25217,1.66957,-0.76522,19:58.6
0.34375,0.01172,0.96094,1.32174,2.29565,-0.76522,19:58.6
0.34766,0.01172,0.96094,1.25217,1.8087,-0.62609,19:58.7
0.34375,0.01563,0.95703,1.18261,1.87826,-0.69565,19:58.7
0.34375,0.00781,0.96484,1.04348,1.94783,-0.90435,19:58.7
0.34375,0.01563,0.96484,1.04348,2.15652,-0.83478,19:58.8
0.33984,0.01563,0.95703,1.25217,1.87826,-0.76522,19:58.8
0.33984,0.01172,0.96875,1.04348,1.8087,-0.69565,19:58.9
0.34375,0.01172,0.96094,1.25217,2.01739,-0.76522,19:58.9
0.34766,0.01563,0.96094,1.32174,2.01739,-0.97391,19:59.0
0.34766,0.01953,0.96875,1.11304,1.8087,-0.90435,19:59.0
0.34766,0.01172,0.96875,1.18261,2.08696,-0.83478,19:59.0
0.34766,0.01172,0.96484,1.18261,1.87826,-0.83478,19:59.1
0.34375,0.01172,0.96484,1.25217,1.87826,-0.69565,19:59.1
0.34766,0.01563,0.96094,1.04348,2.08696,-0.62609,19:59.2
0.34375,0.01172,0.95703,1.25217,2.01739,-0.83478,19:59.2
0.34375,0.00781,0.96094,1.18261,1.8087,-0.69565,19:59.2
0.34375,0.01172,0.96094,1.32174,1.8087,-0.83478,19:59.3
0.34375,0.01172,0.96484,1.18261,2.15652,-0.69565,19:59.4
0.34375,0.01172,0.96094,1.04348,1.94783,-0.76522,19:59.4
0.34375,0.01172,0.96094,1.32174,2.01739,-0.76522,19:59.4
0.34375,0.01563,0.96094,1.25217,2.01739,-0.76522,19:59.5
0.34375,0.00781,0.95703,1.11304,1.73913,-0.76522,19:59.5
0.34375,0.01172,0.96484,1.11304,2.01739,-0.83478,19:59.6
0.33984,0.01563,0.96484,1.25217,1.87826,-0.69565,19:59.6
0.34375,0.01172,0.96094,1.32174,1.73913,-0.76522,19:59.6
0.33984,0.01172,0.95703,1.25217,1.87826,-0.69565,19:59.7
0.34766,0.01172,0.96484,1.25217,1.87826,-0.62609,19:59.7
0.33984,0.01172,0.96094,1.3913,1.87826,-0.76522,19:59.8
0.34766,0.00781,0.95703,1.3913,1.87826,-0.90435,19:59.8
0.33594,0.01563,0.95703,1.25217,1.73913,-0.69565,19:59.9
0.34375,0.00781,0.96094,1.32174,1.87826,-0.76522,19:59.9
0.34375,0.01172,0.96094,1.32174,2.01739,-0.83478,19:59.9
0.34766,0.01172,0.96094,1.25217,1.8087,-0.83478,20:00.0
0.34766,0.00781,0.96094,1.25217,1.73913,-0.55652,20:00.0
0.34375,0.01172,0.96094,1.18261,1.94783,-0.83478,20:00.1
0.34375,0.01172,0.96094,1.25217,1.94783,-0.62609,20:00.1
0.34766,0.00781,0.95703,1.18261,1.8087,-1.11304,20:00.1
0.33984,0.01172,0.96094,1.11304,1.8087,-0.83478,20:00.2
0.34375,0.01563,0.95703,1.32174,1.66957,-0.76522,20:00.2
0.34375,0.01563,0.96484,1.18261,2.01739,-0.76522,20:00.3
0.34375,0.01172,0.95703,1.18261,1.8087,-0.90435,20:00.3
0.34766,0.01172,0.96094,1.04348,1.94783,-1.04348,20:00.4
0.34375,0.01172,0.96484,1.25217,1.8087,-0.69565,20:00.4
0.34375,0.01172,0.95703,1.18261,1.73913,-0.55652,20:00.5
0.34375,0.01172,0.96094,0.90435,2.08696,-1.11304,20:00.5
0.34766,0.00781,0.96094,1.32174,1.94783,-0.76522,20:00.5
0.34766,0.01172,0.96094,1.25217,1.94783,-0.83478,20:00.6
0.34375,0.01172,0.95703,1.3913,2.01739,-0.76522,20:00.6
0.34375,0.00781,0.96094,1.25217,1.73913,-0.62609,20:00.7
0.34375,0.00781,0.96484,1.18261,1.87826,-0.97391,20:00.7
0.34375,0.00781,0.96094,1.11304,1.87826,-0.76522,20:00.7
0.34375,0.01563,0.95703,1.46087,1.8087,-0.62609,20:00.8
0.34375,0.01172,0.96094,1.04348,1.87826,-0.55652,20:00.8
0.34375,0.01563,0.96094,1.32174,1.8087,-0.62609,20:00.9
0.34375,0.01172,0.96094,1.46087,1.94783,-0.69565,20:00.9
0.34375,0.00781,0.96094,1.32174,1.94783,-0.55652,20:01.0
0.34375,0.01563,0.95703,1.25217,1.94783,-0.76522,20:01.0
0.34375,0.01172,0.96094,1.25217,1.87826,-0.83478,20:01.0
0.34375,0.00781,0.95703,1.18261,2.01739,-0.76522,20:01.1
0.34375,0.01172,0.96094,1.32174,1.8087,-0.76522,20:01.1
0.34766,0.01172,0.95703,1.46087,1.94783,-0.69565,20:01.2
0.34766,0.01172,0.95703,1.18261,1.8087,-0.97391,20:01.2
0.34375,0.01172,0.96094,1.32174,2.01739,-0.76522,20:01.2
0.34766,0.01172,0.96094,1.25217,1.8087,-0.90435,20:01.3
0.34766,0.00781,0.96094,1.25217,1.94783,-0.83478,20:01.3
0.33984,0.01563,0.96094,1.32174,1.94783,-1.04348,20:01.4
0.34375,0.01172,0.96094,1.18261,1.94783,-0.76522,20:01.4
0.34375,0.01172,0.96094,1.25217,2.01739,-0.97391,20:01.5
0.34766,0.00781,0.96875,1.32174,1.87826,-0.76522,20:01.5
0.34375,0.01172,0.95703,1.04348,1.87826,-0.76522,20:01.5
0.34375,0.01172,0.96484,1.18261,1.8087,-0.76522,20:01.6
0.34375,0.01172,0.95703,1.04348,2.15652,-0.76522,20:01.6
0.34375,0.00781,0.96094,1.11304,1.94783,-0.90435,20:01.7
0.33984,0.01563,0.96484,1.3913,2.08696,-0.76522,20:01.7
0.33984,0.01563,0.96094,1.11304,1.8087,-0.55652,20:01.8
0.34375,0.01172,0.96484,1.18261,1.87826,-0.55652,20:01.8
0.34766,0.00781,0.96094,1.3913,1.87826,-0.55652,20:01.8
0.34766,0.01172,0.95703,1.25217,1.94783,-0.69565,20:01.9
0.34375,0.01172,0.96094,1.18261,1.94783,-0.62609,20:01.9
0.33984,0.01563,0.96094,0.90435,2.01739,-0.76522,20:02.0
0.34375,0.01172,0.96094,1.04348,1.94783,-0.41739,20:02.0
0.33984,0.01172,0.96094,1.04348,2.01739,-0.76522,20:02.1
0.34375,0.01172,0.96094,1.3913,2.01739,-0.90435,20:02.1
0.34766,0.00781,0.96484,1.25217,1.94783,-0.83478,20:02.1
0.34375,0.01172,0.95703,1.32174,1.8087,-0.55652,20:02.2
0.34375,0.01172,0.95703,1.3913,2.01739,-0.69565,20:02.2
0.34766,0.01172,0.96094,1.18261,1.94783,-0.97391,20:02.3
0.34766,0.01172,0.96484,1.32174,1.73913,-0.76522,20:02.3
0.34766,0.00781,0.96094,1.3913,1.87826,-0.69565,20:02.3
0.34375,0.01172,0.96484,1.6,2.15652,-0.83478,20:02.4
0.33984,0.01172,0.96484,1.32174,2.01739,-0.83478,20:02.4
0.34375,0.01172,0.96484,1.11304,2.01739,-0.55652,20:02.5
0.34375,0.01172,0.95703,1.18261,1.73913,-0.76522,20:02.5
0.34766,0.00781,0.96094,1.18261,1.8087,-0.90435,20:02.6
0.34766,0.00781,0.95703,0.90435,2.01739,-0.97391,20:02.6
0.34766,0.01172,0.96094,1.11304,1.94783,-0.55652,20:02.7
0.34375,0.01563,0.96484,1.11304,2.01739,-0.55652,20:02.7
0.34766,0.00781,0.95703,1.32174,2.08696,-0.97391,20:02.7
0.33984,0.01172,0.95703,1.18261,2.08696,-0.76522,20:02.8
0.33984,0.01563,0.95313,1.3913,1.73913,-0.83478,20:02.8
0.34375,0.01172,0.96094,0.90435,2.08696,-1.04348,20:02.9
0.34375,0.00781,0.95703,1.32174,1.87826,-0.97391,20:02.9
0.34375,0.01172,0.96094,1.25217,2.01739,-0.83478,20:02.9
0.34766,0.01172,0.96484,1.04348,1.94783,-0.41739,20:03.0
0.34766,0.01563,0.95703,1.3913,1.94783,-0.62609,20:03.0
0.34766,0.00781,0.96484,1.32174,1.73913,-0.90435,20:03.1
0.34375,0.00781,0.96094,1.18261,2.01739,-0.69565,20:03.1
0.34375,0.01563,0.95703,1.25217,1.73913,-0.76522,20:03.2
0.34375,0.00781,0.96094,1.32174,1.94783,-0.62609,20:03.2
0.34375,0.01172,0.96094,1.32174,1.94783,-0.76522,20:03.2
0.34375,0.01172,0.95703,1.25217,1.8087,-0.62609,20:03.3
0.34766,0.00781,0.95703,1.18261,1.87826,-0.76522,20:03.3
0.34375,0.01172,0.96094,1.25217,1.87826,-0.76522,20:03.4
0.34375,0.01172,0.96094,1.04348,1.94783,-0.76522,20:03.4
0.34375,0.01563,0.96094,1.11304,1.94783,-0.90435,20:03.4
0.34766,0.01172,0.95703,1.25217,2.01739,-0.69565,20:03.5
0,0,0,1.25217,2.08696,-0.62609,24:02.1
0.32422,0.04297,0.96875,1.25217,2.29565,-0.76522,24:02.1
0.32031,0.04688,0.98828,2.01739,1.25217,-0.97391,24:02.2
0.31641,0.07813,0.95703,1.25217,2.08696,-0.83478,24:02.2
0.33594,0.07031,0.97656,1.04348,1.8087,-0.69565,24:02.2
0.32422,0.07813,0.98047,1.18261,2.57391,-0.62609,24:02.3
0.3125,0.04688,0.96484,1.18261,2.57391,-0.76522,24:02.3
0.31641,0.04297,0.97656,1.73913,1.87826,-0.83478,24:02.4
0.33984,0.05469,1.00391,1.25217,1.73913,-0.83478,24:02.4
0.33203,0.08984,0.99219,1.04348,1.94783,-0.69565,24:02.5
0.3125,0.08203,0.94141,1.25217,2.71304,-0.62609,24:02.5
0.33203,0.05859,0.94141,1.3913,2.15652,-0.55652,24:02.5
0.32031,0.05078,0.96484,1.32174,2.78261,-0.62609,24:02.6
0.32031,0.04297,0.97266,1.73913,1.87826,-1.11304,24:02.6
0.32422,0.04688,0.97656,1.18261,1.46087,-0.55652,24:02.7
0.34766,0.07031,0.96484,1.46087,3.06087,-0.97391,24:02.7
0.31641,0.08203,0.96484,1.3913,2.36522,-0.69565,24:02.8
0.3125,0.06641,0.95313,1.18261,2.71304,-0.90435,24:02.8
0.33203,0.05469,0.93359,1.53043,2.15652,-1.04348,24:02.8
0.32813,0.03906,0.94922,1.53043,1.46087,-0.83478,24:02.9
0.32422,0.08594,0.99609,1.25217,1.73913,-0.83478,24:02.9
0.32031,0.07813,0.95703,1.32174,2.50435,-0.76522,24:03.0
0.33203,0.08203,0.96094,1.11304,1.3913,-0.55652,24:03.0
0.32031,0.08203,0.98438,1.32174,3.33913,-0.83478,24:03.0
0.31641,0.07813,0.94141,1.53043,2.29565,-0.83478,24:03.1
0.33984,0.07813,0.97656,1.18261,2.01739,-0.83478,24:03.2
0.30859,0.05859,0.94141,1.73913,1.87826,-1.04348,24:03.2
0.28906,0.08203,1.01953,1.04348,3.33913,-0.83478,24:03.3
0.25,0.10156,1.02344,0.76522,3.13043,-0.62609,24:03.3
0.17188,0.13672,1.03906,2.01739,3.82609,-0.90435,24:03.3
0.21484,0.10547,1.01953,1.94783,3.68696,-0.97391,24:03.4
0.19141,0.07031,0.98828,1.25217,3.4087,-0.55652,24:03.4
0.15625,0.10938,0.99219,1.25217,2.71304,-0.62609,24:03.5
0.16406,0.125,0.99219,1.18261,2.78261,-0.55652,24:03.5
0.15625,0.10547,1.01172,1.46087,2.36522,-0.83478,24:03.5
0.20703,0.09766,0.99609,1.53043,2.50435,-0.76522,24:03.6
0.18359,0.11719,1.01953,1.53043,1.8087,-0.69565,24:03.6
0.1875,0.11328,1.01562,1.6,2.01739,-0.34783,24:03.7
0.17188,0.13281,0.98047,1.46087,2.71304,-0.13913,24:03.7
0.16016,0.125,0.99609,1.11304,2.15652,0.06957,24:03.8
0.18359,0.10156,1.03125,1.73913,2.71304,-0.2087,24:03.8
0.17969,0.09766,1.01172,1.46087,1.32174,-0.34783,24:03.8
0.17578,0.10938,1.02734,1.73913,2.9913,-0.13913,24:03.9
0.16016,0.10938,1.00391,1.87826,2.36522,-0.2087,24:03.9
0.17188,0.125,1,1.53043,2.08696,-0.13913,24:04.0
0.17188,0.125,1.01562,1.66957,2.36522,-0.06957,24:04.0
0.19531,0.12109,1.01172,1.25217,1.73913,0.06957,24:04.0
0.17969,0.10938,0.99219,1.04348,2.15652,0.13913,24:04.1
0.19141,0.09766,1.03516,1.73913,1.87826,0,24:04.1
0.19922,0.10156,0.97656,1.11304,1.53043,0.13913,24:04.2
0.16797,0.125,1.02734,1.87826,2.50435,0,24:04.2
0.18359,0.10547,1.02344,1.87826,1.73913,0.27826,24:04.3
0.13281,0.16406,1.04688,1.94783,2.85217,-0.27826,24:04.3
0.16406,0.15625,1.00781,1.46087,1.94783,0.2087,24:04.4
0.15234,0.13672,0.98438,2.01739,2.78261,0.06957,24:04.4
0.17188,0.09375,0.97266,1.11304,2.43478,0.27826,24:04.4
0.18359,0.08594,1.02344,1.25217,2.36522,0.2087,24:04.5
0.11328,0.12891,1.00391,1.94783,1.66957,-0.34783,24:04.5
0.10156,0.11328,0.99219,2.01739,2.29565,0.06957,24:04.6
0.14453,0.11328,0.99609,2.43478,1.25217,0.13913,24:04.6
0.17188,0.08203,0.94531,1.94783,0,0.06957,24:04.7
0.21875,0.14844,1.00781,3.06087,2.85217,-0.34783,24:04.7
0.20313,0.16797,0.99609,2.78261,2.22609,-0.27826,24:04.7
0.21875,0.13281,1.00391,2.15652,2.36522,-0.41739,24:04.8
0.23438,0.08984,0.95313,1.73913,1.6,0,24:04.8
0.26563,0.10547,1.04297,1.94783,0.76522,-0.34783,24:04.9
0.25391,0.10547,0.96875,1.73913,0.34783,-0.62609,24:04.9
0.26953,0.09375,1.03516,1.46087,2.22609,-0.2087,24:04.9
0.25391,0.13672,1.03516,1.18261,1.46087,-0.55652,24:05.0
0.26563,0.12109,0.98828,1.46087,2.71304,-0.69565,24:05.0
0.23438,0.13281,0.98047,0.62609,3.06087,-0.55652,24:05.1
0.24219,0.13281,1.02344,0.90435,4.45217,-0.69565,24:05.1
0.19531,0.12109,1.01562,1.04348,2.9913,-0.90435,24:05.2
0.13672,0.15234,1.0625,0.55652,5.07826,-0.97391,24:05.2
0.10156,0.15625,1.04297,0.34783,4.8,-0.83478,24:05.2
0.03516,0.08594,0.96484,0.69565,3.96522,-0.76522,24:05.3
0.00781,0.14453,1.04297,1.6,4.93913,-1.6,24:05.3
0.03516,0.15234,1.05469,1.46087,3.75652,-0.97391,24:05.4
0.12109,0.11719,1.04297,1.73913,2.15652,-1.25217,24:05.4
0.10938,0.125,1.02734,2.64348,1.11304,-1.53043,24:05.5
0.125,0.15625,1.04688,3.2,1.6,-1.8087,24:05.5
0.11719,0.15625,1.05469,1.87826,3.06087,-1.66957,24:05.5
0.10156,0.11719,1.02344,2.01739,3.13043,-1.66957,24:05.6
0.08984,0.14063,1.04297,3.06087,3.68696,-2.15652,24:05.6
0.08203,0.16797,1.06641,2.64348,3.13043,-1.94783,24:05.7
0.04297,0.17578,0.98828,1.53043,2.57391,-1.18261,24:05.7
0.06641,0.17578,1.13672,1.8087,3.47826,-1.3913,24:05.8
0.05859,0.19531,1.08984,2.29565,2.57391,-1.32174,24:05.8
0.04688,0.22266,1.01172,0.69565,1.94783,-1.11304,24:05.8
0.08984,0.21484,1.11328,0,1.73913,-0.83478,24:05.9
0.07422,0.20313,1.08203,-0.62609,0.90435,-0.48696,24:05.9
0.08203,0.18359,1.00391,-2.64348,2.71304,0.06957,24:06.0
0.10156,0.10156,0.94141,0.83478,-0.55652,-1.32174,24:06.0
0.14844,0.07813,0.94531,1.94783,0.2087,-1.8087,24:06.0
0.21875,0.13281,0.98828,0,1.94783,-1.18261,24:06.1
0.23438,0.04688,0.9375,1.87826,1.11304,-1.18261,24:06.1
0.32422,0.08984,0.98047,2.64348,-0.62609,-1.53043,24:06.2
0.3125,0.08203,0.92969,2.01739,-0.48696,-1.53043,24:06.2
0.33594,0.09766,0.96875,0.34783,0.27826,-1.25217,24:06.3
0.39844,0.08594,0.98828,0.06957,0.2087,-1.04348,24:06.3
0.35938,0.0625,1,1.18261,1.66957,-1.66957,24:06.4
0.36328,0.07813,1,1.11304,2.15652,-1.53043,24:06.4
0.33594,0.04297,0.96484,0.41739,1.53043,-0.97391,24:06.4
0.35156,0.04297,0.99609,1.73913,2.78261,-1.8087,24:06.5
0.33984,0.06641,0.98438,1.87826,1.87826,-1.3913,24:06.5
0.35547,0.06641,0.96875,1.25217,1.6,-1.53043,24:06.6
0.33594,0.06641,0.95703,1.18261,0.76522,-1.8087,24:06.6
0.375,0.07031,0.99219,1.18261,2.57391,-1.53043,24:06.7
0.33203,0.06641,0.92969,1.11304,3.26957,-1.87826,24:06.7
0.33594,0.09766,0.97656,1.25217,2.29565,-1.8087,24:06.7
0.33984,0.09375,0.92969,1.8087,2.15652,-2.01739,24:06.8
0.32813,0.08594,0.96484,0.27826,1.25217,-1.3913,24:06.8
0.40625,0.06641,0.94531,-0.90435,3.2,-1.25217,24:06.9
0.34766,0.02344,0.96484,0.2087,2.9913,-1.53043,24:06.9
0.36719,0.09766,0.96875,1.18261,2.57391,-1.8087,24:07.0
0.33594,0.08203,0.98047,-0.27826,2.78261,-1.18261,24:07.0
0.33984,0.03125,0.97266,0.83478,2.15652,-1.73913,24:07.0
0.32422,0.01172,0.9375,1.3913,1.87826,-1.53043,24:07.1
0.35938,0.00781,0.94922,1.6,2.15652,-1.11304,24:07.1
0.34766,0.01953,0.97266,1.87826,2.29565,-1.18261,24:07.2
0.36328,0.04688,0.99609,2.29565,2.29565,-1.73913,24:07.2
0.34766,0.04297,0.96094,2.71304,2.01739,-1.32174,24:07.2
0.35938,0.04688,0.95703,2.64348,0.83478,-1.32174,24:07.3
0.35547,0.09375,0.95703,2.43478,2.57391,-1.11304,24:07.3
0.39063,0.08984,0.98047,1.25217,2.50435,-0.62609,24:07.4
0.35938,0.11328,0.9375,1.04348,3.06087,-0.76522,24:07.4
0.39844,0.01563,0.98438,0.2087,1.87826,-0.06957,24:07.5
0.37109,0.04688,0.97656,1.46087,4.03478,-0.76522,24:07.5
0.41016,0.05078,0.94922,1.25217,3.06087,-0.41739,24:07.5
0.38281,0.04297,0.94531,1.66957,2.08696,-0.48696,24:07.6
0.43359,0.01953,0.93359,1.25217,1.6,-0.34783,24:07.6
0.41406,0.02344,0.91406,1.32174,1.11304,-0.41739,24:07.7
0.46094,0.03125,0.95313,2.50435,2.08696,-0.90435,24:07.7
0.46094,0.03125,0.91016,2.15652,2.08696,-0.90435,24:07.8
0.41797,0.00781,0.91016,1.3913,2.50435,-0.90435,24:07.8
0.44922,0.02344,0.97656,1.3913,1.11304,-0.62609,24:07.8
0.47656,0.04688,0.9375,1.94783,1.6,-0.69565,24:07.9
0.44922,0.02734,0.90625,1.6,1.11304,-0.48696,24:07.9
0.48828,0.03125,0.96875,1.46087,2.15652,-0.48696,24:08.0
0.46484,0.0625,0.95313,0,1.87826,0.06957,24:08.0
0.45703,0.03906,0.90625,0.69565,3.06087,-0.41739,24:08.0
0.44531,-0.01953,0.89453,0.41739,1.25217,-0.55652,24:08.1
0.46094,-0.03906,0.92969,1.46087,1.25217,-0.27826,24:08.1
0.45313,-0.03906,0.94141,2.22609,2.64348,-0.55652,24:08.2
0.45703,0.01172,0.91797,2.92174,2.43478,-0.90435,24:08.2
0.49219,0.06641,0.95313,3.61739,0.97391,-1.11304,24:08.3
0.42578,-0.00391,0.87109,2.57391,0.97391,-0.13913,24:08.3
0.55859,0.08203,1.01172,2.29565,-0.62609,0,24:08.3
0.5,0.10938,0.96094,-0.34783,3.26957,0.48696,24:08.4
0.46875,0.03516,0.94531,-1.87826,8.27826,0.34783,24:08.4
0.43359,0.0625,0.90625,-0.48696,4.93913,0.34783,24:08.5
0.42578,-0.01172,0.89063,-0.83478,4.86957,0.48696,24:08.5
0.39844,-0.04297,0.83594,-0.90435,2.22609,0.48696,24:08.6
0.48438,-0.04297,0.9375,0.55652,1.87826,0.13913,24:08.6
0.49219,-0.05078,0.93359,2.36522,1.8087,-0.27826,24:08.7
0.49609,0.00391,0.98047,3.89565,2.64348,-1.11304,24:08.7
0.48438,0.05469,0.91406,4.52174,2.36522,-1.32174,24:08.7
0.46094,0.06641,0.92969,2.85217,2.29565,-0.69565,24:08.8
0.44922,0.08594,0.87109,1.6,3.26957,-0.76522,24:08.8
0.45313,0.0625,0.91016,1.53043,3.2,-0.55652,24:08.9
0.46094,0.00391,0.87891,0.48696,4.45217,-0.41739,24:08.9
0.43359,-0.00781,0.92188,0.83478,2.64348,-0.55652,24:08.9
0.45313,0.02344,0.91797,1.04348,3.2,-0.48696,24:09.0
0.44141,0.02344,0.93359,1.8087,2.43478,-0.83478,24:09.0
0.4375,0.04297,0.91406,2.92174,3.06087,-1.3913,24:09.1
0.45313,0.05859,0.93359,1.94783,2.50435,-1.3913,24:09.1
0.42578,0.02344,0.93359,1.04348,2.15652,-1.11304,24:09.2
0.46094,0.02734,0.95313,1.18261,2.15652,-1.11304,24:09.2
0.44922,0.125,0.96484,-0.83478,2.01739,0,24:09.3
0.42578,0.05469,0.93359,-0.90435,1.87826,0.69565,24:09.3
0.375,0.01563,0.96484,0.2087,2.36522,0.13913,24:09.4
0.37109,0.06641,0.94531,0.41739,3.26957,-0.69565,24:09.4
0.36719,0.02344,0.92969,0,3.4087,-0.90435,24:09.4
0.35547,0,0.91797,0.62609,2.85217,-0.97391,24:09.5
0.35156,0.00781,0.94922,2.22609,3.33913,-0.83478,24:09.5
0.33984,0.03125,0.92188,2.78261,1.94783,-0.83478,24:09.6
0.37891,0.05859,0.96875,2.15652,3.68696,-1.25217,24:09.6
0.37109,0.07813,0.97656,1.32174,3.2,-1.25217,24:09.7
0.33203,0.05078,0.96875,1.66957,1.73913,-1.32174,24:09.7
0.33984,0.05859,0.95703,2.15652,1.04348,-1.32174,24:09.8
0.38672,0.02344,0.97656,1.53043,-0.55652,-0.48696,24:09.8
0.40625,0.04297,1,1.53043,0.55652,-0.34783,24:09.8
0.39844,0.08594,0.95703,1.6,1.87826,-0.2087,24:09.9
0.37891,0.10547,0.94141,1.3913,2.9913,-0.41739,24:09.9
0.35156,0.08203,0.91016,1.25217,2.9913,-0.83478,24:10.0
0.36719,0.03906,0.95703,0.41739,2.43478,-0.76522,24:10.0
0.38281,0.03516,0.96875,0.2087,2.01739,-0.34783,24:10.0
0.375,0.02344,0.94531,0.48696,1.6,0,24:10.1
0.37109,0.03906,0.97266,1.18261,1.46087,0.13913,24:10.1
0.37109,0.02734,0.9375,1.18261,1.87826,0,24:10.2
0.375,0.02344,0.98047,1.46087,2.08696,-0.06957,24:10.2
0.38281,0.05859,0.94922,1.25217,2.15652,-0.06957,24:10.3
0.37109,0.07031,0.92188,1.53043,2.36522,-0.34783,24:10.3
0.35938,0.03516,0.91406,1.53043,1.11304,-0.27826,24:10.3
0.39453,0.01172,0.9375,1.53043,2.43478,0,24:10.4
0.36328,0.01563,0.96875,1.87826,3.75652,-0.34783,24:10.4
0.38281,0.03906,0.95313,1.94783,1.73913,-0.13913,24:10.5
0.35938,0.02344,0.9375,2.64348,2.71304,-0.34783,24:10.5
0.38672,0.03125,0.9375,2.29565,1.73913,-0.34783,24:10.5
0.37109,0.04688,0.98438,2.01739,2.43478,-0.27826,24:10.6
0.38281,0.04297,0.92188,1.73913,1.32174,-0.34783,24:10.6
0.37109,0.02734,0.95313,1.94783,2.22609,-0.2087,24:10.7
0.39844,0.04688,0.98828,1.04348,1.46087,0,24:10.7
0.39063,0.07031,0.97656,1.04348,2.50435,-0.2087,24:10.8
0.39063,0.07031,0.94922,1.3913,1.25217,0.06957,24:10.8
0.375,0.0625,0.95313,1.32174,2.29565,0,24:10.9
0.38281,0.05078,0.96875,0.97391,2.36522,0.27826,24:10.9
0.375,0.0625,0.96094,0.2087,2.01739,0.13913,24:10.9
0.37891,0.03516,0.95313,1.3913,1.87826,-0.41739,24:11.0
0.375,0.01563,0.95313,2.01739,2.01739,-0.48696,24:11.0
0.37109,0.02734,0.98828,1.73913,1.8087,-0.27826,24:11.1
0.37891,0.07031,0.96875,1.6,1.32174,-0.06957,24:11.1
0.39844,0.08984,0.9375,1.18261,1.73913,0.06957,24:11.1
0.38281,0.09375,0.95313,1.18261,1.32174,-0.06957,24:11.2
0.39844,0.06641,0.93359,0.41739,1.94783,-0.06957,24:11.2
0.37891,0.04688,0.96875,0,2.22609,-0.06957,24:11.3
0.35938,0.04688,0.92578,0.69565,2.85217,-0.27826,24:11.3
0.35156,0.03906,0.94922,1.32174,2.01739,-0.55652,24:11.4
0.34766,0.02344,0.93359,1.53043,2.22609,-0.41739,24:11.4
0.35938,0.02344,0.95703,1.73913,1.6,-0.34783,24:11.4
0.37891,0.03516,0.98047,1.18261,1.87826,-0.55652,24:11.5
0.38281,0.07813,0.96094,1.53043,2.36522,-0.48696,24:11.5
0.35156,0.05859,0.93359,1.3913,2.50435,-0.69565,24:11.6
0.35547,0.03906,0.94531,1.53043,2.29565,-0.48696,24:11.6
0.34375,0.04688,0.98047,1.18261,3.47826,-0.76522,24:11.7
0.34375,0.05078,0.94922,0.97391,2.92174,-0.34783,24:11.7
0.32813,0.04688,0.97656,1.18261,2.22609,-0.55652,24:11.7
0.33594,0.05859,0.96484,0.97391,2.36522,-0.55652,24:11.8
0.33203,0.04688,0.97266,1.18261,3.13043,-0.62609,24:11.8
0.35938,0.03125,0.94141,0.97391,1.3913,-0.55652,24:11.9
0.36328,0.04688,0.99219,0.90435,2.29565,-0.48696,24:11.9
0.32031,0.08594,0.95703,0.90435,2.43478,-0.62609,24:12.0
0.30078,0.09766,0.98828,0.97391,3.33913,-0.55652,24:12.0
0.30859,0.09375,0.9375,0.90435,2.71304,-0.76522,24:12.0
0.28906,0.06641,0.96875,0.55652,4.45217,-0.97391,24:12.1
0.20703,0.07422,1.04297,0.97391,2.43478,-0.13913,24:12.1
0.29688,0.10938,0.99219,1.3913,3.13043,-0.48696,24:12.2
0.22266,0.0625,1.01172,1.46087,2.78261,-0.55652,24:12.2
0.23828,0.08594,1,0.48696,2.78261,-0.2087,24:12.2
0.21094,0.09766,0.96484,1.11304,3.06087,-0.76522,24:12.3
