_id;text;B;T;C
1321659530376261632;@Pandilicious0 @MFLAction @JoeBiden once elected vote for MORE funding of PP.  It’s a taxpayer funded Cash for Votes SCAM that uses dead babies as a way to launder taxpayer money from taxpayers to PP and then ultimately back to democrats in “campaign donations”;0;0;Ángela
1320526918740037632;@murray_nyc @JoeBiden Yes, in person, Indiana;0;0;Ángela
1323064265851416578;For shame, @JoeBiden;-1;0;Ángela
1320510442947661824;@KateBlueski @JoeBiden Vote for trump and you will see a better health plan. Obamacare was designed to fail!;-1;1;Ángela
1320720003008761860;"@DavidANicholas @RyanAFournier If @JoeBiden is elected, he has stated “I WILL repeal Trump’s tax plan(cut)!”
What many Democrats are failing to see is that a “repeal of a tax CUT, IS A TAX INCREASE!!” 
Is there any common sense anymore?";0;0;Ángela
1322528022101151745;@SuburbanExDem @DecreeAngelic_1 @Franklin_Graham @POTUS @JoeBiden Lmao. Stop lying. It was not prepaid taxes. He inflated  and devalued his assets depending on who he was talking to to take a loss with the irs that carried forward.  This is why he won't release his tax returns. Hiding a lot of shit!;0;0;Ángela
1323664143250083840;@mightymo2008 @KristiNoem @JoeBiden That justifies there remarks somehow, I figure maybe its  one way out of a reckless lies.;0;0;Ángela
1321512228164673539;@_wbstewart @JoeBiden No! No! No!;0;0;Ángela
1320936186509029377;"@KamalaHarris @JoeBiden ""about $16.6 million that were routed from companies in Beliz and the United Kingdom to Burisma through Ukraine's PrivatBank...

The flagged funds were ""partially transferred"" to Hunter Biden""

https://t.co/t3DJiv3dW0 !,.?'!.,?,";-1;0;Ángela
1323301342379737089;Today is a good day to door knock with my mask on for @JoeBiden and @KamalaHarris I’m leaving nothing on the field this election for them nor my fellow Dems on the ballot!;1;0;Ángela
1320448985824452608;"@KamalaHarris @JoeBiden The scientists, in the UK, have got things wrong, especially with the deaths, of elderly care home residents. You &amp; Mr. Biden need to listen to economists, psychologists &amp; business leaders.";0;0;Ángela
1322489410542358528;@fluffer09954222 @GovMikeHuckabee Very catholic of good ol @JoeBiden to be a PEDO-https://t.co/gLXFkY2RZp https://t.co/WVgJ9edFEv;-1;0;Ángela
1320586979830947841;@ananavarro @JoeBiden Really?  You are corrupt;-1;0;Ángela
1321936857857429505;@JamesRosenTV @SenTedCruz @Twitter @jack @newyorkpost @JoeBiden @jack you’re as bad Hunter Biden and CENSORSHIP doesn’t work in the USA ????;-1;0;Ángela
1321853152371503105;@JoeBiden You are stopping Trump from crashing CCP the most evil organization in this world. We Asians hate you to pieces!!!;0;0;Ángela
1320487023711383552;@JoeBiden @KamalaHarris ???? https://t.co/NiTtLLB8v9;0;0;Ángela
1322857880370974720;@Cuban_Girl7 @JoeBiden Biden’s America! In Cuba Antifas is known as “fast response brigades”, an intimidation strike force to force society to accept socialism. We warned the Venezuelans when Hugo Chavez created his strike force known as “Colectivos”. American is at risk!;0;0;Ángela
1320823671922008065;"@Blair96870235 @cthur1 @daydreamer_9604 @JoeBiden Even your right wing propaganda channel says it's just more propaganda. 

https://t.co/qltWe1H124";0;0;Ángela
1323323292170805248;@JoeBiden Hey asshole. Trump already said that. Don’t you have any original ideas. Geez;-1;0;Ángela
1321959783327502336;@JoeBiden Nonsense;-1;0;Ángela
1320972884416684033;@JoeBiden https://t.co/FxbaNNSRxL;0;0;Ángela
1323085617752907787;@JoeBiden Trunalimunumaprzure;0;0;Ángela
1323102065522995201;@JoeBiden @scottmccloud I agree that a President needs humility and needs to listen to others’ points of view. But in case of Biden, listening to some one else is the problem—China.;-1;0;Ángela
1322687694930120709;"@JoeBiden “you can do anything, grab them by the pussy”
“if she weren’t my daughter perhaps I’d be dating her”
“see her on the escalator?(talking about a minor) im gonna be dating her in ten years”";0;0;Ángela
1323407129525415937;Joe’s 2020 balloon is about to POP! @JoeBiden https://t.co/xfX2RUuriZ;0;0;Ángela
1322725767864815616;"@JoeBiden This website manifests Biden corruption and China infiltration. The next phase would likely be Biden treason. The coverup by the perverted mainstream media is jaw-dropping. Biden &amp; the media pose gravest threat to US national security!

Spread this in Biden ecological system!!! https://t.co/3oVBttVTya";-1;0;Ángela
1323123743909175297;@billmckibben @Alyssa_Milano @JoeBiden ????;0;0;Ángela
1320839085808881665;@LandslideYuge @floydddunagan @JoeBiden You are delusional;0;0;Ángela
1322690852662235136;@JoeBiden Joe Speaking  to Pumpkins #badakathcare #trunalimunumaprzure;0;0;Ángela
1322415058463371264;@AlexBakerxx @SUBRATA30016572 @JoeBiden LMAO;0;0;Ángela
1320685357038489600;@JoeBiden Hey, how is ur son doin?;0;0;Ángela
1323662633086668809;@ZStolicy @JoeBiden W?gry.;0;0;Ángela
1322044378341400576;@ColliverCali @JoeBiden Seriously? This guys making deals with our enemys, compromising natl security and this is your response??;0;0;Ángela
1320771250009067522;@MrPug94 @JoeBiden @SenRonJohnson #HunterBidensLaptop #huntercandy https://t.co/T4S8gqegtN;0;0;Ángela
1322137287568883714;@DoYouEvenLif @JoeBiden https://t.co/hbPGfCzqK3;0;0;Ángela
1321707488236998656;@SenGillibrand @JoeBiden @KamalaHarris @BackToBluePA FUNNY.  ALL LEFTISH FEMALES.  YOU COULDN’T FIND ONE MALE.  LOL.   GO TRUMP.  FUCK YOU GILLIBRAND;-1;1;Ángela
1323407521415979008;@gregstandifer @JoeBiden #wakeup #Biden #democrats https://t.co/dJh3grYOWo;0;0;Ángela
1323518087115792385;@Jobu_RefillFF @DangLinWang17 @dameszn_ @Max201xx @JoeBiden Don’t let Biden speak for Trump, let him and his administration speak for themselves.;0;0;Ángela
1322739032795873281;@JoeBiden @BarackObama I  wish President Obama would call me??????;0;0;Ángela
1320395133234388993;"@BernardKerik @JoeBiden @BarackObama ..1000's of Chinese large ocean containers outside USA cities.1 MIL.+ UNITED NATIONS troops in, around USA that are Chinese Military. 
.Next 7days,General Flynn $50 bil.5000 Delta force/Seals/Rangers quality trained patriots mass suicide out traitors,top 1000 to start.Galactics";0;0;Ángela
1323650604376477697;"@MichelleObama @katz_mum @JoeBiden Greetings 

I humbly request assistance in completing a survey on the mental health and wellbeing of adults during COVID-19 pandemic https://t.co/25xZB2OImq
 
Your participation would be highly appreciated 
Pls kindly RT??
@covid19nz @UN @COVID19Tracking

#COVID19 #mentalhealth";0;0;Ángela
1320828688976535552;Is Sleepy Trump still the president? I thought he and his republican party has left already. Oh! Thought @JoeBiden and @KamalaHarris was our new leaders already.;1;0;Ángela
1323637289600376832;Committed | Joe Biden For President 2020 https://t.co/tUM1tZ7Nqi via @JoeBiden @KamalaHarris #Joe2020 #JoeBiden #BidenHarris2020 https://t.co/NIoJusK7Yv;1;0;Ángela
1323734633360613377;@cliff_grieve @skull_family @JoeBiden *funeral processions*;0;0;Ángela
1320717238601617408;@JoeBiden Vote all Red vote for Trump and a greater America.;0;1;Ángela
1322881552917897221;@JoeBiden Right-on Brother! ????????;0;0;Ángela
1321882750576742401;@rryancc @JoeBiden @JoeBiden is a corrupt sleazebag!;-1;0;Ángela
1320287876031152129;@Christi92965066 @JoeBiden The Biden family needs to be in therapy. Not the White House. I'd mentally prepare myself for 4 more years of Trump if I were you, it's not looking good for Joe.;-1;0;Ángela
1323647119450923008;Just voted the old fashion way! Proud to cast my ballot for @JoeBiden @Tom_Suozzi @AnnaKaplanForLI and @gina_sillitti! @NassauDems @NassauYDs let’s GOTV today! #RowAAllTheWay https://t.co/3KBCCDl4mJ;1;0;Ángela
1320526362655019010;@JoeBiden If you believe in systemic racism, then vote for the old white guy who spent 47 years building the very system you decry, that makes you complicit. https://t.co/6wshwjaa4L;-1;0;Ángela
1321518970961317890;@JoeBiden @RepsForBiden Our Biden lawn sign was stolen from our front yard. It seems that lots of Biden signs were taken in our town. They can steal the sign, but not our vote. #VoteBlue #VoteJoeBiden2020;1;0;Ángela
1321906539582676992;@robbystarbuck @JoeBiden He recently condemned rioters, and got flak from the left for that. https://t.co/v8SAlSpXwp;0;0;Ángela
1321661986548051968;@KateWGallego @KamalaHarris @JoeBiden https://t.co/BGvdgYxBlB;0;0;Ángela
1320199112722018305;@JoeBiden Wow, I can't believe the comments here. Trump supporters are being suppressed. Only people praising Biden. How could this happen? Freedom is gone in the USA and under the Dems, it will be final. Sad to see the US go like this.reps or dems should cherish freedom.;-1;0;Ángela
1321114783521722370;"#JoeBidensNeighborhood 
#JoeBidenCrimeFamily 
#JoeBidenIsSick 

@JoeBiden is not only a very corrupt criminal, 
he's a #SICKPedo as well. https://t.co/8ncniUbsLY";-1;0;Ángela
1323501751463497730;@sgtforty40 @Aoife_Craddock @CMargaronis @KettleMel @RichardGrenell @JoeBiden When I got on Twitter a few minutes ago I had three responses from you, and you’ve hardly let up. I am simply responding to you while you continuously dodge my actual responses and post gifs.;0;0;Ángela
1320349131823583233;One year ago today. It’s as if @JoeBiden and @BarackObama believed scientists and data. Ahhh, good times.;0;0;Ángela
1320939937953439744;@JoeBiden Hey... Moron... This is what happens when you ban fossil fuels and ban fracking! https://t.co/puMtmRX2Uj;-1;0;Ángela
1322930144315547648;@JoeBiden https://t.co/pjbublmZld;-1;0;Ángela
1321913047557046272;@lisaribs528 @KamalaHarris @JoeBiden https://t.co/nsOgBE1tNm;0;0;Ángela
1323106820957835267;@SherylCole1 @JoeBiden @AustinYoungDems Security reasons? Stop using excuses to stop your rallies if you can call them that ??;0;0;Ángela
1320409459944910848;@Blake_RESISTS @JoeBiden If you can’t control the pandemic could you at least try to control your uber-stupid so-called Chief of Staff? @MarkMeadows is a tool.;0;0;Ángela
1323415065538764800;@thehealing1997 @JoeBiden People voting for Biden want a daddy, Not a President. The problem with that is Biden is a terrible father who used his son Hunter as a cover to accumulate millions for himself from foreign countries. Biden is a terrible person just on this account. Wise up people !;-1;0;Ángela
1322874739824709642;"1/3
Dear, .@JoeBiden ,  &amp; .@TheDemocrats 

What happened yesterday in Texas, when your campaign bus was surrounded by Trump Thugs, must not be allowed to stand!

These guys are a Serious Threat! They are in fact getting bolder and bolder! 

They MUST be Arrested and Prosecuted!";0;0;Ángela
1323407058046242817;@JoeBiden https://t.co/xMufuJpm3N;0;0;Ángela
1323720670224752647;@JoeBiden @KamalaHarris 3 November 2020 Donald Trump's game ends;1;0;Ángela
1321629092370894850;@JoeBiden https://t.co/Kk1ObzbmLG;-1;0;Ángela
1320941632217370627;@soonerdreams @PeaceVotesBlue @ReallyAmerican1 @JoeBiden No more Mr. Nice Guy.  Bring a knife to a knife fight, for a change.  Expand SCOTUS as well.;0;0;Ángela
1322028222855278594;@seanmdav @momonyc19 @JoeBiden Sure?? disinformation. Stop it.;0;0;Ángela
1321936014039023616;@DrBiden You bet your sweet poottie! And we cannot vote for @JoeBiden because of his corruption and your son’s indecency. Go away!;-1;0;Ángela
1323717016235040768;@JoeBiden #DemocratsAreDestroyingAmerica #WalkAway #WalkAwayFromDemocrats #WalkAwayFromDemocratsForever  #NoDemocraticPoverty #WakeUpAmerica;-1;0;Ángela
1323565914890117120;@the_resistor @MeidasTouch @JoeBiden https://t.co/YHPqDFEwpn;0;0;Ángela
1323094995545387014;@JoeBiden @tevon_w Lies. Corporations will be forced to make cuts ?? because their bottom line profit will take a major hit. That is a major loss of jobs which will negatively affect all the little people's income. So stop laying @JoeBiden !!!;-1;0;Ángela
1320787259780726785;"@JoeBiden @KamalaHarris Pleaseeeee Donate &amp; Share (Retweet &amp; Facebook) #VoteDemocracy #algorithm
#SurivivorOfDomesticViolence #2020 #blacklivesmatter  #Fundraisingtwitter #VOTENOW #2020Election #TikTok @gofundme @beyonce @tinaknowles
#Trending #gunviolence #Boost #blm #sars https://t.co/3nEQW5K4r5";0;0;Ángela
1323075098392190976;@JoeBiden Very surprised you haven’t called it a lid yet or hiding in your basement;0;0;Ángela
1320597461778472961;@T_S_P_O_O_K_Y @JoeBiden That was yesterday.;0;0;Ángela
1323600240239411206;@JoeBiden You have it!;0;0;Ángela
1323615932149878786;@washingtonpost Officials prepare for @JoeBiden voters to throw another hizzy fit and destroy inner cities across the country! There @washingtonpost I fixed your headline;0;0;Ángela
1320526189669343235;"@PanaceaJK @PeteButtigieg @JoeBiden @KamalaHarris Only if Dems roll over for them. The Court only has power if the Legislative and Executive support or at least tolerate them. If the SC goes to war with the President and Congress, the Court will self-destruct. Of course, that's if we get a Dem Senate &amp; Pres.";0;0;Ángela
1320492470589747200;"@peterfraserbris @JoeBiden @BarackObama You'll find out. It's just a matter of time.

https://t.co/gynBC1qwcj";0;0;Ángela
1320882371223265281;@ossoff @JoeBiden https://t.co/3X6MfKgQlw;0;0;Ángela
1323245008246419463;"@JoeBiden Meanwhile Bunker Boy is installing a ""non-scalable"" fence today. And ordered 250 National Guardsmen to guard him. What a freakin coward.";0;0;Ángela
1320522869344972801;"@CatholicDems @JoeBiden Mine too!  Isn’t it marvelous to hear Joe speak to us?! I am counting the seconds until Nov 3rd — &amp; especially until Noon on January 20, 2021!!";0;0;Ángela
1322190609726214144;@BarackObama @JoeBiden @KamalaHarris This lifelong independent marked DEM for blue down the line!!! https://t.co/OjIlg8FQ7g;0;0;Ángela
1323668807940911106;@hunterbiden95 @AfternoonMr @LaggyLobster_of @gymdude_16 @JoeBiden @jomalleydillon OMG;0;0;Ángela
1321416466697232385;@JoeBiden Tell us more joe!! https://t.co/MQNnPH18HV;-1;0;Ángela
1323066938243928067;@SherylCole1 @JoeBiden @AustinYoungDems So where were the Secret Service during all of this?;0;0;Ángela
1321941762043236353;@LabyrinthWeaver @JoeBiden Try harder, this is lazy.;0;0;Ángela
1320424074468876289;"I think he's supposed appear strong &amp; reliable? Is he trying to copy @JoeBiden? Pence looks ridiculous running in his suit. It looks uptight.????????? https://t.co/xNzQmfC0mb";0;-1;Ángela
1323333981249675264;@nypost @joebiden USA will have prosperity , growth , peace , civility , strength , intelligence , experience , Unity .;0;0;Ángela
1322080491680403456;@JoeBiden https://t.co/7bfMmjx85v;0;0;Ángela
1321468046196809731;@JoeBiden https://t.co/NsygjvkE1E;0;0;Ángela
1320183641146785792;@RobertCooper58 @TheDemCoalition @JoeBiden My 86 year old mom for the first time voted for Joe Biden.;1;0;Ángela
1320778203657654279;@JoeBiden #BidenCriminalFamily https://t.co/JoxWE3essG;-1;0;Ángela
1322063531915710464;@JoeBiden The South is responsible for the attack of civilians in the West Sea sent by North Korea last month. In addition, North Korea claimed to have found the body of the deceased in the attack. North Korea is equally equal today through the Chosun Central News Agency. North Korea;0;0;Ángela
